file,species,angular_second_moment,contrast,correlation,variance,idm,sum_average,sum_variance,sum_entropy,entropy,difference_variance,difference_entropy,information_measure_of_correlation_1,information_measure_of_correlation_2
BBTS1 (64),Buff,0.258194321,0.299980125,5118.98354,4.40900654,0.0134424754,8.84648361,55.9281534,1.46417202,1.69015745,0.260875092,-0.162106223,-0.28461669,0.656077868
BBTS1 (70),Buff,0.230367389,0.374709516,5738.80257,4.39238014,0.0136211051,8.81311384,54.7025223,1.51895106,1.8086918,0.226967436,0.0104562842,-0.226072993,0.608569006
BBTS1 (76),Buff,0.357971108,0.267312102,4062.16843,4.67851104,0.0117420296,9.38558051,67.1727867,1.25461369,1.45050545,0.283256493,-0.266018792,-0.252108053,0.585715615
BBTS1 (77),Buff,0.43188419,0.230293695,3479.91406,4.77657167,0.0112268789,9.58222847,71.803941,1.16653524,1.33143584,0.310502874,-0.39213514,-0.285553099,0.599412353
BBTS1 (8),Buff,0.288971889,0.275568738,4685.99811,4.48337283,0.0128786734,8.99547303,59.5885472,1.35718057,1.56194326,0.276854834,-0.236381242,-0.282884434,0.635198856
BBTS1 (81),Buff,0.328746696,0.298289965,4367.65635,4.63721104,0.0120266325,9.30299428,65.0578576,1.30960713,1.5349258,0.268773,-0.190058618,-0.239790885,0.585468627
BBTS1 (88),Buff,0.265538885,0.310036999,4872.26108,4.37232143,0.01350577,8.77363778,55.9315901,1.37490704,1.60431135,0.253230093,-0.13037021,-0.234259369,0.589647102
BBTS1 (89),Buff,0.267655372,0.302388852,4756.39732,4.33652153,0.0137773483,8.70196536,54.7535174,1.38613904,1.61057142,0.256830381,-0.147548453,-0.248233764,0.606217107
BBTS1 (95),Buff,0.329061282,0.257379831,4340.2716,4.62422869,0.0120475552,9.27643943,64.6907402,1.30552294,1.49366889,0.28750006,-0.288952177,-0.28729828,0.628849594
BBTS1 (98),Buff,0.385801771,0.303819869,2592.19462,3.88324058,0.017094804,7.79530333,43.7491545,1.25285207,1.48853099,0.265737781,-0.172084072,-0.189944885,0.518814963
BBTS8 (1),Buff,0.403871112,0.236610201,2279.06936,3.72545866,0.0186017881,7.48039842,40.8723511,1.1597208,1.34175823,0.310200315,-0.379557669,-0.273014447,0.588889422
BBTS8 (10),Buff,0.357058006,0.331018377,3084.90305,4.06854895,0.0156173342,8.16572132,48.2395784,1.29458528,1.5504669,0.253649493,-0.111426982,-0.186713446,0.523545676
BBTS8 (100),Buff,0.326971755,0.360476547,2984.84303,3.81573661,0.0179406916,7.65979162,40.8145687,1.36212538,1.64652661,0.250157863,-0.0764547614,-0.1975802,0.551146045
BBTS8 (11),Buff,0.272059958,0.390053205,4273.74494,4.14741087,0.0150994993,8.32377156,48.8142142,1.42339238,1.72663553,0.220488068,0.0443145383,-0.169075428,0.523233895
BBTS8 (13),Buff,0.307223456,0.39267215,2980.75065,3.69285103,0.0190785348,7.41502033,38.118508,1.32679399,1.63449661,0.237388689,-0.0106172735,-0.155882847,0.492060359
BBTS8 (14),Buff,0.413755921,0.303526327,2467.51144,3.92925865,0.016791531,7.88750764,45.3748992,1.22239277,1.45863656,0.270537364,-0.188435392,-0.191660734,0.516421524
BBTS8 (15),Buff,0.421748078,0.278422364,2532.03965,4.01942194,0.0159913472,8.06642918,47.9028037,1.21663015,1.43206677,0.285611224,-0.259928582,-0.230738975,0.559126883
BBTS8 (17),Buff,0.429086036,0.24211335,2501.47025,4.03292793,0.0157460371,8.0948225,48.6984862,1.18018625,1.36043515,0.296759297,-0.330186526,-0.245094606,0.563298329
BBTS8 (18),Buff,0.32467013,0.318214133,3220.25165,3.94587436,0.0169442468,7.92078033,43.77757,1.40018626,1.64618326,0.252958466,-0.11818166,-0.237288039,0.599055175
BBTS8 (2),Buff,0.429383364,0.20750214,2174.08287,3.75558418,0.0183350446,7.54102174,41.8600804,1.14289083,1.29823617,0.32230863,-0.447053643,-0.305755692,0.612569117
BBTS8 (20),Buff,0.356933502,0.2901801,3032.63646,4.02865169,0.0160881069,8.08641068,46.9209121,1.31882195,1.53877911,0.26886547,-0.195692423,-0.239425555,0.585554124
BBTS8 (21),Buff,0.423215945,0.279479574,2525.6301,4.02448477,0.015870995,8.07799658,48.3324167,1.1899191,1.40396985,0.279859718,-0.240520879,-0.200381314,0.518981139
BBTS8 (22),Buff,0.446367296,0.252583782,2404.76439,4.03607128,0.0157998291,8.10040974,49.1300376,1.15522784,1.34742161,0.295831842,-0.317037549,-0.23241862,0.547094817
BBTS8 (23),Buff,0.513529183,0.188707803,2021.83417,3.9803151,0.0160989016,7.98970539,48.973404,1.04662403,1.18519352,0.335615823,-0.510820856,-0.291394146,0.577836114
BBTS8 (24),Buff,0.380276818,0.304276235,2777.45763,3.98726991,0.0163902251,8.00333522,46.1880676,1.28478355,1.51778485,0.26493771,-0.170727428,-0.21088118,0.549188674
BBTS8 (26),Buff,0.364021946,0.3325159,2991.88239,4.04812714,0.0157336355,8.12572927,47.8338692,1.28129775,1.53875071,0.251952482,-0.104485172,-0.176137473,0.507711204
BBTS8 (27),Buff,0.385069881,0.320542594,2468.45448,3.78495444,0.0180587141,7.59857663,41.5645065,1.22530737,1.47737163,0.267590838,-0.165127097,-0.181575603,0.506219416
BBTS8 (28),Buff,0.428518349,0.301364512,2397.92103,3.94638576,0.016550058,7.9219652,46.2011089,1.19101199,1.42854274,0.274924226,-0.204490719,-0.183257338,0.50107639
BBTS8 (29),Buff,0.341408178,0.382912641,3053.96247,3.9504342,0.0168000299,7.92837115,44.3187724,1.35903175,1.65703654,0.237896135,-0.0191443189,-0.176302376,0.524205725
BBTS8 (3),Buff,0.369859504,0.361598734,2612.06956,3.81200465,0.0178362372,7.65142796,41.762923,1.26795348,1.54883356,0.257738006,-0.103637594,-0.172612761,0.50436805
BBTS8 (30),Buff,0.384261591,0.307518193,2704.06815,3.95482663,0.0166518823,7.93841426,45.276014,1.28940293,1.52874404,0.268332341,-0.177817498,-0.2166856,0.557783973
BBTS8 (32),Buff,0.387483756,0.318076535,2532.32566,3.84593322,0.0174838468,7.72013286,42.8944567,1.24525634,1.49365666,0.269586186,-0.174359556,-0.194525504,0.525413455
BBTS8 (33),Buff,0.542095807,0.164479116,1818.27736,3.88050086,0.0169613034,7.79051263,47.0342708,0.986296758,1.10642009,0.354928814,-0.600886052,-0.328195243,0.594765923
BBTS8 (35),Buff,0.392764367,0.302393438,2681.61219,3.98583736,0.0162858625,8.00057027,46.4589113,1.2580083,1.49242816,0.268753014,-0.184007596,-0.204363507,0.537494375
BBTS8 (36),Buff,0.415472145,0.28299367,2331.50078,3.82673526,0.0176221211,7.68236684,43.0547192,1.19127326,1.41301993,0.286889446,-0.260862806,-0.214003805,0.536746375
BBTS8 (37),Buff,0.465719398,0.177816934,1994.20499,3.75435191,0.018230423,7.53816276,42.9408873,1.0475383,1.17605924,0.341143382,-0.54027652,-0.324375589,0.605950947
BBTS8 (38),Buff,0.404649725,0.256268346,2665.8681,4.03537488,0.0159165914,8.09988457,48.1760042,1.23133367,1.42267148,0.286656456,-0.284100623,-0.253580815,0.582584494
BBTS8 (39),Buff,0.304387208,0.375755259,3752.57441,4.12609849,0.0152310832,8.2793007,48.8739663,1.36878223,1.659926,0.228302201,0.00759552555,-0.165499562,0.509477902
BBTS8 (4),Buff,0.446885533,0.25707788,2210.91933,3.8724919,0.0171034816,7.77404064,44.8149192,1.14267795,1.34293339,0.29785575,-0.318830587,-0.220132321,0.532581537
BBTS8 (40),Buff,0.434990585,0.287120841,2300.59927,3.89527886,0.0169764839,7.81933708,45.040373,1.17401758,1.39916607,0.282020287,-0.240065367,-0.193762628,0.510066535
BBTS8 (42),Buff,0.441628488,0.262250031,2250.23548,3.88218643,0.0170749352,7.79397474,44.8552994,1.16133815,1.36310598,0.291153486,-0.292526815,-0.213587839,0.528167263
BBTS8 (43),Buff,0.438171565,0.269728474,2401.90659,3.99556323,0.0161045511,8.02037365,47.7749021,1.17242747,1.38028864,0.286794431,-0.271431889,-0.210868816,0.527877345
BBTS8 (44),Buff,0.450281551,0.274753088,2262.35371,3.9339408,0.016551609,7.89655394,46.3674745,1.14891296,1.36371931,0.29006926,-0.277948831,-0.198961561,0.510905433
BBTS8 (46),Buff,0.425091253,0.314747432,2376.75862,3.91332864,0.0167764638,7.85443218,45.3202391,1.18818564,1.43290626,0.273171991,-0.189484767,-0.174392576,0.490221243
BBTS8 (47),Buff,0.40653494,0.292909889,2388.2638,3.83004296,0.0175491792,7.68910837,42.9752586,1.20384619,1.43247798,0.282451381,-0.238270474,-0.205720122,0.529930534
BBTS8 (48),Buff,0.427047071,0.256121575,2318.51243,3.87115338,0.0172127769,7.77136589,44.2507066,1.18770984,1.38377673,0.292508852,-0.302284783,-0.231769849,0.552472683
BBTS8 (5),Buff,0.375148546,0.36382629,2792.87041,3.96981562,0.0164539304,7.9652703,45.4478624,1.30698511,1.58995884,0.262993446,-0.122565084,-0.199161139,0.545273117
BBTS8 (50),Buff,0.379271258,0.323782259,2711.53282,3.93767353,0.0166321668,7.90443524,45.0561351,1.26235329,1.51329801,0.253594562,-0.115740272,-0.167150732,0.491836165
BBTS8 (51),Buff,0.276336009,0.36138928,3496.36446,3.77198202,0.0185706757,7.57236806,38.6583365,1.46460508,1.74625686,0.243088028,-0.0537402471,-0.229067463,0.603659883
BBTS8 (52),Buff,0.397989439,0.294084057,2515.46642,3.8878524,0.0170714183,7.80458048,44.1014215,1.23417802,1.46088511,0.270246666,-0.19547788,-0.194891214,0.520903094
BBTS8 (53),Buff,0.405982727,0.276127538,2369.60892,3.81249541,0.0177381811,7.65442989,42.6290265,1.19375184,1.4074827,0.280994268,-0.246103515,-0.204237948,0.524195139
BBTS8 (54),Buff,0.466945643,0.209377293,2267.52644,4.01209562,0.0158518212,8.05343307,48.9241579,1.11837501,1.27244955,0.320079391,-0.438768359,-0.280359844,0.58380786
BBTS8 (55),Buff,0.276601304,0.423498655,4019.68716,4.05624618,0.0158706706,8.14056614,46.0471154,1.44781224,1.78254427,0.215681831,0.0856877149,-0.160422163,0.517608622
BBTS8 (57),Buff,0.367597308,0.259488136,2475.40927,3.69594851,0.0189991853,7.421544,39.4558999,1.21710223,1.41631015,0.286992204,-0.280243315,-0.240568371,0.567517108
BBTS8 (58),Buff,0.470912171,0.219649737,2054.43528,3.83479544,0.0174711709,7.69892979,44.4613067,1.09204884,1.25687394,0.314660613,-0.409837033,-0.252533048,0.552857939
BBTS8 (59),Buff,0.383703052,0.298253272,2518.20649,3.81521526,0.0177850099,7.65942775,42.1346203,1.2423047,1.47388218,0.269849149,-0.190654274,-0.199031699,0.528153658
BBTS8 (6),Buff,0.448514838,0.241654691,2149.25777,3.82200342,0.017708539,7.67325098,43.5858069,1.14042502,1.32828249,0.310912277,-0.376983686,-0.261910781,0.575157719
BBTS8 (60),Buff,0.404885195,0.286165301,2360.29591,3.79856516,0.0179760654,7.62647153,42.2226122,1.20047893,1.42186687,0.278577342,-0.229743019,-0.205627434,0.528115283
BBTS8 (61),Buff,0.332192799,0.349046753,3142.82253,3.9500795,0.0166998729,7.92898193,44.2074723,1.36610502,1.63831269,0.244599732,-0.0665532462,-0.192975345,0.544087801
BBTS8 (62),Buff,0.345958269,0.350623777,2772.73297,3.79072208,0.0181021978,7.61033054,40.7377969,1.31056782,1.58344599,0.251003319,-0.0872468665,-0.179276804,0.518262739
BBTS8 (64),Buff,0.436343165,0.253157106,2252.07908,3.85942698,0.0172749211,7.7478657,44.239218,1.16159752,1.35383413,0.293005906,-0.306995746,-0.221453804,0.535852745
BBTS8 (66),Buff,0.329291782,0.336049872,2854.89766,3.7470019,0.018576016,7.52368747,39.5267983,1.32101278,1.58499143,0.248837438,-0.0895543256,-0.184306178,0.525185803
BBTS8 (67),Buff,0.42367521,0.232373716,2227.84376,3.77749434,0.0180859427,7.58458981,42.2321568,1.15518908,1.33143796,0.306939378,-0.371759041,-0.26115031,0.57499159
BBTS8 (68),Buff,0.458217846,0.229797578,2116.48751,3.83689992,0.0174758067,7.7029186,44.1711259,1.12087553,1.29601388,0.310829787,-0.38739051,-0.252167587,0.559575262
BBTS8 (69),Buff,0.459208948,0.197821367,2036.27237,3.76631452,0.0181331583,7.56188769,42.901359,1.07568454,1.22255273,0.329568669,-0.481208737,-0.29472032,0.588134355
BBTS8 (7),Buff,0.474696017,0.253644814,2178.14474,3.9680429,0.0162736104,7.96540714,47.8621997,1.10438048,1.29892886,0.296123673,-0.316535487,-0.200868232,0.502532263
BBTS8 (70),Buff,0.421467634,0.264333874,2269.70998,3.80312653,0.0179028094,7.63575251,42.6237666,1.17772708,1.38153695,0.291883266,-0.293121411,-0.228819941,0.548688958
BBTS8 (72),Buff,0.328433964,0.377820756,3177.33051,3.9482548,0.0167256244,7.92440909,44.0448668,1.3757928,1.67164039,0.239049158,-0.0268198648,-0.18154768,0.5334064
BBTS8 (73),Buff,0.361306461,0.328663925,2796.33402,3.89509693,0.0170964403,7.81904584,43.4480402,1.30716928,1.5645027,0.256515367,-0.121572973,-0.193231396,0.534037691
BBTS8 (75),Buff,0.308471093,0.356628394,3410.80176,3.95612693,0.0166627625,7.9408765,43.8969445,1.4066341,1.68501351,0.240762386,-0.0485872365,-0.200470035,0.560220835
BBTS8 (77),Buff,0.308668344,0.351414965,3450.82757,3.98042212,0.0165283402,7.99027718,44.5373699,1.40781859,1.67978663,0.23820093,-0.0441509847,-0.200290208,0.559178713
BBTS8 (78),Buff,0.321959879,0.373061399,3084.15638,3.84984635,0.0175859563,7.72888408,41.60981,1.36404485,1.65622434,0.233568304,-0.011004144,-0.164289475,0.507112714
BBTS8 (79),Buff,0.423551204,0.272982663,2277.80045,3.82154935,0.0176683347,7.67281831,43.1568328,1.17011288,1.38069855,0.284063137,-0.259131943,-0.202154917,0.517356771
BBTS8 (8),Buff,0.345972854,0.324073508,3155.83655,4.04582696,0.0158671905,8.12053571,47.2695133,1.32386591,1.57264966,0.25204593,-0.111777534,-0.197770621,0.540982486
BBTS8 (80),Buff,0.342273007,0.358691597,2805.09431,3.79212711,0.0180734361,7.61308479,40.7661787,1.31029203,1.59264561,0.248226288,-0.0710614094,-0.171679568,0.509142101
BBTS8 (81),Buff,0.372314106,0.319979207,2725.43618,3.90737295,0.0169340138,7.84343658,44.0173033,1.28472706,1.53389982,0.260136771,-0.141140325,-0.190385385,0.525938655
BBTS8 (82),Buff,0.32902429,0.380357907,2979.13132,3.82868915,0.0177240221,7.68647948,41.3419792,1.3389653,1.63929974,0.234252286,-0.00743280912,-0.152292442,0.487270762
BBTS8 (83),Buff,0.380366081,0.288073324,2526.99729,3.80250275,0.0179450535,7.63433601,41.6990644,1.25450613,1.47710587,0.276594992,-0.221721669,-0.222761275,0.557056916
BBTS8 (84),Buff,0.482642561,0.221036418,2087.73289,3.91681293,0.0166657747,7.86305268,46.632959,1.09205502,1.25939534,0.31462256,-0.408136465,-0.246148342,0.546577777
BBTS8 (87),Buff,0.358502719,0.321430865,2876.62962,3.93369771,0.016768424,7.8963292,44.3166265,1.32070194,1.57103495,0.261006792,-0.143176013,-0.209895353,0.555931665
BBTS8 (88),Buff,0.343248071,0.320362953,2706.532,3.72905837,0.018684912,7.48741897,39.4873591,1.2853725,1.53633662,0.263029365,-0.14958057,-0.199825906,0.538349443
BBTS8 (89),Buff,0.366275645,0.30799367,2635.89135,3.80518667,0.0180515985,7.63865276,41.3154349,1.29744525,1.53574875,0.273384273,-0.194677977,-0.235272348,0.580503818
BBTS8 (9),Buff,0.331780105,0.310003364,3390.51207,4.10159537,0.0154299626,8.23236225,48.6745692,1.33552205,1.57095078,0.25629748,-0.137483974,-0.218690324,0.566428565
BBTS8 (90),Buff,0.288039636,0.39474682,4011.02567,4.1423014,0.0151336743,8.31275303,48.9356029,1.40153316,1.7096209,0.221724035,0.0440576735,-0.162294251,0.511208875
BBTS8 (91),Buff,0.282985803,0.386984773,3417.20988,3.77912794,0.0186016814,7.58757491,38.9768284,1.44872913,1.75381242,0.22643289,0.023317401,-0.186915964,0.551423903
BBTS8 (92),Buff,0.387405225,0.30643117,2615.54581,3.90753195,0.0169615346,7.8434771,44.2484731,1.26737524,1.50645388,0.268834105,-0.180344468,-0.204264522,0.539456939
BBTS8 (93),Buff,0.282530959,0.399961014,3637.33403,3.89528345,0.0174133538,7.81833262,41.5722139,1.4783179,1.79166508,0.229146309,0.0222044376,-0.201274322,0.575412467
BBTS8 (94),Buff,0.321478621,0.336353351,2863.42012,3.70165347,0.0191752927,7.43209928,38.1950141,1.34653727,1.60993663,0.258249212,-0.121902158,-0.217086955,0.570285221
BBTS8 (95),Buff,0.379560454,0.261666769,2449.77359,3.73917793,0.0185204539,7.50770472,40.4805305,1.22197043,1.42606201,0.291287055,-0.292050169,-0.246449839,0.575610466
BBTS8 (97),Buff,0.39790777,0.190032565,2246.03624,3.66535057,0.0193506157,7.36049107,39.5145189,1.15334908,1.29234252,0.331806019,-0.496147819,-0.34947395,0.650175921
BBTS8 (98),Buff,0.399419744,0.223519294,2314.21259,3.73062928,0.0186320648,7.49023438,40.6968953,1.18771142,1.35577882,0.31279737,-0.399903835,-0.297249233,0.615084785
BBTS8 (99),Buff,0.400474341,0.264322407,2361.3703,3.77815787,0.0180477185,7.58570282,41.8253474,1.18772025,1.39048473,0.28799474,-0.280062931,-0.220424631,0.540673101
CBTS3 (1),Cow,0.380656357,0.131038252,3232.63871,4.29779614,0.0139636261,8.62377309,56.5301079,1.1867732,1.27655894,0.380269561,-0.725652123,-0.528772998,0.776133284
CBTS3 (10),Cow,0.427806857,0.174360934,2335.50388,3.87528284,0.0175897082,7.77939549,43.9323691,1.24705556,1.37502502,0.344995883,-0.556733098,-0.431509589,0.729450344
CBTS3 (12),Cow,0.348451169,0.261438968,2916.65351,3.8882759,0.0178042111,7.80563693,42.4463941,1.40309393,1.60494883,0.292315793,-0.296891262,-0.333600092,0.689122337
CBTS3 (13),Cow,0.388561416,0.117142398,2868.76503,4.0832918,0.0156863988,8.19518331,49.9325415,1.22832276,1.30939645,0.392056383,-0.782072244,-0.585422847,0.814536683
CBTS3 (14),Cow,0.365397837,0.104085127,3468.99921,4.35099835,0.0137891307,8.73047487,58.0435678,1.20869593,1.27934469,0.406573366,-0.851183339,-0.631767853,0.833677535
CBTS3 (15),Cow,0.36215588,0.11359161,3448.79544,4.3189564,0.0139785505,8.66671202,57.0203702,1.21032407,1.28712005,0.397161249,-0.806454832,-0.600888193,0.818976139
CBTS3 (16),Cow,0.517060907,0.0992638515,2042.06495,4.00459577,0.0160631832,8.03793649,50.1562614,1.02720223,1.09551739,0.40852759,-0.861984591,-0.573518858,0.766597217
CBTS3 (17),Cow,0.433089706,0.106680375,2636.11136,4.14880825,0.0149885245,8.32636145,53.1369709,1.11753359,1.19030937,0.402406219,-0.831562859,-0.584426909,0.792310895
CBTS3 (18),Cow,0.442747915,0.106749939,2598.75645,4.16858794,0.0148022533,8.36566934,53.9355911,1.09821236,1.17114343,0.401672643,-0.828236767,-0.5739643,0.782672305
CBTS3 (2),Cow,0.355268199,0.134838246,3398.83818,4.24457024,0.0145099257,8.5174734,54.1531785,1.25527123,1.34867526,0.376674739,-0.708909952,-0.545172721,0.798657334
CBTS3 (20),Cow,0.457535206,0.0960539995,2395.7759,4.06841289,0.0155935672,8.16545682,51.2091547,1.09027188,1.15578769,0.411984801,-0.878257926,-0.61142637,0.800490012
CBTS3 (21),Cow,0.419968222,0.130692729,2659.14745,4.09871117,0.0154781661,8.22624679,50.7488684,1.18998657,1.28088116,0.380865121,-0.728470096,-0.532091936,0.778892771
CBTS3 (23),Cow,0.43914646,0.119781219,2201.29897,3.80944227,0.0182414165,7.64788482,43.0882439,1.18351278,1.26794331,0.388625806,-0.766178881,-0.558956702,0.792279507
CBTS3 (25),Cow,0.485998058,0.0948553694,2168.43755,3.99305666,0.016241819,8.01489573,49.3356861,1.07089559,1.13650985,0.412777084,-0.88238415,-0.60688517,0.794081723
CBTS3 (26),Cow,0.454308903,0.114740552,2334.6908,4.00007491,0.0162392342,8.0291868,48.6534047,1.13878479,1.21796435,0.393896247,-0.791442606,-0.559053615,0.783047136
CBTS3 (27),Cow,0.438933161,0.102634234,2652.37114,4.19235873,0.0146354413,8.41325067,54.7342222,1.09187669,1.16154766,0.406344185,-0.85069068,-0.589845858,0.789738506
CBTS3 (28),Cow,0.338220908,0.208844484,3422.7421,4.15227877,0.0152803058,8.33303954,50.1981198,1.34708554,1.49812274,0.318833453,-0.43569947,-0.397893032,0.725420086
CBTS3 (3),Cow,0.469000046,0.104784583,2372.50381,4.10446429,0.0152352885,8.23749924,52.4389024,1.069346,1.140083,0.404108003,-0.840044415,-0.571078721,0.774668951
CBTS3 (31),Cow,0.440169843,0.0996575342,3212.73241,4.62656174,0.011997497,9.28163527,68.8201197,1.05423259,1.1200863,0.412066135,-0.878104696,-0.604067573,0.789090971
CBTS3 (32),Cow,0.42229112,0.0986079684,2799.78863,4.21942882,0.0145202798,8.46733351,55.2646553,1.11595195,1.18320715,0.410183136,-0.869455906,-0.614845163,0.807634928
CBTS3 (33),Cow,0.396285156,0.104351914,3224.94251,4.3855828,0.0133615405,8.79958797,60.5448408,1.09368565,1.16328716,0.406368955,-0.850510418,-0.594214153,0.792495018
CBTS3 (34),Cow,0.413956316,0.0981974682,2977.39656,4.30988641,0.0138276873,8.64823263,58.411453,1.08089001,1.1461782,0.410937226,-0.873101981,-0.606198674,0.795664065
CBTS3 (35),Cow,0.444043832,0.0984527886,2587.82881,4.16479788,0.0148568329,8.35837971,53.9850912,1.08956346,1.15668387,0.410080721,-0.868912733,-0.604359808,0.79671903
CBTS3 (36),Cow,0.449825032,0.0939625122,2444.94668,4.07203247,0.0156422809,8.1724896,51.0562298,1.11280594,1.1771966,0.413228679,-0.884970619,-0.624198084,0.811382293
CBTS3 (37),Cow,0.387483805,0.109355125,2966.70436,4.14770135,0.0151600107,8.32412855,52.0927253,1.20295807,1.2773523,0.399873849,-0.819747753,-0.605540399,0.819805216
CBTS3 (38),Cow,0.467602068,0.0916883256,2483.69577,4.19452666,0.0145371694,8.41769126,55.7056395,1.02365054,1.08395166,0.416347094,-0.900158743,-0.606182714,0.78271803
CBTS3 (39),Cow,0.464412636,0.111500122,2296.26886,4.01450128,0.0160396258,8.05771007,49.3713009,1.11127668,1.18834782,0.39710171,-0.806287291,-0.560308801,0.778027918
CBTS3 (4),Cow,0.365794798,0.127589897,3408.4686,4.3191047,0.0139304477,8.66673343,56.8904533,1.21328156,1.30132755,0.384344171,-0.744517986,-0.555044709,0.796138496
CBTS3 (40),Cow,0.40964673,0.112751498,2772.87793,4.13039384,0.0152330744,8.28918404,51.8498047,1.17857648,1.25648614,0.396449714,-0.802708285,-0.58393739,0.804476404
CBTS3 (43),Cow,0.535902703,0.0769355431,1942.99236,3.97959653,0.0161721484,7.98805345,50.3496838,0.95956701,1.01091761,0.429649669,-0.966830046,-0.63906678,0.784432105
CBTS3 (44),Cow,0.438893856,0.095250581,2594.3697,4.14336014,0.0150396957,8.31530623,53.2243117,1.10191559,1.1664321,0.413070251,-0.883458996,-0.620206788,0.807192145
CBTS3 (46),Cow,0.530754565,0.0839209271,1880.39142,3.89429733,0.01695342,7.81779293,47.7455771,0.977425709,1.0345582,0.422649438,-0.931915639,-0.613659381,0.775842984
CBTS3 (47),Cow,0.445065822,0.144205602,2303.20924,3.92960571,0.0169724689,7.88830877,46.0801792,1.1898127,1.29500253,0.370305659,-0.675247024,-0.492253505,0.756476184
CBTS3 (48),Cow,0.430211051,0.0895578523,2790.08439,4.25493288,0.014207351,8.53836228,56.8984532,1.07266233,1.13255597,0.418411352,-0.909972944,-0.632600283,0.807147013
CBTS3 (5),Cow,0.399349628,0.113758256,2875.44885,4.14994114,0.015109803,8.32878853,52.2882927,1.18961682,1.26795229,0.396033886,-0.800908927,-0.586566052,0.807940933
CBTS3 (50),Cow,0.3622655,0.098753975,3286.09317,4.20962038,0.014839483,8.44801553,53.4825823,1.24368306,1.31064852,0.410449593,-0.870881579,-0.655014771,0.850113877
CBTS3 (51),Cow,0.465318771,0.0901953889,2370.85651,4.08272841,0.0154781792,8.19401449,51.759684,1.08011597,1.14095998,0.417212353,-0.904567826,-0.628626018,0.806634737
CBTS3 (53),Cow,0.55351111,0.0812821062,1963.47095,4.07205235,0.0153319272,8.17262261,53.4734073,0.91875489,0.97263931,0.42632432,-0.94943601,-0.606499626,0.757385479
CBTS3 (55),Cow,0.311128059,0.201420316,3897.41279,4.23787839,0.0147555242,8.50419979,52.2438353,1.38304467,1.52827904,0.324042718,-0.460880983,-0.429116265,0.753346567
CBTS3 (56),Cow,0.482153241,0.0972663894,2297.55458,4.0971502,0.0152964053,8.22305528,52.5469562,1.04671461,1.11303132,0.410875015,-0.872936336,-0.590370378,0.780056247
CBTS3 (57),Cow,0.426688168,0.095137445,2697.52314,4.16147642,0.015007208,8.3512315,53.4240508,1.12989658,1.1955118,0.413186683,-0.883971974,-0.630384016,0.818173149
CBTS3 (58),Cow,0.482563198,0.112078798,2221.82735,4.03041677,0.0158412225,8.08975737,50.1996099,1.07856303,1.15571697,0.397167185,-0.806532211,-0.546604564,0.76337345
CBTS3 (59),Cow,0.529752773,0.0896297089,1930.17344,3.94373395,0.016459656,7.91639555,49.0695421,0.977467885,1.03732215,0.417491677,-0.9061829,-0.589708608,0.763058676
CBTS3 (6),Cow,0.429827243,0.121865062,2551.25666,4.061997,0.0158056295,8.15296523,49.9219538,1.17672103,1.26130713,0.388051921,-0.762952676,-0.553338792,0.787828127
CBTS3 (62),Cow,0.529949078,0.0918824914,2021.36502,4.03791585,0.0156618871,8.10498486,51.7272931,0.976736418,1.03854934,0.41582759,-0.89768355,-0.582394766,0.758965206
CBTS3 (63),Cow,0.593729516,0.0820266634,1726.7629,3.96056293,0.0161767369,7.95031953,50.8866196,0.869688277,0.924097665,0.425417956,-0.94530136,-0.578499034,0.728576813
CBTS3 (64),Cow,0.485727078,0.0884899401,1891.84525,3.72690726,0.0187125991,7.48307623,42.981667,1.00576466,1.06806951,0.417952108,-0.908106441,-0.606226479,0.779250818
CBTS3 (65),Cow,0.449055612,0.122953614,2015.58705,3.69248486,0.0191977884,7.41432852,41.0349956,1.09339274,1.18012024,0.385760021,-0.752649117,-0.5126038,0.74739656
CBTS3 (67),Cow,0.452246858,0.136247095,2117.05113,3.79678021,0.0182967727,7.62312026,42.912752,1.16370392,1.25999292,0.374591765,-0.699173594,-0.498287422,0.753735455
CBTS3 (68),Cow,0.544352663,0.0876811705,1750.80911,3.80905929,0.0176949815,7.64750719,46.0353705,0.925871754,0.985624416,0.418685087,-0.912640319,-0.575688625,0.74255078
CBTS3 (69),Cow,0.298145898,0.240344453,3861.39868,4.12374404,0.0155519634,8.27581871,48.2525396,1.44010212,1.61819262,0.297923858,-0.336185582,-0.372521179,0.724257034
CBTS3 (70),Cow,0.384286517,0.123350355,3053.29934,4.19301767,0.0147694144,8.41445083,53.2545209,1.20748175,1.2923392,0.387503047,-0.759804025,-0.562356876,0.798770068
CBTS3 (71),Cow,0.358213714,0.161799015,3522.76381,4.34731073,0.013636131,8.72295056,57.1421718,1.24631661,1.36037899,0.356596805,-0.611406833,-0.467532418,0.752104595
CBTS3 (72),Cow,0.318677446,0.181645976,4009.91707,4.35810757,0.0137258532,8.74484543,56.4178016,1.32814527,1.45628469,0.33927607,-0.532450906,-0.450795601,0.756980274
CBTS3 (76),Cow,0.300181789,0.216942882,4247.72442,4.34741545,0.0137964016,8.72345585,55.3529534,1.37858291,1.5341373,0.313251585,-0.411207791,-0.391506312,0.726339188
CBTS3 (77),Cow,0.374067702,0.166937531,3806.66861,4.62220676,0.012183248,9.27290622,65.3413456,1.27606698,1.39160374,0.353141916,-0.597259766,-0.476014905,0.763126072
