file,species,histogram1,histogram2,histogram3,histogram4,histogram5,histogram6,histogram7,histogram8,histogram9,histogram10,histogram11,histogram12,histogram13,histogram14,histogram15,histogram16,histogram17,histogram18,histogram19,histogram20,histogram21,histogram22,histogram23,histogram24,histogram25,histogram26,histogram27,histogram28,histogram29,histogram30,histogram31,histogram32,histogram33,histogram34,histogram35,histogram36,histogram37,histogram38,histogram39,histogram40,histogram41,histogram42,histogram43,histogram44,histogram45,histogram46,histogram47,histogram48,histogram49,histogram50,histogram51,histogram52,histogram53,histogram54,histogram55,histogram56,histogram57,histogram58,histogram59
CBTS3 (36),Cow,0.13284,0.05038,0.0068058,0.046095,0.0078069,0.057207,0.0088678,0.052362,0.0073178,0.030041,0.028441,0.030675,0.037545,0.039976,0.036669,0.033898,0.033196,0.09966,0.042832,0.12969,0.056087,0.1409,0.051392,0.12699,0.049764,0.12873,0.14972,0.18702,0.1862,0.15325,0.14697,0.17217,0.15089,0.16022,0.10358,0.26394,0.10726,0.21188,0.10081,0.1972,0.077516,0.062185,0.080184,0.085686,0.084606,0.075464,0.065147,0.053269,0.050147,0.049631,0.044169,0.060079,0.041048,0.049465,0.035003,0.038744,0.031748,0.33084,0.54797
CBTS3 (37),Cow,0.13845,0.049832,0.0078769,0.047114,0.0090203,0.061352,0.0096467,0.049443,0.0080182,0.033606,0.032609,0.035638,0.043204,0.044605,0.038182,0.033327,0.032392,0.11943,0.051065,0.13814,0.06438,0.1511,0.055199,0.10621,0.050667,0.15497,0.15567,0.18276,0.19689,0.1796,0.13683,0.13879,0.16791,0.17481,0.10445,0.24593,0.11735,0.1839,0.081494,0.16359,0.092633,0.06924,0.085989,0.091086,0.077092,0.060499,0.05299,0.05422,0.055119,0.053924,0.050433,0.055626,0.037506,0.04073,0.034438,0.039044,0.035819,0.31414,0.56153
CBTS3 (38),Cow,0.13173,0.051771,0.007118,0.046726,0.0073284,0.057115,0.0082328,0.050746,0.007429,0.031913,0.029735,0.030248,0.034061,0.036894,0.035171,0.031252,0.031299,0.11374,0.04353,0.12799,0.048181,0.13898,0.048029,0.11465,0.044223,0.1409,0.14752,0.16538,0.17215,0.15464,0.14316,0.14251,0.1427,0.18765,0.093081,0.2545,0.10369,0.20241,0.085223,0.1873,0.084812,0.066999,0.07836,0.084803,0.081593,0.069177,0.060387,0.059444,0.057015,0.053921,0.046283,0.06061,0.039788,0.04827,0.036567,0.044745,0.033557,0.35489,0.56268
CBTS3 (39),Cow,0.16637,0.056153,0.010473,0.05081,0.010706,0.062329,0.012413,0.052941,0.010465,0.03878,0.037565,0.039526,0.04465,0.047303,0.043664,0.038852,0.040666,0.1103,0.054068,0.12866,0.069883,0.13681,0.061702,0.11625,0.05731,0.14227,0.14878,0.17141,0.17248,0.14942,0.14191,0.15034,0.14937,0.15478,0.097395,0.20094,0.10361,0.17038,0.089491,0.15718,0.084972,0.064904,0.079343,0.085215,0.081198,0.069571,0.061502,0.055719,0.054728,0.047952,0.050815,0.055676,0.045433,0.042843,0.039376,0.039141,0.035187,0.31465,0.61081
CBTS3 (4),Cow,0.15909,0.055607,0.0098294,0.049303,0.010932,0.061264,0.011646,0.05061,0.0099517,0.036878,0.035714,0.040382,0.044553,0.045332,0.042695,0.039517,0.038419,0.10846,0.06216,0.13238,0.060249,0.13922,0.068224,0.12153,0.047405,0.1805,0.17541,0.14836,0.15205,0.18302,0.16652,0.13766,0.12261,0.18251,0.10519,0.19042,0.11024,0.19953,0.093734,0.14303,0.08641,0.067907,0.082406,0.084754,0.079121,0.067329,0.060815,0.053903,0.055269,0.048862,0.050532,0.053484,0.041634,0.042394,0.039191,0.037407,0.035197,0.304,0.59283
CBTS3 (40),Cow,0.15568,0.051934,0.0097762,0.05222,0.010177,0.059727,0.01138,0.053559,0.0095912,0.036113,0.034308,0.036879,0.041432,0.04598,0.042377,0.03672,0.036483,0.1112,0.048678,0.12414,0.065811,0.14428,0.056288,0.10744,0.05549,0.13846,0.13598,0.16841,0.18726,0.15419,0.13017,0.14264,0.1635,0.14863,0.094338,0.22843,0.11053,0.17632,0.079247,0.1687,0.085607,0.063473,0.078828,0.087808,0.080579,0.066263,0.058714,0.054218,0.051907,0.048965,0.049445,0.056346,0.04625,0.043417,0.036627,0.038272,0.037407,0.32245,0.60223
CBTS3 (43),Cow,0.12061,0.046703,0.0064091,0.04518,0.0062332,0.052542,0.0076532,0.050717,0.0065953,0.029618,0.027067,0.028413,0.032202,0.034447,0.033967,0.031155,0.029035,0.11542,0.039175,0.11717,0.046984,0.15033,0.043546,0.11655,0.045798,0.13153,0.13385,0.16476,0.21037,0.15188,0.12623,0.16247,0.17881,0.16608,0.091474,0.28092,0.11778,0.21495,0.088435,0.231,0.086196,0.057652,0.073942,0.084388,0.084896,0.076567,0.064101,0.059725,0.052344,0.048779,0.040477,0.060923,0.041494,0.051842,0.034207,0.041557,0.030306,0.34455,0.52491
CBTS3 (44),Cow,0.13252,0.049405,0.0070994,0.04615,0.0082013,0.055431,0.0090311,0.050552,0.0077721,0.032641,0.029208,0.030906,0.038618,0.039813,0.037355,0.032561,0.03421,0.10856,0.042546,0.12814,0.05783,0.14065,0.049781,0.12093,0.053138,0.1268,0.13878,0.1942,0.19386,0.14918,0.13896,0.17537,0.16614,0.15137,0.10101,0.26405,0.10581,0.19689,0.091813,0.2039,0.080073,0.061106,0.079296,0.083762,0.083574,0.071128,0.063316,0.055668,0.050653,0.047942,0.045601,0.05897,0.041754,0.046395,0.03626,0.039384,0.033116,0.33381,0.55106
CBTS3 (46),Cow,0.13058,0.051165,0.0071589,0.045974,0.0076734,0.057846,0.0082128,0.049887,0.0073418,0.033636,0.029768,0.030799,0.036606,0.038699,0.034723,0.032675,0.033786,0.11843,0.042439,0.1262,0.054052,0.14245,0.046604,0.11932,0.050365,0.13111,0.13952,0.17313,0.19398,0.14823,0.13156,0.15874,0.1693,0.16393,0.093042,0.25897,0.10664,0.19025,0.089152,0.21104,0.086604,0.06265,0.078254,0.083638,0.078937,0.070745,0.065537,0.06178,0.055435,0.050947,0.045774,0.058342,0.040586,0.05003,0.036526,0.04406,0.031564,0.35098,0.54983
CBTS3 (47),Cow,0.21953,0.058416,0.016154,0.055811,0.015045,0.064248,0.01886,0.060376,0.014767,0.042106,0.040619,0.041526,0.04755,0.052477,0.05017,0.045163,0.043597,0.082951,0.048928,0.10304,0.063654,0.11007,0.057536,0.097769,0.053682,0.094807,0.10572,0.12725,0.12698,0.11371,0.10699,0.11128,0.10711,0.10327,0.079076,0.1495,0.086487,0.12619,0.073792,0.121,0.064719,0.058486,0.070491,0.077729,0.074565,0.067951,0.059237,0.052448,0.051328,0.044306,0.053725,0.055526,0.054089,0.043473,0.04465,0.038557,0.042751,0.33858,0.71705
CBTS3 (48),Cow,0.12595,0.049599,0.0065583,0.047571,0.0069404,0.053884,0.0075939,0.053071,0.007166,0.029968,0.026201,0.028685,0.03376,0.033721,0.033599,0.031007,0.030535,0.1035,0.03679,0.12668,0.048216,0.13372,0.044729,0.1205,0.044037,0.12045,0.12628,0.18679,0.17564,0.14587,0.14123,0.15845,0.148,0.14925,0.095503,0.28331,0.10116,0.21727,0.093169,0.20497,0.080062,0.059807,0.077706,0.081538,0.084062,0.074703,0.064938,0.056407,0.048675,0.051965,0.042554,0.062858,0.041707,0.052888,0.034817,0.038871,0.03205,0.36678,0.54628
CBTS3 (5),Cow,0.14425,0.053077,0.0083485,0.046064,0.0097541,0.05891,0.010154,0.047854,0.0085808,0.034498,0.031218,0.035764,0.044069,0.044929,0.039451,0.036221,0.037434,0.10449,0.053466,0.13902,0.064824,0.1425,0.060883,0.13059,0.050828,0.15257,0.17696,0.183,0.17111,0.17235,0.1703,0.167,0.12889,0.1676,0.10944,0.22917,0.10804,0.20317,0.10309,0.1564,0.079927,0.065051,0.083523,0.08599,0.0806,0.067534,0.062884,0.051525,0.05024,0.04849,0.049944,0.057026,0.038801,0.042547,0.035836,0.037469,0.032823,0.31117,0.56316
CBTS3 (50),Cow,0.124,0.047143,0.0064807,0.041072,0.0074199,0.050938,0.0086488,0.052355,0.0079208,0.029184,0.023393,0.027523,0.036106,0.033624,0.034968,0.035458,0.035915,0.078898,0.034441,0.13668,0.05956,0.12555,0.046405,0.14875,0.056469,0.09016,0.14555,0.24223,0.18383,0.13098,0.16662,0.24431,0.14033,0.11882,0.1104,0.28019,0.096422,0.21381,0.12687,0.22289,0.062445,0.050606,0.074247,0.078397,0.083981,0.081369,0.070532,0.047273,0.038879,0.041392,0.038699,0.060953,0.042561,0.050446,0.034409,0.032583,0.026263,0.31385,0.51864
CBTS3 (51),Cow,0.12384,0.048044,0.0065011,0.043565,0.0075683,0.05896,0.0078727,0.050129,0.0068991,0.028981,0.026768,0.029468,0.038035,0.037466,0.034366,0.031489,0.032048,0.097379,0.045004,0.14143,0.048611,0.13773,0.047118,0.1323,0.04388,0.13738,0.16511,0.19136,0.1705,0.15908,0.15861,0.17615,0.12075,0.17492,0.11069,0.2781,0.1036,0.22334,0.1054,0.18157,0.074513,0.066419,0.087841,0.08752,0.081915,0.072805,0.063828,0.050736,0.049057,0.052828,0.048255,0.061205,0.037752,0.046738,0.032584,0.037675,0.029393,0.33872,0.53062
CBTS3 (53),Cow,0.12304,0.049922,0.0068727,0.0454,0.0064128,0.050765,0.0077325,0.051544,0.0062497,0.033106,0.030852,0.028355,0.02906,0.033654,0.035089,0.03039,0.030063,0.13829,0.043285,0.10826,0.043524,0.16131,0.043595,0.11253,0.044763,0.15854,0.12404,0.13067,0.19674,0.16632,0.1054,0.14281,0.19155,0.17579,0.07452,0.23687,0.11977,0.19644,0.074352,0.23765,0.099756,0.05689,0.067669,0.081486,0.084778,0.074418,0.066047,0.066347,0.058832,0.04904,0.040347,0.061347,0.04095,0.055899,0.036765,0.046604,0.032044,0.36709,0.53747
CBTS3 (55),Cow,0.25571,0.065219,0.017789,0.053696,0.019823,0.072825,0.020586,0.054547,0.01726,0.037355,0.035288,0.03898,0.048924,0.050149,0.039516,0.036592,0.040679,0.067868,0.044227,0.088407,0.061677,0.079803,0.04417,0.077908,0.047091,0.081928,0.093252,0.10737,0.094107,0.078323,0.08195,0.10596,0.087323,0.092024,0.071746,0.11359,0.062465,0.087681,0.063619,0.093284,0.055299,0.052785,0.070046,0.070414,0.058046,0.04971,0.050192,0.04472,0.042856,0.044358,0.066389,0.049543,0.050776,0.036001,0.047657,0.034974,0.04312,0.3326,0.77099
CBTS3 (56),Cow,0.1362,0.050413,0.0079345,0.046111,0.0082781,0.061222,0.0094473,0.047143,0.0073557,0.033691,0.031095,0.032343,0.040238,0.042525,0.037786,0.032609,0.033312,0.11553,0.049448,0.1324,0.059183,0.14758,0.053589,0.11279,0.049806,0.15101,0.17013,0.16778,0.18801,0.16506,0.14614,0.14727,0.16606,0.18787,0.10419,0.24393,0.11437,0.20831,0.087124,0.17768,0.09131,0.06855,0.084596,0.090906,0.082193,0.065661,0.057661,0.055978,0.05704,0.052131,0.049978,0.059087,0.038004,0.042186,0.034599,0.040465,0.033067,0.31869,0.55012
CBTS3 (57),Cow,0.13012,0.046411,0.0075307,0.04648,0.0078779,0.054205,0.008752,0.05119,0.0075729,0.031471,0.030288,0.032056,0.037573,0.039594,0.036133,0.032442,0.032767,0.10789,0.045357,0.13684,0.064412,0.1403,0.04553,0.12111,0.055945,0.13546,0.15967,0.20586,0.20233,0.14325,0.12955,0.19353,0.16484,0.17791,0.10938,0.27672,0.10983,0.18164,0.098142,0.2027,0.083244,0.065861,0.082404,0.08531,0.079746,0.069395,0.061044,0.054486,0.054007,0.048906,0.043617,0.055228,0.041438,0.042148,0.033631,0.038481,0.032832,0.30905,0.53502
CBTS3 (58),Cow,0.1534,0.06264,0.0097328,0.044457,0.010366,0.062481,0.010705,0.048871,0.010895,0.041958,0.033793,0.034903,0.044588,0.044439,0.040513,0.039813,0.042582,0.11844,0.058717,0.12465,0.057318,0.14238,0.068938,0.12784,0.054685,0.17246,0.17283,0.13857,0.16083,0.18344,0.16657,0.13759,0.14447,0.16962,0.094529,0.18224,0.10962,0.20265,0.094011,0.15882,0.089085,0.058111,0.076639,0.083051,0.076945,0.075326,0.072685,0.063141,0.053319,0.045562,0.052755,0.052076,0.040424,0.04954,0.046038,0.039643,0.031166,0.31332,0.58638
CBTS3 (59),Cow,0.12459,0.051465,0.0063984,0.041507,0.0068847,0.055142,0.0080785,0.049,0.0071772,0.031686,0.027504,0.028841,0.034716,0.036703,0.034172,0.033229,0.033444,0.1085,0.045612,0.1221,0.045044,0.14419,0.053117,0.1304,0.045966,0.15222,0.15828,0.16157,0.17777,0.18232,0.16414,0.16551,0.14702,0.17193,0.095334,0.24656,0.11248,0.2344,0.099809,0.20749,0.082465,0.056061,0.073275,0.083493,0.083008,0.077577,0.068055,0.058891,0.051229,0.045876,0.043161,0.058351,0.037956,0.050882,0.037308,0.040416,0.029538,0.33349,0.53366
CBTS3 (6),Cow,0.1771,0.053099,0.011141,0.05342,0.011518,0.060882,0.014102,0.057956,0.011499,0.036722,0.035634,0.040467,0.045162,0.048471,0.045902,0.040923,0.039958,0.099247,0.05134,0.12203,0.073832,0.13214,0.056333,0.11342,0.055609,0.12659,0.14126,0.17551,0.17557,0.13815,0.13152,0.16188,0.13572,0.14272,0.098623,0.21287,0.10334,0.16084,0.090345,0.15179,0.079372,0.066678,0.081921,0.086107,0.081928,0.068088,0.058114,0.050188,0.051577,0.047987,0.04925,0.057526,0.049998,0.039972,0.036479,0.036951,0.039251,0.3095,0.62702
CBTS3 (62),Cow,0.12934,0.04908,0.0065477,0.043925,0.0077022,0.057881,0.0080902,0.049583,0.0071205,0.030674,0.027274,0.029949,0.035648,0.038847,0.035201,0.031475,0.03117,0.10977,0.04315,0.12391,0.052617,0.15367,0.048267,0.1148,0.045017,0.1419,0.1396,0.15986,0.19227,0.16721,0.13903,0.14344,0.15964,0.17149,0.093791,0.2582,0.11869,0.21342,0.087777,0.19429,0.086073,0.06365,0.079909,0.08954,0.08488,0.070079,0.061516,0.054596,0.05072,0.052402,0.045316,0.062818,0.039638,0.048485,0.03529,0.040147,0.032108,0.34708,0.54897
CBTS3 (63),Cow,0.12941,0.049805,0.0063522,0.046614,0.0077021,0.061083,0.0079231,0.048285,0.0070368,0.029972,0.028762,0.031693,0.037415,0.038674,0.032614,0.031203,0.031145,0.10775,0.044241,0.1375,0.049373,0.13646,0.046328,0.11903,0.04348,0.14081,0.16173,0.17482,0.17116,0.15092,0.14043,0.15003,0.1383,0.19018,0.10473,0.27087,0.1017,0.2043,0.090745,0.18362,0.081101,0.070178,0.087809,0.08704,0.076717,0.065706,0.059607,0.05443,0.056189,0.057339,0.049146,0.061692,0.037251,0.046524,0.035143,0.041272,0.03349,0.35171,0.54769
CBTS3 (64),Cow,0.12774,0.051138,0.0070329,0.04321,0.0074802,0.057623,0.0087993,0.047244,0.0071918,0.031012,0.029362,0.030515,0.037412,0.039469,0.03421,0.030986,0.03249,0.1116,0.046135,0.13264,0.058603,0.1444,0.047927,0.12236,0.047979,0.14478,0.15695,0.1872,0.1956,0.15344,0.14811,0.17005,0.15504,0.18673,0.10516,0.2667,0.10835,0.20585,0.097794,0.18663,0.087082,0.065568,0.082279,0.088277,0.083534,0.06814,0.059753,0.054285,0.054866,0.051564,0.046055,0.060056,0.038625,0.044035,0.03428,0.039266,0.03118,0.32775,0.53391
CBTS3 (65),Cow,0.21937,0.064201,0.013782,0.049565,0.016341,0.07347,0.017562,0.05493,0.015056,0.038162,0.034322,0.038797,0.049105,0.051333,0.04643,0.040882,0.041038,0.083597,0.047312,0.097594,0.054624,0.11308,0.053701,0.087243,0.04589,0.11119,0.10614,0.10931,0.11803,0.11922,0.094711,0.095881,0.098768,0.11902,0.07693,0.14449,0.084377,0.12867,0.065101,0.11066,0.065432,0.057907,0.075353,0.081001,0.074167,0.063164,0.059202,0.052308,0.047415,0.049153,0.061404,0.05632,0.04743,0.046655,0.047466,0.037739,0.036635,0.34366,0.72564
CBTS3 (67),Cow,0.21405,0.056432,0.014257,0.05705,0.016428,0.063675,0.016797,0.057557,0.015378,0.040767,0.039993,0.045295,0.050294,0.053508,0.046646,0.043185,0.042244,0.090597,0.057512,0.1119,0.069086,0.11453,0.061455,0.10332,0.052391,0.12363,0.13198,0.13293,0.13654,0.12633,0.12521,0.12444,0.10981,0.1301,0.089932,0.15527,0.091369,0.13657,0.082819,0.11385,0.071977,0.065825,0.078727,0.081607,0.07397,0.06329,0.055148,0.050295,0.051621,0.049345,0.055332,0.051599,0.049067,0.039812,0.040171,0.037058,0.044665,0.31761,0.6939
CBTS3 (68),Cow,0.13155,0.050625,0.0071839,0.044155,0.0079775,0.059679,0.0087474,0.048612,0.0074658,0.031997,0.030068,0.030963,0.036998,0.04046,0.036052,0.032031,0.032234,0.11221,0.048233,0.12804,0.055085,0.1491,0.049445,0.11977,0.047015,0.15619,0.16012,0.16196,0.19984,0.17077,0.14545,0.15573,0.15014,0.19153,0.10082,0.256,0.11759,0.21202,0.094884,0.18267,0.088409,0.068116,0.084402,0.089206,0.083228,0.06965,0.060364,0.055807,0.054544,0.051507,0.047816,0.059575,0.036512,0.046914,0.034248,0.04026,0.031146,0.32244,0.53994
CBTS3 (69),Cow,0.27452,0.077224,0.022912,0.053114,0.020618,0.068543,0.018157,0.047258,0.021813,0.050231,0.040763,0.037554,0.040827,0.037969,0.030914,0.036311,0.047814,0.072272,0.046244,0.063233,0.037746,0.054737,0.039662,0.063297,0.04614,0.077499,0.074731,0.065119,0.062105,0.069135,0.065061,0.059929,0.067818,0.08003,0.051518,0.062686,0.045101,0.065498,0.048993,0.073737,0.056473,0.04646,0.047313,0.04121,0.035751,0.04297,0.060086,0.064309,0.051544,0.038147,0.054534,0.031435,0.039661,0.042632,0.072762,0.045973,0.046385,0.33817,0.80674
CBTS3 (70),Cow,0.17234,0.068027,0.013439,0.054033,0.011649,0.05401,0.0096943,0.048787,0.012404,0.052015,0.045334,0.040761,0.038889,0.037812,0.035053,0.040695,0.050415,0.14603,0.063095,0.10994,0.055988,0.1036,0.050544,0.11964,0.074336,0.16689,0.14807,0.13111,0.15256,0.12876,0.12635,0.15686,0.18673,0.17962,0.088035,0.13944,0.083446,0.13227,0.093193,0.21079,0.11599,0.066458,0.058378,0.051296,0.051541,0.064976,0.085786,0.091813,0.079259,0.041637,0.038315,0.034358,0.036825,0.049214,0.055162,0.054525,0.04356,0.30662,0.62145
CBTS3 (71),Cow,0.25409,0.075913,0.01918,0.055535,0.018277,0.067606,0.016249,0.0534,0.020535,0.047464,0.040848,0.038042,0.041088,0.037936,0.03397,0.038396,0.047466,0.081578,0.048409,0.066225,0.037356,0.065188,0.039674,0.070124,0.04514,0.090918,0.081859,0.063556,0.077228,0.07557,0.070542,0.067203,0.077085,0.094845,0.050504,0.075524,0.051755,0.078924,0.052061,0.087283,0.061973,0.050282,0.050231,0.046448,0.043158,0.049793,0.063047,0.065682,0.056595,0.04155,0.052219,0.036091,0.043457,0.0475,0.067368,0.04784,0.047867,0.35012,0.79105
CBTS3 (72),Cow,0.24444,0.083095,0.020557,0.052006,0.017116,0.068524,0.015887,0.047211,0.018602,0.056668,0.044671,0.040587,0.043055,0.039403,0.033615,0.038519,0.054118,0.09622,0.055065,0.084222,0.04488,0.067431,0.045244,0.090413,0.058528,0.10499,0.1017,0.088523,0.084107,0.083078,0.093637,0.092112,0.094307,0.11126,0.066909,0.087462,0.054162,0.088631,0.068321,0.11272,0.074334,0.054999,0.052895,0.046388,0.041117,0.052049,0.075894,0.080444,0.063656,0.039907,0.050568,0.033866,0.03804,0.046276,0.073116,0.054877,0.045094,0.3362,0.76061
CBTS3 (76),Cow,0.28235,0.074912,0.02261,0.056184,0.019997,0.063613,0.018369,0.053263,0.022057,0.045059,0.03689,0.032781,0.036464,0.034479,0.029825,0.033727,0.043574,0.059195,0.035246,0.047214,0.038876,0.047166,0.03002,0.052236,0.044589,0.055642,0.046912,0.056217,0.065222,0.047535,0.044796,0.055925,0.062027,0.05646,0.038353,0.063968,0.040565,0.048837,0.041231,0.068457,0.047901,0.039749,0.041074,0.039142,0.035233,0.040575,0.055096,0.058012,0.04529,0.034789,0.051263,0.03139,0.046816,0.041493,0.069076,0.042501,0.050586,0.34288,0.82381
CBTS3 (77),Cow,0.26097,0.066811,0.021778,0.066958,0.018423,0.052624,0.01725,0.061942,0.020831,0.051884,0.046693,0.040844,0.037227,0.03471,0.036654,0.04321,0.050623,0.089003,0.046162,0.063743,0.044148,0.065388,0.039045,0.077328,0.063748,0.083348,0.070102,0.084201,0.097897,0.070568,0.066821,0.092293,0.10741,0.085686,0.05466,0.078623,0.054378,0.07158,0.059697,0.11071,0.072846,0.051424,0.042645,0.039865,0.042182,0.053815,0.067417,0.071299,0.062286,0.036744,0.041114,0.03272,0.050466,0.046741,0.060678,0.049175,0.057287,0.33605,0.78028
CBTS3 (78),Cow,0.20465,0.068415,0.015081,0.060861,0.013694,0.052471,0.011642,0.059379,0.015581,0.053463,0.046809,0.040645,0.037773,0.03504,0.036476,0.045207,0.052999,0.1252,0.054391,0.092217,0.048697,0.084995,0.045772,0.11247,0.076305,0.12155,0.11361,0.11082,0.1363,0.097988,0.10288,0.14194,0.16072,0.13156,0.073412,0.11536,0.068613,0.11217,0.08345,0.18769,0.095652,0.06055,0.049952,0.045313,0.049867,0.06805,0.085342,0.08641,0.075478,0.040631,0.035736,0.035337,0.04644,0.05478,0.057818,0.055178,0.050361,0.32945,0.69131
CBTS3 (79),Cow,0.24844,0.067345,0.021112,0.063378,0.017831,0.056761,0.017582,0.059686,0.019745,0.052833,0.048207,0.042356,0.038178,0.037883,0.039597,0.042451,0.048435,0.099471,0.054549,0.073191,0.043017,0.078124,0.048299,0.080678,0.058478,0.11049,0.090564,0.079204,0.094809,0.096837,0.083688,0.087359,0.10645,0.10789,0.058476,0.08296,0.066632,0.091426,0.062234,0.10764,0.080967,0.055009,0.047164,0.045157,0.04991,0.056612,0.067191,0.073068,0.065477,0.038291,0.043116,0.036741,0.04781,0.046998,0.059164,0.04911,0.052757,0.33345,0.76392
CBTS3 (8),Cow,0.13279,0.047257,0.008269,0.053439,0.009179,0.059128,0.0085654,0.044193,0.0067457,0.034056,0.035302,0.037417,0.040559,0.042032,0.033054,0.026978,0.028455,0.13994,0.051533,0.13291,0.063574,0.15193,0.041366,0.082422,0.048943,0.1802,0.14288,0.17738,0.22543,0.1664,0.099408,0.12352,0.19862,0.21236,0.10041,0.26627,0.12171,0.14098,0.063256,0.16574,0.11647,0.083998,0.087193,0.086095,0.063171,0.043009,0.042811,0.061175,0.072691,0.060702,0.047706,0.049143,0.032025,0.03229,0.031829,0.04453,0.04386,0.31316,0.54619
CBTS3 (80),Cow,0.18001,0.063762,0.013582,0.057077,0.011842,0.05514,0.011217,0.054584,0.013213,0.050214,0.045284,0.040264,0.040175,0.037828,0.037764,0.041946,0.048479,0.13963,0.061618,0.1052,0.052468,0.1095,0.054439,0.11341,0.070757,0.16579,0.13372,0.12202,0.14289,0.14224,0.11932,0.14154,0.17297,0.16382,0.082133,0.13527,0.088812,0.13742,0.084869,0.18869,0.11256,0.064711,0.058241,0.053253,0.05633,0.066571,0.080896,0.084342,0.07614,0.04215,0.039244,0.036409,0.040895,0.05019,0.052143,0.051475,0.045353,0.31745,0.64435
CBTS3 (81),Cow,0.23682,0.061044,0.019341,0.06168,0.01809,0.053672,0.016405,0.060326,0.019203,0.050963,0.046967,0.042604,0.039851,0.038497,0.040193,0.043315,0.047401,0.11573,0.053184,0.079254,0.051272,0.089034,0.04928,0.084794,0.068651,0.12455,0.091444,0.10136,0.1194,0.11228,0.086793,0.10343,0.1457,0.10589,0.064336,0.10052,0.075895,0.098592,0.065575,0.1311,0.094663,0.055753,0.048446,0.047692,0.050597,0.05706,0.065006,0.072647,0.065189,0.0403,0.041767,0.034998,0.04887,0.047322,0.052663,0.046566,0.053431,0.3259,0.73711
CBTS3 (82),Cow,0.19685,0.066089,0.014602,0.053832,0.016586,0.057648,0.011542,0.050335,0.017514,0.052416,0.045083,0.048053,0.049352,0.03947,0.037434,0.047648,0.057667,0.13086,0.065546,0.11196,0.062598,0.090048,0.057893,0.12075,0.084154,0.1478,0.13641,0.14562,0.13505,0.1216,0.1281,0.15053,0.1754,0.14628,0.092664,0.13045,0.07242,0.12288,0.095844,0.1748,0.107,0.068812,0.063939,0.049785,0.048888,0.06602,0.085199,0.08108,0.069955,0.044433,0.042267,0.032923,0.037009,0.049334,0.054293,0.045245,0.044811,0.30236,0.65668
CBTS3 (83),Cow,0.2553,0.066763,0.021383,0.059957,0.02069,0.060809,0.019322,0.055763,0.02147,0.051646,0.048053,0.044432,0.044613,0.043066,0.040588,0.044367,0.050197,0.093852,0.055288,0.073748,0.050533,0.07679,0.050535,0.07805,0.059969,0.10221,0.084121,0.085035,0.093938,0.092326,0.082211,0.084468,0.10554,0.093017,0.059038,0.084088,0.062769,0.083981,0.060165,0.096444,0.075868,0.053817,0.051835,0.049117,0.046441,0.052922,0.064454,0.067339,0.060357,0.039893,0.048234,0.035751,0.046849,0.045093,0.059532,0.045523,0.051277,0.3309,0.77126
CBTS3 (84),Cow,0.16785,0.065951,0.014055,0.051657,0.0097003,0.052006,0.011046,0.048799,0.011645,0.054574,0.047011,0.037337,0.035698,0.037457,0.037621,0.039193,0.049518,0.14649,0.064264,0.10786,0.051236,0.1034,0.060939,0.12924,0.074722,0.17696,0.14936,0.14491,0.12031,0.1596,0.15017,0.16663,0.1709,0.17859,0.085353,0.12684,0.081984,0.16253,0.098067,0.20624,0.11377,0.059688,0.052149,0.049655,0.055288,0.066682,0.088647,0.094252,0.080682,0.037166,0.034964,0.036839,0.037545,0.050871,0.055966,0.058033,0.041228,0.30884,0.60773
CBTS3 (85),Cow,0.15444,0.067333,0.01166,0.051128,0.0099402,0.05426,0.008392,0.046111,0.010287,0.051768,0.04294,0.037242,0.038026,0.034446,0.032095,0.036101,0.048203,0.15255,0.063203,0.11192,0.050734,0.10365,0.051939,0.12544,0.070402,0.19375,0.15169,0.138,0.14355,0.15108,0.14373,0.15855,0.17923,0.20261,0.088489,0.141,0.083679,0.15896,0.095482,0.21081,0.12029,0.064123,0.05885,0.051666,0.050192,0.064144,0.086553,0.094784,0.07928,0.042555,0.038333,0.034575,0.032524,0.050114,0.056817,0.055732,0.039737,0.31101,0.59286
CBTS3 (86),Cow,0.23525,0.066885,0.020471,0.063245,0.016586,0.057044,0.016462,0.059102,0.017872,0.055143,0.051164,0.045289,0.042405,0.039349,0.040596,0.043426,0.049317,0.10742,0.05904,0.084884,0.050339,0.083039,0.049698,0.089043,0.064668,0.11905,0.101,0.097133,0.1034,0.10533,0.091707,0.10157,0.11853,0.11519,0.068053,0.095852,0.068155,0.098466,0.068209,0.12311,0.087638,0.061142,0.05243,0.048871,0.04943,0.057595,0.068912,0.076309,0.070264,0.042051,0.043144,0.036026,0.045843,0.046089,0.05847,0.050295,0.053412,0.32957,0.74222
CBTS9 (1),Cow,0.27776,0.05736,0.02159,0.081372,0.023639,0.053811,0.015309,0.061548,0.018966,0.038973,0.045102,0.044967,0.036341,0.028159,0.026883,0.028229,0.032338,0.073506,0.045748,0.058283,0.043307,0.043559,0.023226,0.044914,0.051104,0.072785,0.061769,0.080738,0.087144,0.045751,0.04242,0.08754,0.10005,0.077727,0.056019,0.076072,0.043722,0.044994,0.046383,0.090505,0.070306,0.065198,0.047912,0.032731,0.028982,0.032289,0.039669,0.053943,0.066301,0.045486,0.043269,0.023877,0.043268,0.029518,0.046581,0.04318,0.084501,0.30618,0.81548
