file,species,histogram1,histogram2,histogram3,histogram4,histogram5,histogram6,histogram7,histogram8,histogram9,histogram10,histogram11,histogram12,histogram13,histogram14,histogram15,histogram16,histogram17,histogram18,histogram19,histogram20,histogram21,histogram22,histogram23,histogram24,histogram25,histogram26,histogram27,histogram28,histogram29,histogram30,histogram31,histogram32,histogram33,histogram34,histogram35,histogram36,histogram37,histogram38,histogram39,histogram40,histogram41,histogram42,histogram43,histogram44,histogram45,histogram46,histogram47,histogram48,histogram49,histogram50,histogram51,histogram52,histogram53,histogram54,histogram55,histogram56,histogram57,histogram58,histogram59
BBTS8 (82),Buff,0.26481,0.038586,0.025713,0.04136,0.030145,0.038575,0.026687,0.04152,0.029725,0.01757,0.017677,0.017432,0.017874,0.018064,0.017606,0.017678,0.017644,0.017242,0.012658,0.014563,0.015585,0.017557,0.012984,0.01513,0.016105,0.01577,0.015225,0.016601,0.019447,0.01595,0.013352,0.016034,0.019491,0.017325,0.017272,0.020112,0.018096,0.016209,0.01684,0.019512,0.017429,0.02081,0.020855,0.022115,0.02211,0.022414,0.021847,0.021665,0.020536,0.033323,0.037808,0.033779,0.040711,0.037177,0.038358,0.031816,0.036028,0.26477,0.9093
BBTS8 (83),Buff,0.25844,0.038456,0.027683,0.042905,0.028345,0.037708,0.027716,0.042255,0.028129,0.01823,0.017621,0.018527,0.018655,0.018572,0.018483,0.019154,0.019266,0.016448,0.013239,0.016921,0.016458,0.017602,0.015524,0.018235,0.016855,0.017315,0.016599,0.019441,0.018904,0.01573,0.017283,0.019077,0.01873,0.017983,0.01857,0.020793,0.016949,0.019384,0.018625,0.021494,0.017777,0.02208,0.021936,0.022704,0.023513,0.02413,0.023679,0.021616,0.020689,0.033853,0.035113,0.036187,0.043246,0.035934,0.036042,0.031221,0.038534,0.26581,0.90985
BBTS8 (84),Buff,0.25428,0.038116,0.029655,0.043418,0.028282,0.037113,0.029884,0.04352,0.027529,0.0204,0.019696,0.02097,0.021401,0.02042,0.020501,0.020773,0.021062,0.0193,0.015312,0.021833,0.019426,0.020163,0.016774,0.022063,0.019352,0.020525,0.020492,0.024906,0.022552,0.019262,0.019916,0.025029,0.023698,0.022914,0.022741,0.025884,0.020385,0.023159,0.022666,0.026902,0.021022,0.025745,0.025374,0.024492,0.026301,0.027095,0.025911,0.024895,0.024041,0.034807,0.035106,0.03862,0.042204,0.037018,0.035489,0.036646,0.038645,0.26189,0.9087
BBTS8 (87),Buff,0.26119,0.038427,0.02779,0.043668,0.028231,0.038329,0.028458,0.042855,0.027672,0.019268,0.019722,0.019015,0.019259,0.019249,0.019334,0.019512,0.019845,0.018216,0.015132,0.01859,0.018192,0.017912,0.015664,0.020256,0.018448,0.018051,0.01858,0.022156,0.020387,0.016571,0.018974,0.022172,0.020557,0.020685,0.020996,0.024124,0.018644,0.020166,0.021023,0.023975,0.019259,0.022955,0.023253,0.024422,0.024708,0.025169,0.024614,0.022943,0.022389,0.033208,0.034846,0.036172,0.043593,0.036416,0.036735,0.033373,0.039818,0.26349,0.90818
BBTS8 (88),Buff,0.26054,0.037876,0.02771,0.041717,0.028901,0.038012,0.028581,0.040695,0.028758,0.018826,0.017592,0.018181,0.019142,0.01875,0.017801,0.018286,0.019178,0.017557,0.013017,0.016242,0.016457,0.017922,0.014702,0.017413,0.016622,0.01759,0.016132,0.018012,0.019603,0.016339,0.015939,0.018518,0.020399,0.01811,0.017287,0.020772,0.017915,0.018445,0.017506,0.021876,0.019365,0.021255,0.02266,0.022418,0.021908,0.022752,0.023617,0.022388,0.020576,0.034346,0.036228,0.03404,0.04201,0.036627,0.036931,0.031511,0.039232,0.26814,0.90874
BBTS8 (89),Buff,0.25723,0.03793,0.026249,0.040918,0.029588,0.038219,0.026021,0.041072,0.029163,0.017639,0.016597,0.017747,0.018077,0.018075,0.018477,0.018216,0.017501,0.016936,0.013496,0.015002,0.015698,0.018341,0.014944,0.015821,0.015113,0.018515,0.014765,0.015997,0.019251,0.017535,0.015681,0.016739,0.019174,0.017453,0.015505,0.019505,0.017222,0.018854,0.016169,0.018833,0.018242,0.020393,0.02002,0.02075,0.021818,0.021339,0.021208,0.019977,0.018351,0.034557,0.036833,0.03334,0.042452,0.036593,0.03758,0.030316,0.038661,0.2732,0.90908
BBTS8 (9),Buff,0.26064,0.03266,0.03068,0.052581,0.02232,0.031917,0.030537,0.051988,0.022154,0.016311,0.016545,0.015247,0.017025,0.016216,0.017402,0.015076,0.017854,0.011872,0.0085652,0.016823,0.019582,0.011999,0.0079337,0.016697,0.019369,0.0085668,0.011639,0.031114,0.017255,0.0079192,0.010606,0.028042,0.02014,0.012434,0.018846,0.026891,0.013446,0.01104,0.018377,0.027138,0.014049,0.020446,0.020325,0.02039,0.022324,0.020586,0.021054,0.019817,0.022098,0.026856,0.027825,0.038777,0.051477,0.026989,0.02761,0.038105,0.051461,0.26293,0.91007
BBTS8 (90),Buff,0.2643,0.039491,0.027287,0.040432,0.026108,0.040113,0.026075,0.039794,0.025241,0.015139,0.015075,0.015386,0.015993,0.015127,0.014471,0.014873,0.014596,0.012219,0.011216,0.014517,0.011822,0.012037,0.01067,0.013617,0.011538,0.011888,0.013968,0.014643,0.012459,0.011103,0.013423,0.015761,0.013,0.014978,0.015337,0.015506,0.012411,0.014384,0.015445,0.016411,0.013232,0.018573,0.019624,0.018767,0.018188,0.0185,0.018317,0.018341,0.018034,0.031818,0.038989,0.034298,0.038746,0.030393,0.035596,0.031661,0.039214,0.26591,0.91182
BBTS8 (91),Buff,0.26698,0.035975,0.027444,0.043255,0.029577,0.037112,0.028296,0.044741,0.029026,0.017933,0.017808,0.017979,0.018347,0.019314,0.018528,0.017918,0.017863,0.016742,0.012182,0.01517,0.017694,0.01791,0.013298,0.017081,0.016701,0.01593,0.015746,0.020905,0.022055,0.016197,0.015614,0.020639,0.019842,0.017623,0.018726,0.023405,0.020393,0.018102,0.019771,0.021914,0.018385,0.020909,0.021592,0.023161,0.024808,0.024807,0.023312,0.022218,0.021056,0.031564,0.034849,0.034143,0.044794,0.036768,0.036509,0.031702,0.038126,0.26397,0.90771
BBTS8 (92),Buff,0.26011,0.037206,0.028396,0.044041,0.028611,0.037945,0.028193,0.044615,0.027917,0.01941,0.019416,0.020282,0.019728,0.018908,0.019602,0.020357,0.018941,0.018049,0.01453,0.018716,0.018145,0.0183,0.015655,0.020254,0.018723,0.017126,0.018562,0.021622,0.020763,0.015639,0.018807,0.022155,0.019661,0.020144,0.021036,0.02387,0.018109,0.019877,0.020741,0.023869,0.01825,0.023581,0.024038,0.02424,0.024786,0.024717,0.024279,0.023087,0.022529,0.03351,0.03504,0.036335,0.043734,0.034578,0.034529,0.03397,0.040905,0.26462,0.90823
BBTS8 (93),Buff,0.26136,0.037746,0.027215,0.042166,0.027917,0.037039,0.027188,0.04258,0.028726,0.01691,0.016644,0.01696,0.017264,0.017149,0.017037,0.017454,0.017228,0.015223,0.012879,0.015132,0.014595,0.014897,0.012586,0.0153,0.015157,0.015415,0.015636,0.01718,0.016346,0.013718,0.014071,0.017475,0.01861,0.017144,0.016859,0.018393,0.015085,0.01557,0.01628,0.02007,0.016371,0.020383,0.020053,0.019822,0.019975,0.021571,0.021915,0.020449,0.019835,0.031791,0.034642,0.032804,0.043359,0.035461,0.03601,0.031317,0.040372,0.26516,0.91093
BBTS8 (94),Buff,0.25932,0.039075,0.027184,0.040539,0.028313,0.039122,0.02721,0.040085,0.028758,0.019402,0.017541,0.01781,0.018447,0.018727,0.017587,0.018634,0.01851,0.017858,0.014782,0.016525,0.015523,0.018072,0.015507,0.017387,0.016204,0.01901,0.017299,0.016696,0.018757,0.018236,0.017026,0.017446,0.020038,0.019361,0.017132,0.019894,0.017576,0.019484,0.017634,0.021587,0.019194,0.0205,0.020972,0.021743,0.021233,0.022928,0.023167,0.022545,0.020471,0.033412,0.03767,0.033784,0.041444,0.036493,0.037933,0.031655,0.038535,0.26812,0.90919
BBTS8 (95),Buff,0.25898,0.037798,0.028201,0.043869,0.029448,0.03665,0.027746,0.042668,0.029696,0.019597,0.019277,0.019429,0.019441,0.018455,0.019006,0.019289,0.020503,0.019481,0.015573,0.019227,0.018519,0.019306,0.015329,0.019209,0.018802,0.01977,0.018841,0.022065,0.023577,0.01787,0.018451,0.022856,0.025786,0.022478,0.020588,0.023694,0.020903,0.020882,0.020914,0.025793,0.021557,0.025373,0.024491,0.023283,0.023562,0.025656,0.025355,0.02321,0.023488,0.036087,0.035342,0.035209,0.041043,0.037366,0.03591,0.034346,0.040346,0.26646,0.90728
BBTS8 (97),Buff,0.25105,0.039216,0.028837,0.041585,0.031159,0.039425,0.028763,0.041858,0.032228,0.023983,0.02309,0.024564,0.024609,0.024142,0.02487,0.02519,0.026003,0.027417,0.020725,0.026814,0.024118,0.028451,0.023023,0.027841,0.023982,0.028474,0.026095,0.029607,0.03178,0.031014,0.026504,0.029036,0.033391,0.029112,0.026121,0.032665,0.027882,0.031423,0.026002,0.033395,0.027976,0.028336,0.029303,0.030303,0.031942,0.032142,0.030864,0.028459,0.027348,0.037921,0.035008,0.040026,0.041861,0.043077,0.035125,0.035958,0.037855,0.2673,0.90132
BBTS8 (98),Buff,0.25239,0.037983,0.029992,0.042873,0.027404,0.038132,0.029995,0.043673,0.028675,0.022299,0.021906,0.021958,0.022732,0.023236,0.02246,0.022401,0.023941,0.023088,0.017149,0.023613,0.0224,0.024074,0.018859,0.024746,0.023048,0.022969,0.022563,0.027786,0.025667,0.023274,0.02144,0.027124,0.028672,0.023458,0.023071,0.028941,0.022572,0.02462,0.023656,0.030876,0.022957,0.024941,0.026386,0.026345,0.027574,0.027503,0.028697,0.025568,0.024447,0.033036,0.034948,0.039537,0.044024,0.037924,0.03566,0.036108,0.040118,0.26766,0.90523
BBTS8 (99),Buff,0.25844,0.038746,0.030759,0.044033,0.026862,0.037178,0.031213,0.043416,0.026576,0.019064,0.019155,0.020008,0.019535,0.018808,0.018564,0.019258,0.020632,0.017124,0.01443,0.0209,0.017858,0.016582,0.014429,0.021294,0.018307,0.017619,0.019336,0.023982,0.020443,0.01569,0.019111,0.024108,0.021055,0.02063,0.021732,0.024092,0.018054,0.02027,0.022665,0.024898,0.019535,0.024307,0.024394,0.023107,0.024294,0.025918,0.025339,0.023466,0.022998,0.033192,0.035771,0.037854,0.042782,0.034802,0.035681,0.036741,0.039063,0.26461,0.90821
CBTS3 (1),Cow,0.21141,0.041719,0.02452,0.049596,0.030744,0.039578,0.024225,0.048576,0.031167,0.040278,0.04304,0.047944,0.043605,0.038994,0.045914,0.04828,0.044269,0.078832,0.057103,0.070534,0.056849,0.087666,0.063143,0.068562,0.05288,0.10825,0.078705,0.076559,0.09872,0.090043,0.069132,0.071499,0.11164,0.08479,0.059642,0.081465,0.071137,0.080699,0.050732,0.078627,0.074797,0.046812,0.050195,0.060148,0.067395,0.060508,0.048452,0.038993,0.040546,0.048705,0.043828,0.047213,0.061122,0.062263,0.032578,0.031941,0.033399,0.24086,0.82882
CBTS3 (10),Cow,0.24273,0.046043,0.028331,0.03987,0.026794,0.037561,0.024642,0.042254,0.034781,0.027684,0.025662,0.022784,0.021482,0.022015,0.023677,0.029526,0.03207,0.036809,0.025565,0.023572,0.025705,0.029968,0.025681,0.035796,0.029326,0.047852,0.03149,0.034795,0.042788,0.032308,0.033871,0.033565,0.039047,0.04152,0.027088,0.039121,0.030297,0.034091,0.030949,0.03903,0.037544,0.024378,0.021109,0.023498,0.030317,0.037481,0.040961,0.037281,0.030149,0.029197,0.028901,0.032235,0.046014,0.055867,0.050528,0.039019,0.03387,0.25029,0.90206
CBTS3 (12),Cow,0.2487,0.037684,0.027507,0.03788,0.028428,0.042614,0.032238,0.040068,0.028058,0.019588,0.019199,0.022059,0.023949,0.024788,0.024216,0.021903,0.020788,0.020954,0.019514,0.028112,0.022488,0.026491,0.021174,0.022545,0.018891,0.025917,0.028484,0.02935,0.026814,0.024918,0.023683,0.022819,0.026889,0.028639,0.027969,0.02955,0.025973,0.027762,0.021535,0.027751,0.024217,0.025802,0.030671,0.032605,0.031338,0.02861,0.023332,0.01968,0.019909,0.039513,0.04801,0.049143,0.046345,0.037363,0.030119,0.027342,0.030154,0.25234,0.90958
CBTS3 (13),Cow,0.19462,0.037383,0.024736,0.044134,0.021336,0.041554,0.029421,0.050822,0.023955,0.03749,0.038105,0.037067,0.038845,0.049212,0.054385,0.045197,0.038389,0.0646,0.043444,0.08478,0.076676,0.10178,0.0673,0.088513,0.058663,0.087909,0.10791,0.14424,0.13015,0.10179,0.10402,0.13403,0.10157,0.081976,0.084186,0.12867,0.088104,0.1053,0.083137,0.10054,0.065609,0.037891,0.055915,0.072132,0.086489,0.070877,0.041689,0.030558,0.030201,0.039014,0.042728,0.073758,0.061776,0.045026,0.025968,0.029334,0.025523,0.22568,0.78823
CBTS3 (14),Cow,0.14723,0.03423,0.022061,0.040207,0.014115,0.035283,0.025137,0.049004,0.01683,0.037119,0.036071,0.032506,0.032314,0.042021,0.05088,0.046022,0.034497,0.060415,0.043654,0.090938,0.076304,0.10246,0.076155,0.13285,0.062163,0.092173,0.12593,0.2499,0.1575,0.1107,0.17577,0.24295,0.10863,0.098392,0.10719,0.17671,0.10395,0.16272,0.14222,0.1376,0.072473,0.031647,0.046394,0.078054,0.10269,0.088951,0.049598,0.03103,0.030757,0.027563,0.030952,0.067392,0.055055,0.039725,0.021007,0.026067,0.019757,0.18815,0.67886
CBTS3 (15),Cow,0.17014,0.038253,0.021671,0.039289,0.018683,0.040945,0.028754,0.052179,0.020949,0.03752,0.035408,0.033191,0.036778,0.047376,0.0561,0.050122,0.037219,0.06507,0.044518,0.086938,0.073453,0.11058,0.081331,0.11048,0.054993,0.10159,0.13372,0.16187,0.14117,0.12719,0.14817,0.16395,0.10568,0.089321,0.093319,0.14355,0.10376,0.14834,0.10951,0.11037,0.072786,0.035721,0.056312,0.082935,0.097079,0.083651,0.048244,0.031346,0.028231,0.035676,0.041402,0.072243,0.057462,0.043125,0.024427,0.026956,0.021615,0.20727,0.74424
CBTS3 (16),Cow,0.18016,0.042198,0.023514,0.038988,0.019972,0.050469,0.030053,0.044767,0.01977,0.040924,0.040332,0.040803,0.046428,0.055529,0.054919,0.046311,0.039604,0.076355,0.066218,0.1032,0.065049,0.10869,0.079834,0.095274,0.053444,0.13043,0.14152,0.1221,0.10393,0.13671,0.1233,0.1127,0.086191,0.12492,0.10045,0.1212,0.10216,0.13598,0.086649,0.097368,0.079428,0.053448,0.081574,0.088363,0.087912,0.073936,0.04877,0.041187,0.040058,0.045067,0.052064,0.060738,0.044102,0.040172,0.027756,0.034194,0.026799,0.21872,0.75976
CBTS3 (17),Cow,0.14803,0.040839,0.019471,0.035265,0.01688,0.047004,0.024517,0.041698,0.015995,0.039178,0.037834,0.038626,0.042749,0.053789,0.057041,0.045223,0.038815,0.086413,0.07016,0.12321,0.074326,0.13232,0.10044,0.1208,0.05815,0.16365,0.18827,0.16206,0.13332,0.17886,0.16868,0.14132,0.10201,0.14445,0.12094,0.14806,0.12115,0.17645,0.10856,0.11149,0.093058,0.049718,0.083713,0.093054,0.10089,0.077196,0.049426,0.039617,0.038359,0.042817,0.050782,0.058515,0.038934,0.038703,0.02398,0.027065,0.021597,0.1841,0.67498
CBTS3 (18),Cow,0.17664,0.045248,0.021666,0.038696,0.022899,0.046641,0.023888,0.044638,0.02395,0.041806,0.041396,0.044302,0.044968,0.045774,0.054118,0.051693,0.045257,0.089274,0.068406,0.098824,0.065904,0.11857,0.08966,0.098392,0.058839,0.15292,0.1316,0.12423,0.1142,0.16435,0.11723,0.097335,0.12316,0.12696,0.088921,0.10537,0.10127,0.13598,0.07684,0.10079,0.090625,0.045933,0.068682,0.077139,0.086992,0.082991,0.055871,0.037564,0.037329,0.047789,0.05344,0.055951,0.051314,0.056631,0.02927,0.02791,0.023292,0.21227,0.75001
CBTS3 (2),Cow,0.21083,0.036688,0.023568,0.041826,0.026637,0.04658,0.035072,0.053011,0.025727,0.03205,0.033885,0.039612,0.041104,0.051102,0.057311,0.046647,0.03474,0.05061,0.047663,0.072243,0.066037,0.094202,0.06336,0.068242,0.044163,0.088311,0.099602,0.097203,0.1074,0.09366,0.081572,0.088566,0.08415,0.085991,0.074775,0.10699,0.081537,0.093471,0.062273,0.077793,0.058831,0.040981,0.059387,0.078178,0.084047,0.064937,0.034781,0.024775,0.026685,0.046895,0.052056,0.069777,0.068337,0.045722,0.022843,0.024551,0.027459,0.22256,0.82483
CBTS3 (20),Cow,0.15197,0.038064,0.018494,0.04018,0.018183,0.041148,0.022293,0.044863,0.019231,0.038399,0.042097,0.04386,0.041896,0.045678,0.056688,0.049872,0.041975,0.095531,0.0663,0.11557,0.086102,0.12905,0.084807,0.11803,0.069227,0.14211,0.14507,0.18469,0.15708,0.14781,0.1451,0.14597,0.15183,0.12913,0.10821,0.15976,0.11786,0.14277,0.1046,0.13158,0.097375,0.052111,0.071649,0.079478,0.093312,0.079216,0.052327,0.040342,0.042125,0.042215,0.039563,0.054066,0.04953,0.046045,0.026317,0.030207,0.025124,0.19778,0.68889
CBTS3 (21),Cow,0.22026,0.037373,0.026612,0.045235,0.027902,0.043429,0.030801,0.051023,0.027107,0.030855,0.033427,0.038713,0.03827,0.041319,0.044314,0.040556,0.034025,0.046488,0.041634,0.064132,0.05338,0.07041,0.047582,0.059632,0.040114,0.067057,0.078597,0.081173,0.081822,0.067428,0.062594,0.068842,0.076696,0.07131,0.060758,0.082974,0.059784,0.065596,0.050909,0.06743,0.05151,0.042513,0.050622,0.058442,0.060948,0.052785,0.036398,0.028409,0.031604,0.046572,0.048263,0.056819,0.063187,0.049746,0.02676,0.029935,0.03273,0.23859,0.85909
CBTS3 (23),Cow,0.21594,0.031784,0.027219,0.053653,0.024074,0.036894,0.034007,0.060255,0.024674,0.033311,0.045309,0.045059,0.038851,0.045917,0.059567,0.047844,0.035383,0.060092,0.048141,0.074348,0.073365,0.087971,0.054227,0.068173,0.052213,0.068492,0.079864,0.11891,0.11704,0.070595,0.066309,0.094579,0.1129,0.079677,0.072566,0.11658,0.076307,0.074148,0.059878,0.087362,0.062038,0.050483,0.05923,0.07146,0.082579,0.06585,0.035131,0.028111,0.03914,0.047417,0.036963,0.069368,0.084022,0.043122,0.018475,0.027373,0.037498,0.222,0.821
CBTS3 (25),Cow,0.16831,0.033503,0.021381,0.04773,0.019711,0.038239,0.025514,0.05432,0.018535,0.038508,0.050758,0.048653,0.038508,0.049393,0.064971,0.052091,0.034317,0.088453,0.068976,0.10647,0.080803,0.12803,0.075575,0.10116,0.063093,0.11929,0.13525,0.16172,0.1754,0.11381,0.11104,0.14936,0.13839,0.13205,0.10791,0.1639,0.11319,0.12332,0.092852,0.12945,0.093015,0.062576,0.071821,0.083532,0.11053,0.084144,0.040229,0.034517,0.05006,0.042766,0.033866,0.061986,0.069603,0.040889,0.018233,0.029726,0.032677,0.19763,0.71223
CBTS3 (26),Cow,0.19083,0.033653,0.023461,0.046187,0.021527,0.040465,0.03263,0.055621,0.022552,0.032395,0.041589,0.04631,0.041051,0.053969,0.065177,0.053467,0.036155,0.067349,0.057377,0.093174,0.076866,0.11933,0.075185,0.091042,0.053472,0.10518,0.12525,0.14643,0.14398,0.11668,0.11211,0.12515,0.11315,0.11179,0.10077,0.14415,0.10937,0.11917,0.085522,0.098582,0.076227,0.054919,0.069134,0.085293,0.10371,0.080084,0.036443,0.027999,0.036897,0.047017,0.039093,0.067985,0.072065,0.043543,0.017731,0.025651,0.030025,0.20195,0.75616
CBTS3 (27),Cow,0.17358,0.036244,0.020558,0.046069,0.022686,0.041285,0.02452,0.050291,0.021542,0.036551,0.042751,0.049363,0.042007,0.049436,0.060075,0.051749,0.039339,0.084712,0.061673,0.098903,0.075977,0.13141,0.080911,0.090824,0.054049,0.13327,0.11826,0.14603,0.15773,0.13833,0.10748,0.10856,0.13318,0.1228,0.098724,0.14477,0.12066,0.12838,0.078109,0.10382,0.089788,0.05593,0.073012,0.082686,0.1014,0.080508,0.043262,0.030486,0.040081,0.051458,0.039167,0.058005,0.064235,0.049688,0.021504,0.027111,0.030229,0.2057,0.73897
CBTS3 (28),Cow,0.2425,0.036143,0.026888,0.044112,0.028415,0.040975,0.031707,0.048829,0.027464,0.022228,0.02309,0.025065,0.025692,0.027591,0.029649,0.026986,0.023227,0.026141,0.023054,0.030821,0.029482,0.035503,0.024933,0.026979,0.023568,0.036184,0.033883,0.038528,0.039603,0.03045,0.025383,0.032182,0.03854,0.038164,0.03411,0.041987,0.03296,0.030503,0.025426,0.035841,0.032227,0.028228,0.03524,0.03874,0.039744,0.033537,0.023579,0.019093,0.021211,0.041805,0.045757,0.052308,0.061519,0.038592,0.025798,0.02563,0.032537,0.24174,0.90549
CBTS3 (3),Cow,0.17338,0.040513,0.020289,0.043265,0.021501,0.040229,0.025443,0.048896,0.023127,0.040487,0.044108,0.047872,0.042978,0.04951,0.057533,0.052538,0.046585,0.093273,0.067093,0.10268,0.077629,0.11878,0.092192,0.11018,0.064914,0.14991,0.12992,0.14096,0.14077,0.13775,0.12774,0.11795,0.12398,0.11862,0.093617,0.12576,0.099596,0.12919,0.083606,0.10524,0.088797,0.048273,0.06233,0.079369,0.094424,0.082349,0.05615,0.039233,0.039979,0.044324,0.044068,0.057611,0.057879,0.058697,0.028871,0.028873,0.026076,0.21384,0.73606
CBTS3 (31),Cow,0.13684,0.0363,0.016108,0.036597,0.017,0.042331,0.02107,0.042768,0.016926,0.035577,0.033871,0.037821,0.040887,0.046814,0.050471,0.04427,0.034392,0.082519,0.068292,0.10715,0.081323,0.14571,0.094383,0.11418,0.054184,0.20339,0.13666,0.1667,0.16349,0.18588,0.15998,0.16117,0.11148,0.13893,0.099371,0.15699,0.12384,0.17128,0.10504,0.11779,0.088093,0.046268,0.081519,0.088875,0.10695,0.084086,0.041296,0.027715,0.028462,0.047827,0.051084,0.060277,0.048988,0.03812,0.019971,0.023618,0.019217,0.18241,0.67446
CBTS3 (32),Cow,0.15382,0.040305,0.019413,0.036602,0.018157,0.046054,0.023778,0.044114,0.017987,0.03896,0.038884,0.037675,0.039998,0.050786,0.052343,0.043367,0.035837,0.087513,0.059685,0.1019,0.072529,0.13708,0.092302,0.098836,0.054611,0.1557,0.14902,0.14579,0.13846,0.17896,0.1463,0.10879,0.1171,0.12531,0.099155,0.14792,0.12173,0.1661,0.089159,0.10917,0.092896,0.044817,0.075507,0.093555,0.10075,0.081251,0.047854,0.033212,0.031099,0.044445,0.052911,0.063644,0.046343,0.04299,0.022777,0.025566,0.021144,0.20266,0.71343
CBTS3 (33),Cow,0.1491,0.036044,0.018355,0.038732,0.017945,0.043127,0.02102,0.042357,0.016909,0.038065,0.043279,0.041326,0.040379,0.04601,0.052042,0.044425,0.033967,0.09185,0.071649,0.11238,0.071088,0.14262,0.091067,0.10649,0.059499,0.1704,0.16572,0.13917,0.14638,0.1732,0.14543,0.14376,0.1246,0.14641,0.10043,0.12978,0.11561,0.15324,0.09055,0.11369,0.094279,0.049823,0.069589,0.086928,0.099411,0.08025,0.041098,0.034816,0.038215,0.047086,0.048809,0.062008,0.05339,0.042111,0.022837,0.027152,0.022651,0.19596,0.70134
CBTS3 (34),Cow,0.1324,0.034592,0.018211,0.036164,0.015252,0.045208,0.023101,0.038509,0.012786,0.038967,0.0434,0.037227,0.041359,0.052117,0.052432,0.04015,0.031296,0.093749,0.070198,0.1337,0.082594,0.15052,0.094581,0.1205,0.058662,0.15989,0.19007,0.15767,0.15994,0.15771,0.1738,0.14918,0.12147,0.14212,0.11864,0.15416,0.12061,0.15834,0.10601,0.11103,0.09535,0.051665,0.083077,0.10078,0.10161,0.078347,0.035649,0.031437,0.033106,0.044483,0.050301,0.071981,0.044826,0.034603,0.019391,0.025097,0.020646,0.18689,0.6703
CBTS3 (35),Cow,0.14334,0.034323,0.020771,0.035919,0.015122,0.041129,0.024619,0.042563,0.014704,0.043254,0.047698,0.039068,0.037681,0.050326,0.058488,0.04364,0.030438,0.08844,0.071374,0.13164,0.078733,0.13495,0.09538,0.13653,0.060245,0.13661,0.186,0.16937,0.13765,0.13921,0.16813,0.17374,0.10061,0.12587,0.11804,0.13953,0.10226,0.15279,0.11271,0.11022,0.084796,0.045829,0.072565,0.092978,0.10648,0.089054,0.04381,0.033965,0.035309,0.038969,0.045623,0.073726,0.050993,0.040817,0.020196,0.030256,0.020956,0.19766,0.68734
CBTS3 (36),Cow,0.15668,0.033337,0.01976,0.042187,0.017842,0.041055,0.025667,0.050495,0.018142,0.034436,0.039604,0.039228,0.038409,0.048869,0.058411,0.045531,0.033775,0.075881,0.053772,0.10592,0.080749,0.12595,0.078153,0.10304,0.058693,0.11079,0.13188,0.18465,0.1678,0.14021,0.12805,0.15651,0.13298,0.11109,0.11156,0.1781,0.11731,0.14755,0.10262,0.12738,0.082843,0.049795,0.069895,0.085534,0.10283,0.085738,0.043971,0.032494,0.037046,0.04131,0.035791,0.063062,0.055524,0.040311,0.019237,0.028452,0.027112,0.1988,0.7096
CBTS3 (37),Cow,0.16674,0.035546,0.017855,0.042825,0.023466,0.045397,0.023255,0.043672,0.021296,0.03267,0.038082,0.04761,0.047979,0.049942,0.048125,0.043264,0.036971,0.080177,0.061317,0.11479,0.087283,0.12866,0.06877,0.077267,0.053781,0.12986,0.12798,0.15963,0.17014,0.15364,0.1055,0.11201,0.15405,0.11749,0.10913,0.16558,0.12218,0.12504,0.077957,0.10157,0.089708,0.0655,0.080712,0.08905,0.076312,0.05224,0.032919,0.027473,0.037122,0.061413,0.046063,0.05865,0.042693,0.036209,0.018803,0.025562,0.034606,0.203,0.73062
CBTS3 (38),Cow,0.14977,0.035853,0.018147,0.041361,0.017598,0.042226,0.021558,0.043302,0.018309,0.036136,0.041704,0.040787,0.039567,0.046194,0.050213,0.041974,0.037909,0.090029,0.060152,0.10111,0.07671,0.12747,0.071682,0.091328,0.059872,0.13573,0.13781,0.15827,0.16454,0.14627,0.12378,0.12614,0.13323,0.13252,0.10208,0.17213,0.11772,0.14198,0.08739,0.11887,0.091183,0.053623,0.068783,0.081877,0.088641,0.063683,0.043329,0.038307,0.043624,0.045877,0.04035,0.05868,0.044762,0.040029,0.024653,0.031745,0.029533,0.2103,0.72361
CBTS3 (39),Cow,0.20051,0.036817,0.025502,0.046141,0.023849,0.043548,0.031118,0.050197,0.023501,0.037945,0.045268,0.046349,0.042531,0.051365,0.055712,0.045644,0.039207,0.069849,0.054966,0.086865,0.069429,0.10253,0.06652,0.075886,0.053363,0.095012,0.10073,0.11901,0.11591,0.10083,0.087557,0.098079,0.10485,0.09751,0.083579,0.11468,0.086816,0.097314,0.066836,0.088318,0.071466,0.051852,0.063274,0.078972,0.086315,0.062494,0.037067,0.029213,0.035834,0.052722,0.04759,0.071809,0.064621,0.043742,0.022894,0.029251,0.033081,0.22543,0.80119
CBTS3 (4),Cow,0.19095,0.045424,0.024371,0.03874,0.024326,0.04978,0.028459,0.040862,0.021902,0.038629,0.037726,0.042563,0.047484,0.050983,0.050448,0.043395,0.038948,0.069431,0.061772,0.1047,0.063694,0.10674,0.079977,0.085953,0.044647,0.14505,0.13943,0.11651,0.10431,0.14619,0.13058,0.10066,0.085754,0.11957,0.10226,0.11284,0.10281,0.12965,0.082342,0.088058,0.080765,0.051753,0.078779,0.080799,0.081328,0.061794,0.042462,0.033722,0.036169,0.056507,0.055616,0.059873,0.045386,0.040063,0.025248,0.027455,0.027366,0.20822,0.76883
