file,species,histogram1,histogram2,histogram3,histogram4,histogram5,histogram6,histogram7,histogram8,histogram9,histogram10,histogram11,histogram12,histogram13,histogram14,histogram15,histogram16,histogram17,histogram18,histogram19,histogram20,histogram21,histogram22,histogram23,histogram24,histogram25,histogram26,histogram27,histogram28,histogram29,histogram30,histogram31,histogram32,histogram33,histogram34,histogram35,histogram36,histogram37,histogram38,histogram39,histogram40,histogram41,histogram42,histogram43,histogram44,histogram45,histogram46,histogram47,histogram48,histogram49,histogram50,histogram51,histogram52,histogram53,histogram54,histogram55,histogram56,histogram57,histogram58,histogram59
BBTS1 (198),Buff,0.2311,0.10163,0.0043052,0.10949,0.0050215,0.10525,0.0046952,0.1146,0.0050572,0.044452,0.044011,0.045608,0.047101,0.047196,0.047243,0.048312,0.047245,0.1278,0.06231,0.12725,0.060114,0.13693,0.063169,0.12736,0.055454,0.15316,0.13613,0.11637,0.12549,0.15269,0.13668,0.11551,0.11442,0.12553,0.096134,0.11815,0.10502,0.12821,0.097745,0.10926,0.096566,0.066705,0.069606,0.069847,0.069791,0.069812,0.06811,0.064415,0.064125,0.019518,0.093024,0.019396,0.10314,0.019555,0.089572,0.018407,0.097566,0.36996,0.59306
BBTS1 (2),Buff,0.21772,0.093698,0.004628,0.10648,0.00518,0.094069,0.0044521,0.11041,0.0054611,0.043643,0.045871,0.046317,0.046637,0.044731,0.048399,0.048519,0.046269,0.14924,0.06175,0.12602,0.064261,0.15363,0.065073,0.12633,0.065139,0.17393,0.13677,0.12369,0.15934,0.18009,0.13668,0.12366,0.15621,0.12955,0.093256,0.12611,0.12092,0.1364,0.094217,0.12623,0.1147,0.06544,0.067986,0.068223,0.070405,0.069214,0.067537,0.06532,0.066229,0.019977,0.084483,0.018834,0.10168,0.020272,0.081234,0.016735,0.097355,0.35097,0.55884
BBTS1 (20),Buff,0.24363,0.10873,0.0045755,0.10617,0.0054855,0.11188,0.0048887,0.10891,0.0053375,0.046049,0.045018,0.045974,0.04721,0.046583,0.047048,0.04753,0.047991,0.13078,0.066592,0.11699,0.052699,0.1365,0.069005,0.11713,0.05169,0.16855,0.13552,0.09074,0.10599,0.17377,0.13497,0.088345,0.10364,0.13222,0.087098,0.098514,0.10507,0.13512,0.086895,0.095137,0.10175,0.06503,0.06647,0.067454,0.067293,0.067622,0.068021,0.066341,0.063404,0.019214,0.097975,0.018294,0.097541,0.019883,0.098732,0.0167,0.093727,0.36846,0.6029
BBTS1 (21),Buff,0.23308,0.10775,0.0045285,0.10531,0.0050632,0.10917,0.0049506,0.10654,0.0052655,0.044863,0.044316,0.045654,0.047851,0.046081,0.046964,0.046338,0.046278,0.13745,0.063552,0.1187,0.052712,0.14211,0.067332,0.11778,0.053167,0.17637,0.13829,0.095495,0.11737,0.1829,0.14148,0.09516,0.11512,0.13604,0.089057,0.10642,0.11312,0.14216,0.089413,0.10119,0.10679,0.063676,0.068219,0.068853,0.067725,0.066674,0.068286,0.067646,0.063405,0.020074,0.096842,0.018485,0.094517,0.020403,0.09534,0.01722,0.092449,0.36336,0.589
BBTS1 (22),Buff,0.21308,0.1009,0.0038386,0.10615,0.0045291,0.10284,0.0043345,0.10905,0.0045965,0.043356,0.042659,0.04452,0.04623,0.044067,0.044603,0.044828,0.04518,0.14137,0.055773,0.12607,0.058115,0.14896,0.059126,0.12767,0.057311,0.1637,0.13817,0.11891,0.14241,0.17207,0.13901,0.11907,0.14135,0.13654,0.093708,0.13079,0.11447,0.14269,0.095313,0.12588,0.10876,0.066162,0.070126,0.072897,0.070303,0.068961,0.069309,0.06826,0.065321,0.02079,0.089208,0.020103,0.098224,0.021711,0.0873,0.018631,0.095307,0.36371,0.56809
BBTS1 (221),Buff,0.2401,0.11084,0.0048662,0.10604,0.0053526,0.11411,0.0054811,0.1042,0.0052061,0.046685,0.04632,0.046207,0.048502,0.0484,0.047737,0.044766,0.046098,0.13206,0.066391,0.12134,0.055262,0.13403,0.066251,0.1178,0.050987,0.16409,0.14229,0.098734,0.11252,0.15966,0.14414,0.093013,0.10403,0.1282,0.089067,0.10064,0.10227,0.12717,0.088314,0.092673,0.10054,0.063768,0.067792,0.068784,0.066965,0.062621,0.064509,0.066179,0.064287,0.019579,0.10239,0.019013,0.09459,0.018118,0.099974,0.017534,0.094481,0.37411,0.60142
BBTS1 (224),Buff,0.24612,0.10167,0.0053453,0.1155,0.0058463,0.10487,0.0055273,0.11431,0.0054869,0.045791,0.04728,0.048893,0.048884,0.049202,0.049031,0.048243,0.046592,0.12493,0.062385,0.12593,0.060149,0.13106,0.063041,0.12339,0.05744,0.1403,0.13015,0.11376,0.11835,0.13953,0.13171,0.11296,0.11224,0.11702,0.09513,0.10897,0.10005,0.11704,0.09555,0.10388,0.098265,0.067174,0.067924,0.067755,0.06737,0.066031,0.065363,0.06378,0.065102,0.018684,0.094216,0.01842,0.10511,0.018732,0.09044,0.017406,0.10324,0.37135,0.60633
BBTS1 (225),Buff,0.23831,0.098617,0.0054574,0.1142,0.0052338,0.10041,0.0051101,0.11725,0.0053373,0.044299,0.045041,0.047096,0.04693,0.046984,0.047939,0.048232,0.046008,0.12364,0.059554,0.12626,0.060962,0.13221,0.060413,0.12804,0.05868,0.13376,0.12715,0.12076,0.12518,0.13697,0.13005,0.1234,0.11784,0.11633,0.094428,0.11833,0.10125,0.12102,0.096746,0.1117,0.09278,0.067454,0.067928,0.068066,0.06981,0.068435,0.066153,0.064587,0.064139,0.019342,0.089979,0.02008,0.10596,0.018819,0.087716,0.017982,0.10364,0.37695,0.60122
BBTS1 (227),Buff,0.20202,0.095813,0.0035888,0.1036,0.0042995,0.10013,0.0038395,0.10801,0.0042534,0.041238,0.040557,0.042128,0.04374,0.045121,0.043777,0.042834,0.043056,0.14577,0.053841,0.12371,0.062044,0.1583,0.054974,0.12379,0.057303,0.16739,0.12769,0.12038,0.17254,0.17353,0.13222,0.12035,0.15738,0.13922,0.088879,0.14578,0.12184,0.14422,0.088945,0.13608,0.11139,0.067592,0.071588,0.074991,0.07131,0.06797,0.068566,0.067628,0.066347,0.022419,0.087384,0.021503,0.095989,0.022484,0.082727,0.019455,0.093009,0.36701,0.55391
BBTS1 (229),Buff,0.22376,0.10069,0.0041528,0.10931,0.0050152,0.10462,0.0045306,0.11101,0.004631,0.042721,0.042994,0.043376,0.04642,0.0462,0.043993,0.044172,0.044202,0.14721,0.052649,0.11203,0.060982,0.15533,0.053937,0.109,0.055657,0.15971,0.10992,0.10227,0.16543,0.16566,0.10831,0.1019,0.15579,0.12373,0.080313,0.13032,0.12197,0.12669,0.078204,0.12005,0.11527,0.063606,0.070928,0.07472,0.07052,0.065242,0.065141,0.067468,0.066011,0.022604,0.091639,0.019766,0.10015,0.020924,0.086609,0.018315,0.097616,0.36984,0.58514
BBTS1 (231),Buff,0.25583,0.10799,0.0051844,0.10682,0.0065419,0.11054,0.005336,0.10914,0.0061916,0.046965,0.047281,0.047091,0.050066,0.050372,0.048026,0.047737,0.047489,0.12916,0.062456,0.10912,0.057007,0.13942,0.062714,0.10631,0.053348,0.15038,0.11412,0.088942,0.12559,0.15507,0.11479,0.08709,0.11264,0.11793,0.084695,0.10462,0.11524,0.11909,0.083101,0.095925,0.10701,0.064983,0.068568,0.070623,0.066562,0.065503,0.065991,0.066315,0.063637,0.018903,0.098336,0.017366,0.09885,0.018526,0.094375,0.01618,0.09562,0.37157,0.61587
BBTS1 (233),Buff,0.2401,0.1087,0.0052008,0.1054,0.0055423,0.10953,0.0052418,0.10676,0.0054665,0.047026,0.046867,0.047342,0.04907,0.048525,0.047606,0.045748,0.047687,0.13837,0.063422,0.11266,0.055547,0.14424,0.064569,0.11007,0.052265,0.16549,0.12566,0.089993,0.127,0.17055,0.12684,0.086747,0.11793,0.12829,0.084587,0.10673,0.11576,0.12921,0.083584,0.099317,0.10974,0.064994,0.068932,0.071032,0.068169,0.064403,0.066663,0.067533,0.06573,0.019175,0.09765,0.01798,0.095505,0.018693,0.096568,0.017075,0.093692,0.36872,0.60076
BBTS1 (25),Buff,0.235,0.10742,0.0050283,0.097262,0.0057897,0.10975,0.0052722,0.10077,0.0057587,0.045934,0.045347,0.047071,0.050854,0.048084,0.047503,0.048129,0.050173,0.13883,0.072843,0.12036,0.058204,0.14542,0.07492,0.12225,0.055809,0.18869,0.1481,0.098031,0.12341,0.19537,0.14994,0.098879,0.12005,0.13375,0.091544,0.10197,0.11499,0.13997,0.092414,0.097609,0.10862,0.064533,0.067525,0.069352,0.06752,0.067357,0.067463,0.064554,0.062074,0.018547,0.099969,0.016957,0.090982,0.018902,0.096371,0.016244,0.08548,0.35358,0.57698
BBTS1 (26),Buff,0.21419,0.11122,0.0040741,0.096894,0.0048743,0.11354,0.0042899,0.096233,0.0045742,0.044051,0.041719,0.042748,0.047844,0.045949,0.042668,0.042835,0.046519,0.14047,0.063869,0.12574,0.052166,0.14629,0.065482,0.12301,0.049828,0.19297,0.15479,0.09807,0.11607,0.19635,0.15771,0.096036,0.1148,0.15128,0.093391,0.10889,0.11211,0.15447,0.091709,0.10551,0.10811,0.066175,0.07159,0.073891,0.066524,0.065289,0.069266,0.067735,0.064139,0.021613,0.10108,0.019757,0.086202,0.021003,0.097018,0.018958,0.083958,0.36319,0.56806
BBTS1 (27),Buff,0.22444,0.10935,0.0042141,0.10603,0.0042972,0.11143,0.0042191,0.1041,0.0043772,0.043534,0.042593,0.044798,0.045199,0.044757,0.043512,0.043529,0.044315,0.12735,0.062152,0.13037,0.050282,0.13103,0.063281,0.12958,0.04819,0.15862,0.15922,0.10309,0.10151,0.1676,0.16038,0.10331,0.10129,0.1462,0.09876,0.10709,0.099912,0.15148,0.09808,0.10455,0.094727,0.068127,0.07018,0.070651,0.0674,0.067844,0.069072,0.067007,0.064361,0.020404,0.098734,0.020642,0.093308,0.019987,0.097157,0.018954,0.092057,0.37121,0.58616
BBTS1 (28),Buff,0.21518,0.10559,0.0040549,0.10571,0.0044955,0.10637,0.0043057,0.10734,0.0046094,0.042662,0.041889,0.043966,0.045992,0.044205,0.044125,0.046129,0.045277,0.13048,0.057152,0.13164,0.053188,0.13722,0.060163,0.1343,0.053222,0.15518,0.14944,0.11214,0.11617,0.16224,0.155,0.11394,0.11589,0.14465,0.098697,0.11677,0.1041,0.15062,0.10064,0.11754,0.096968,0.066962,0.071139,0.071021,0.069671,0.070338,0.071148,0.068573,0.065418,0.021292,0.093827,0.02033,0.096264,0.021286,0.091945,0.019938,0.092817,0.37463,0.57701
BBTS1 (29),Buff,0.18331,0.10103,0.0033849,0.095882,0.0033545,0.099219,0.0034753,0.10027,0.0035286,0.039231,0.038014,0.038377,0.040637,0.040667,0.039452,0.040618,0.041572,0.13509,0.049621,0.14436,0.050189,0.14198,0.053092,0.14671,0.049735,0.15537,0.16445,0.12942,0.12613,0.16661,0.16986,0.13075,0.1265,0.164,0.10528,0.14465,0.10441,0.18034,0.10774,0.14432,0.09836,0.069025,0.073672,0.074454,0.072204,0.074438,0.075135,0.070216,0.06751,0.024987,0.087513,0.025435,0.089487,0.026175,0.086995,0.023836,0.084031,0.38079,0.53469
BBTS1 (30),Buff,0.22168,0.10194,0.0041715,0.11061,0.0042736,0.10221,0.0045123,0.1135,0.0046712,0.042832,0.042053,0.044156,0.044807,0.043483,0.044082,0.045682,0.044604,0.12348,0.054241,0.13646,0.054787,0.12938,0.057995,0.13917,0.054584,0.13642,0.14722,0.12694,0.11284,0.14115,0.15326,0.12621,0.11423,0.13524,0.10615,0.12428,0.097215,0.14069,0.10739,0.1247,0.093059,0.069214,0.072235,0.070309,0.069185,0.072164,0.07235,0.067608,0.065427,0.020624,0.088925,0.021121,0.10079,0.021166,0.087608,0.019763,0.096991,0.37248,0.58391
BBTS1 (31),Buff,0.21494,0.10053,0.0038802,0.10971,0.0043622,0.10088,0.0039593,0.10761,0.0043352,0.041014,0.041586,0.045217,0.04518,0.042957,0.043559,0.04589,0.045308,0.12687,0.05793,0.14242,0.056134,0.12862,0.057762,0.14426,0.055189,0.14386,0.15755,0.13405,0.1231,0.14837,0.16335,0.13397,0.11922,0.14652,0.111,0.13331,0.098432,0.14781,0.11274,0.13165,0.09763,0.07144,0.072366,0.069783,0.069482,0.071842,0.073205,0.06731,0.066074,0.021326,0.08556,0.020842,0.097057,0.022162,0.086758,0.020317,0.096047,0.36159,0.56582
BBTS1 (34),Buff,0.17902,0.096488,0.0032162,0.10065,0.0033921,0.097287,0.0031998,0.10038,0.0037444,0.039414,0.03771,0.042363,0.042585,0.040024,0.039483,0.041827,0.04274,0.13025,0.053075,0.15686,0.055325,0.13253,0.054513,0.15729,0.052904,0.15332,0.18592,0.15431,0.12667,0.15454,0.18411,0.15243,0.12531,0.1685,0.12273,0.14944,0.097538,0.16826,0.12032,0.14832,0.094949,0.072985,0.075317,0.071813,0.068608,0.073788,0.075508,0.069616,0.067797,0.023423,0.083444,0.023492,0.088805,0.024514,0.082107,0.022841,0.087282,0.36119,0.52248
BBTS1 (35),Buff,0.23426,0.11019,0.0044433,0.1069,0.0047407,0.10997,0.0042055,0.11038,0.0049786,0.044246,0.042991,0.045167,0.047024,0.045482,0.044585,0.046419,0.046982,0.12097,0.058844,0.13007,0.053274,0.12571,0.061442,0.13102,0.051359,0.14134,0.14527,0.10729,0.10198,0.1427,0.15025,0.108,0.10209,0.13251,0.099261,0.10904,0.094325,0.13827,0.099518,0.10701,0.090325,0.067309,0.070254,0.068962,0.066118,0.0699,0.069944,0.067693,0.063392,0.020015,0.097719,0.020113,0.098303,0.020894,0.096248,0.018584,0.095614,0.37742,0.60001
BBTS1 (36),Buff,0.26889,0.10781,0.0054273,0.11415,0.0059441,0.111,0.0054468,0.11563,0.0057875,0.044405,0.044317,0.047443,0.047334,0.046345,0.044998,0.047973,0.047739,0.10601,0.05778,0.1149,0.050761,0.108,0.059257,0.11724,0.05052,0.11404,0.12035,0.092004,0.085557,0.11354,0.12146,0.093648,0.085533,0.11106,0.090218,0.092592,0.083574,0.11226,0.091315,0.091577,0.080799,0.065437,0.066284,0.062379,0.063175,0.06587,0.065695,0.061808,0.061267,0.018071,0.098604,0.017319,0.105,0.018134,0.097103,0.017332,0.10117,0.38777,0.64382
BBTS1 (37),Buff,0.22692,0.10701,0.0038891,0.10614,0.0045321,0.1085,0.00432,0.10878,0.0044433,0.04363,0.042166,0.044453,0.046901,0.044286,0.043715,0.046352,0.045101,0.11967,0.058995,0.13669,0.052954,0.12124,0.059266,0.1359,0.051006,0.13666,0.15609,0.11533,0.10436,0.13657,0.15895,0.11679,0.10167,0.13706,0.10521,0.11612,0.09067,0.14069,0.10418,0.11403,0.089904,0.068754,0.073096,0.069595,0.066756,0.069454,0.07087,0.066983,0.064354,0.021344,0.095441,0.020609,0.097311,0.019879,0.091839,0.019152,0.094643,0.3768,0.5931
BBTS1 (38),Buff,0.2112,0.099996,0.0042933,0.10303,0.0048462,0.099621,0.0045433,0.10445,0.004715,0.042993,0.042314,0.046292,0.046281,0.045316,0.044989,0.046224,0.04709,0.13,0.06287,0.14235,0.061807,0.13309,0.064386,0.14368,0.060583,0.15616,0.16919,0.13706,0.12825,0.15329,0.16789,0.13878,0.12844,0.14426,0.10903,0.12834,0.10083,0.1451,0.11211,0.12516,0.097452,0.068171,0.071184,0.068832,0.067463,0.070236,0.070003,0.066231,0.06433,0.020144,0.089835,0.019857,0.094156,0.021,0.088439,0.019544,0.090375,0.36016,0.55764
BBTS1 (42),Buff,0.16081,0.084362,0.0028393,0.098959,0.0028902,0.085401,0.0027755,0.1016,0.0028758,0.03401,0.034389,0.037158,0.03606,0.035164,0.036453,0.038797,0.036092,0.13057,0.040579,0.15671,0.048225,0.13389,0.042734,0.15971,0.048758,0.12393,0.15547,0.15768,0.13032,0.12708,0.15589,0.16229,0.12949,0.17253,0.1137,0.1866,0.09255,0.17892,0.11689,0.18459,0.087335,0.075034,0.076092,0.072286,0.073686,0.078744,0.074671,0.068369,0.06993,0.031633,0.073119,0.031756,0.089887,0.032647,0.072247,0.030505,0.08605,0.41479,0.50206
BBTS1 (43),Buff,0.21344,0.10001,0.0039232,0.11125,0.0042237,0.10021,0.0039279,0.11466,0.0041935,0.041501,0.041559,0.044545,0.044966,0.042481,0.043042,0.046006,0.045012,0.11947,0.053975,0.14777,0.055873,0.12281,0.056357,0.1497,0.054175,0.12309,0.15994,0.14012,0.10844,0.13008,0.1644,0.14077,0.11118,0.13662,0.1158,0.12763,0.089735,0.14542,0.11693,0.13054,0.088508,0.071493,0.072482,0.067806,0.068203,0.073861,0.07325,0.066538,0.067717,0.021244,0.088647,0.021103,0.1014,0.021676,0.086165,0.020672,0.097762,0.37089,0.57404
BBTS1 (44),Buff,0.22793,0.1039,0.0042009,0.11036,0.0046966,0.10448,0.0042753,0.11116,0.0049977,0.044059,0.04297,0.046434,0.046774,0.045274,0.043901,0.04768,0.046051,0.12351,0.057835,0.13423,0.056928,0.12787,0.060836,0.13665,0.056735,0.13746,0.14946,0.12274,0.11587,0.14323,0.15139,0.12259,0.11589,0.13167,0.10476,0.11997,0.097492,0.13807,0.10677,0.11996,0.094726,0.067839,0.070579,0.068073,0.067522,0.071984,0.072079,0.067756,0.065222,0.019856,0.089337,0.018541,0.099221,0.020159,0.090196,0.018813,0.097402,0.36655,0.58861
BBTS1 (45),Buff,0.20917,0.097629,0.004154,0.11116,0.0040227,0.094097,0.0040814,0.11426,0.0043071,0.043843,0.041873,0.044122,0.043859,0.042197,0.043451,0.046693,0.045548,0.12383,0.049607,0.14545,0.056354,0.12471,0.052723,0.15549,0.058176,0.11761,0.14423,0.14318,0.11635,0.12192,0.15081,0.15452,0.11851,0.13311,0.11378,0.13701,0.091387,0.14029,0.11929,0.14452,0.08975,0.071008,0.072533,0.070037,0.070908,0.075706,0.075657,0.069406,0.06821,0.020534,0.080649,0.022171,0.10362,0.022924,0.08294,0.021217,0.098158,0.3778,0.56966
BBTS1 (46),Buff,0.23115,0.099336,0.0044325,0.11682,0.0049228,0.097107,0.0044916,0.11876,0.0049041,0.044578,0.043983,0.046663,0.044993,0.045125,0.046734,0.049079,0.047141,0.12547,0.052274,0.13323,0.060835,0.12561,0.057051,0.1388,0.060341,0.11868,0.12667,0.13058,0.12033,0.12347,0.132,0.13494,0.12413,0.11598,0.10101,0.12667,0.094468,0.1225,0.10592,0.12781,0.092305,0.068792,0.069044,0.068771,0.069464,0.073602,0.069705,0.066249,0.065758,0.019602,0.085345,0.019394,0.10922,0.020587,0.086082,0.018769,0.10287,0.3733,0.59733
BBTS1 (48),Buff,0.20649,0.098334,0.003765,0.10584,0.004217,0.099126,0.0042011,0.1096,0.0041159,0.041425,0.040013,0.044189,0.044696,0.042268,0.043498,0.045911,0.045032,0.12336,0.053469,0.14843,0.055333,0.12497,0.056658,0.15283,0.054655,0.12973,0.16134,0.14293,0.11395,0.13702,0.17103,0.14525,0.11741,0.14349,0.11467,0.13598,0.093256,0.15259,0.11783,0.14033,0.089041,0.069691,0.073039,0.069881,0.069353,0.075111,0.074433,0.0673,0.065787,0.021343,0.085358,0.021995,0.098303,0.022837,0.085324,0.021253,0.094923,0.36687,0.56267
BBTS1 (5),Buff,0.21021,0.098009,0.0038169,0.10952,0.0046413,0.098172,0.00397,0.11186,0.0046676,0.042563,0.042622,0.045059,0.044746,0.043323,0.045481,0.046046,0.04505,0.14758,0.056121,0.12604,0.056449,0.14962,0.058413,0.12747,0.057429,0.16891,0.13698,0.12003,0.1453,0.17427,0.13831,0.11765,0.14566,0.13969,0.094407,0.13055,0.11597,0.14238,0.094837,0.13069,0.1135,0.067183,0.07007,0.070758,0.072646,0.070775,0.071881,0.068142,0.066938,0.021635,0.084501,0.019486,0.09967,0.022228,0.084453,0.018725,0.097112,0.36159,0.56239
BBTS1 (50),Buff,0.19297,0.10413,0.0034502,0.092722,0.0037665,0.10547,0.0037524,0.094231,0.0037677,0.042307,0.038847,0.041571,0.045001,0.044039,0.040988,0.042925,0.043814,0.136,0.064062,0.14258,0.05354,0.1461,0.066026,0.14045,0.049331,0.18904,0.18235,0.11738,0.12083,0.20072,0.18453,0.11871,0.12275,0.1669,0.10811,0.12525,0.11132,0.17598,0.10656,0.12173,0.10434,0.067157,0.073031,0.074187,0.069373,0.070103,0.072496,0.067804,0.064844,0.021968,0.09423,0.021336,0.083799,0.022132,0.089594,0.019609,0.080243,0.34872,0.53454
BBTS1 (52),Buff,0.21729,0.10416,0.0041167,0.10138,0.004538,0.10501,0.004547,0.10516,0.0049012,0.043237,0.043193,0.044823,0.046528,0.046683,0.046079,0.045212,0.045236,0.1443,0.062465,0.12129,0.055621,0.15568,0.065976,0.12172,0.053497,0.18511,0.1387,0.10006,0.13869,0.19217,0.14504,0.099302,0.13247,0.13975,0.090133,0.11718,0.122,0.1486,0.089819,0.11185,0.11183,0.065529,0.068819,0.072599,0.071197,0.068727,0.069125,0.06695,0.064585,0.020577,0.092631,0.019075,0.093268,0.021275,0.091973,0.017843,0.088901,0.35971,0.56808
BBTS1 (55),Buff,0.23112,0.11124,0.0045496,0.099139,0.0048858,0.113,0.004669,0.10118,0.0051191,0.045126,0.042609,0.04503,0.048928,0.047789,0.04517,0.045838,0.046632,0.11933,0.069998,0.13134,0.050858,0.12671,0.070964,0.13036,0.048617,0.16023,0.17879,0.09874,0.09499,0.16969,0.17695,0.099652,0.09548,0.14788,0.10038,0.098914,0.097057,0.15065,0.099074,0.094614,0.08996,0.065883,0.07028,0.06978,0.065868,0.066733,0.067617,0.063478,0.060895,0.01858,0.10283,0.018709,0.089287,0.018801,0.098678,0.017551,0.08674,0.36342,0.58671
BBTS1 (56),Buff,0.21981,0.10728,0.0040705,0.10169,0.0045032,0.11008,0.0043904,0.106,0.004791,0.043837,0.042214,0.043066,0.045692,0.046035,0.045909,0.046332,0.045713,0.13341,0.061943,0.1247,0.050746,0.14443,0.064683,0.12837,0.049643,0.16795,0.14938,0.096273,0.10963,0.18248,0.15498,0.096746,0.10833,0.14339,0.092706,0.10802,0.11212,0.15626,0.09577,0.107,0.1017,0.065313,0.069738,0.072553,0.071451,0.070218,0.070197,0.067652,0.063897,0.019623,0.099172,0.02004,0.093895,0.020952,0.093306,0.018167,0.089239,0.36861,0.58033
BBTS1 (57),Buff,0.21024,0.10138,0.0040772,0.10042,0.0044272,0.10277,0.0043445,0.10367,0.0047349,0.042519,0.041647,0.043769,0.045541,0.045861,0.04393,0.045551,0.046598,0.14606,0.058191,0.12636,0.058037,0.15516,0.062757,0.1271,0.056327,0.17634,0.14735,0.11077,0.14655,0.18581,0.1476,0.11486,0.14649,0.14047,0.093514,0.1238,0.12216,0.14884,0.096171,0.12365,0.11362,0.065478,0.071089,0.073826,0.070721,0.069224,0.071238,0.06744,0.064305,0.021476,0.091518,0.020016,0.092855,0.02203,0.086599,0.018493,0.088946,0.35764,0.55736
BBTS1 (58),Buff,0.2166,0.097438,0.0044321,0.10775,0.0050237,0.099789,0.0043078,0.10936,0.004795,0.044092,0.043161,0.044924,0.047237,0.046053,0.044851,0.045324,0.044484,0.14171,0.058547,0.12659,0.061743,0.15011,0.060392,0.12695,0.061038,0.16293,0.1396,0.11993,0.149,0.16648,0.13687,0.12099,0.14378,0.13567,0.09588,0.13125,0.11752,0.13776,0.095085,0.12604,0.1081,0.068105,0.070911,0.072019,0.069486,0.067917,0.06898,0.067444,0.066614,0.02084,0.089277,0.019096,0.096869,0.020827,0.086438,0.018401,0.094487,0.35986,0.56826
BBTS1 (59),Buff,0.24386,0.098082,0.0048965,0.11163,0.0060771,0.099193,0.005597,0.11538,0.0058602,0.046018,0.046929,0.048502,0.049284,0.048671,0.049911,0.04973,0.047896,0.13217,0.061046,0.12253,0.065979,0.14012,0.063924,0.12317,0.064026,0.13805,0.12025,0.11506,0.13871,0.14231,0.12243,0.11777,0.13107,0.11112,0.092372,0.11642,0.10948,0.11483,0.091642,0.11091,0.10112,0.066158,0.068711,0.069093,0.069679,0.0674,0.065955,0.062928,0.062989,0.018822,0.090395,0.018042,0.10517,0.018983,0.08749,0.016569,0.10046,0.36875,0.60022
BBTS1 (6),Buff,0.22183,0.099798,0.0040463,0.10931,0.0046215,0.10029,0.0042415,0.11211,0.0049235,0.042711,0.043996,0.044499,0.045078,0.043675,0.045723,0.046238,0.046354,0.14303,0.0575,0.12365,0.057142,0.14589,0.06003,0.12549,0.055636,0.16106,0.13229,0.11337,0.1354,0.16638,0.13288,0.11424,0.13818,0.1342,0.092672,0.12462,0.11286,0.13719,0.092553,0.12307,0.11008,0.066516,0.068927,0.070244,0.070649,0.068818,0.069909,0.066702,0.065872,0.02097,0.086159,0.019278,0.10194,0.021161,0.086956,0.018958,0.098336,0.3664,0.57794
BBTS1 (61),Buff,0.17673,0.091414,0.0031463,0.099624,0.0037401,0.093911,0.0032358,0.099535,0.0036768,0.040122,0.039325,0.039513,0.041672,0.040983,0.040911,0.040901,0.040884,0.15218,0.055134,0.13462,0.056436,0.15738,0.056543,0.13755,0.056357,0.18583,0.1538,0.1347,0.16369,0.19337,0.15515,0.13632,0.16506,0.16239,0.099005,0.15491,0.11999,0.16943,0.099819,0.15555,0.11525,0.068733,0.071939,0.074338,0.07298,0.070647,0.073147,0.069403,0.069623,0.024439,0.081391,0.022734,0.089572,0.024775,0.080229,0.02161,0.087367,0.35558,0.51161
BBTS1 (62),Buff,0.18714,0.093125,0.0035074,0.097205,0.0041573,0.096298,0.0038001,0.097364,0.0040605,0.041714,0.041946,0.045208,0.046345,0.046067,0.045158,0.043912,0.043805,0.14394,0.064602,0.14171,0.059562,0.15619,0.065258,0.14032,0.055117,0.19142,0.17441,0.12968,0.15519,0.19787,0.17443,0.13107,0.14315,0.16222,0.10753,0.14349,0.12443,0.1651,0.10728,0.13264,0.11245,0.069177,0.074819,0.074027,0.071353,0.071249,0.069922,0.06736,0.065794,0.022132,0.083682,0.02087,0.088229,0.021211,0.080064,0.018838,0.086584,0.33972,0.51832
BBTS1 (63),Buff,0.18963,0.095521,0.0036074,0.097054,0.0043582,0.09948,0.0037727,0.10132,0.0039413,0.041796,0.040599,0.041003,0.045481,0.04474,0.044279,0.043284,0.042949,0.15006,0.059281,0.12785,0.058054,0.16795,0.061241,0.12608,0.053643,0.19608,0.14985,0.11533,0.16307,0.20691,0.15287,0.11167,0.14979,0.15712,0.093278,0.14116,0.13143,0.16508,0.093221,0.12758,0.11693,0.067112,0.073602,0.075963,0.07373,0.070964,0.069123,0.069592,0.065478,0.022321,0.087429,0.021919,0.090555,0.022191,0.082525,0.01852,0.085716,0.35096,0.52967
BBTS1 (64),Buff,0.21493,0.10472,0.0043752,0.10036,0.004837,0.10496,0.004249,0.10187,0.004749,0.045755,0.044102,0.043533,0.047462,0.046558,0.045168,0.044827,0.046289,0.14658,0.066616,0.12155,0.056319,0.15416,0.068002,0.12036,0.05456,0.19449,0.15018,0.098635,0.14087,0.20124,0.14901,0.099049,0.13476,0.14546,0.088712,0.11418,0.12068,0.14733,0.088742,0.11069,0.11561,0.063765,0.069597,0.070602,0.067716,0.066788,0.067445,0.068486,0.065023,0.020482,0.093165,0.017977,0.091043,0.020518,0.093565,0.017928,0.088516,0.35411,0.56189
BBTS1 (70),Buff,0.26112,0.10868,0.0056427,0.10654,0.0059504,0.10887,0.0059625,0.11106,0.006168,0.046836,0.046426,0.04867,0.049027,0.048468,0.049155,0.050465,0.048052,0.11017,0.067427,0.12658,0.056212,0.1161,0.07194,0.12663,0.054432,0.12742,0.14564,0.099073,0.091356,0.1325,0.14977,0.10108,0.092687,0.11506,0.096135,0.091956,0.088248,0.12279,0.098284,0.09047,0.082431,0.064298,0.065646,0.064151,0.065834,0.068871,0.064189,0.060477,0.060284,0.017324,0.099381,0.017822,0.10191,0.017444,0.097239,0.016549,0.097554,0.37362,0.62141
