file,species,histogram1,histogram2,histogram3,histogram4,histogram5,histogram6,histogram7,histogram8,histogram9,histogram10,histogram11,histogram12,histogram13,histogram14,histogram15,histogram16,histogram17,histogram18,histogram19,histogram20,histogram21,histogram22,histogram23,histogram24,histogram25,histogram26,histogram27,histogram28,histogram29,histogram30,histogram31,histogram32,histogram33,histogram34,histogram35,histogram36,histogram37,histogram38,histogram39,histogram40,histogram41,histogram42,histogram43,histogram44,histogram45,histogram46,histogram47,histogram48,histogram49,histogram50,histogram51,histogram52,histogram53,histogram54,histogram55,histogram56,histogram57,histogram58,histogram59
BBTS8 (89),Buff,0.24046,0.038467,0.026525,0.040309,0.028001,0.037712,0.026408,0.041684,0.027765,0.01919,0.019208,0.01929,0.018782,0.019617,0.020226,0.019986,0.01954,0.02281,0.016253,0.019022,0.018053,0.023628,0.017602,0.020738,0.017516,0.023537,0.018305,0.020325,0.024712,0.021922,0.019893,0.021198,0.024513,0.021424,0.017871,0.023538,0.021542,0.022719,0.019366,0.02322,0.021833,0.021259,0.020818,0.022451,0.023283,0.022718,0.022128,0.021694,0.021298,0.034085,0.036482,0.034602,0.04254,0.035954,0.037357,0.032359,0.039603,0.25758,0.91558
BBTS8 (9),Buff,0.24351,0.034195,0.030288,0.051312,0.022246,0.033701,0.02978,0.049611,0.022147,0.018309,0.01865,0.017794,0.018816,0.018695,0.018898,0.018039,0.019704,0.015587,0.011281,0.024295,0.025647,0.016187,0.011344,0.02397,0.024653,0.011674,0.016919,0.04357,0.024613,0.012057,0.016246,0.040535,0.026648,0.016851,0.026133,0.035102,0.01821,0.017153,0.025999,0.035125,0.017399,0.023837,0.024211,0.023575,0.023892,0.023744,0.0248,0.022949,0.024181,0.028521,0.030539,0.038465,0.048842,0.027872,0.030823,0.039238,0.050545,0.24261,0.91595
BBTS8 (90),Buff,0.24683,0.03825,0.027315,0.041172,0.026117,0.038338,0.026834,0.040424,0.025794,0.015925,0.016608,0.016855,0.016227,0.015687,0.016197,0.016019,0.01549,0.014725,0.013604,0.017182,0.013491,0.01429,0.012615,0.016632,0.013197,0.015106,0.017529,0.017812,0.015029,0.014094,0.01599,0.018622,0.015744,0.019273,0.018437,0.017838,0.015381,0.017305,0.018167,0.018664,0.016523,0.020732,0.020363,0.019861,0.019828,0.020192,0.019452,0.019622,0.020114,0.032997,0.038114,0.033721,0.040395,0.032247,0.035961,0.032628,0.039615,0.24499,0.92091
BBTS8 (91),Buff,0.24879,0.036715,0.025833,0.042659,0.030695,0.037768,0.02675,0.044131,0.03014,0.019614,0.020165,0.020873,0.020581,0.020984,0.021548,0.021676,0.021537,0.023925,0.017491,0.022154,0.022239,0.024398,0.017813,0.022989,0.022436,0.024139,0.022982,0.027808,0.030618,0.022769,0.021573,0.028322,0.030031,0.025464,0.024639,0.029593,0.026516,0.024379,0.024851,0.030106,0.025358,0.02405,0.024442,0.025105,0.025835,0.026465,0.025118,0.02402,0.022836,0.034595,0.036343,0.034636,0.045632,0.038846,0.035937,0.030425,0.038523,0.24203,0.91402
BBTS8 (92),Buff,0.24304,0.039277,0.027761,0.042717,0.027176,0.039597,0.027677,0.043485,0.027012,0.021377,0.021036,0.020932,0.021213,0.02128,0.021319,0.021633,0.021549,0.024069,0.018559,0.02475,0.021403,0.024035,0.019017,0.02619,0.022113,0.024287,0.025015,0.029275,0.027812,0.022689,0.025702,0.030028,0.028538,0.025873,0.025958,0.030444,0.024482,0.026168,0.027128,0.031218,0.024954,0.02557,0.025791,0.026217,0.026755,0.026997,0.026496,0.02578,0.024822,0.033704,0.038065,0.037933,0.04335,0.034674,0.037097,0.034325,0.040934,0.24244,0.91444
BBTS8 (93),Buff,0.24827,0.037392,0.02597,0.042543,0.029006,0.0377,0.026376,0.043309,0.029432,0.018237,0.018329,0.018979,0.018788,0.018153,0.018487,0.019491,0.019319,0.020306,0.015836,0.019406,0.017979,0.01956,0.015164,0.019139,0.018762,0.020261,0.020158,0.022015,0.022879,0.018679,0.018198,0.021961,0.023966,0.020993,0.019992,0.023762,0.019851,0.020492,0.02061,0.024692,0.020856,0.021694,0.022109,0.021653,0.022224,0.023213,0.023422,0.021425,0.021422,0.034334,0.036032,0.032848,0.043487,0.038059,0.036145,0.031534,0.041169,0.24867,0.91617
BBTS8 (94),Buff,0.24359,0.039885,0.026489,0.040651,0.028317,0.038979,0.02682,0.040804,0.02836,0.02002,0.019771,0.019174,0.019066,0.020048,0.020136,0.02039,0.020334,0.023103,0.017463,0.02113,0.017881,0.023411,0.018304,0.021352,0.01834,0.024443,0.022537,0.021855,0.023859,0.024077,0.022338,0.022828,0.025395,0.023931,0.020712,0.024049,0.022253,0.025185,0.02141,0.02561,0.023447,0.021946,0.022393,0.023151,0.023684,0.024325,0.024318,0.023905,0.022652,0.033925,0.037597,0.034526,0.041953,0.036728,0.038504,0.033201,0.039288,0.25111,0.9152
BBTS8 (95),Buff,0.24279,0.039097,0.027821,0.044793,0.026176,0.037979,0.028027,0.04422,0.026628,0.02243,0.02284,0.022508,0.021347,0.022308,0.022645,0.022761,0.022822,0.028895,0.019849,0.026601,0.022962,0.027519,0.019679,0.026826,0.024336,0.027948,0.026193,0.031146,0.033403,0.02562,0.024786,0.030602,0.035979,0.029126,0.026567,0.032061,0.027519,0.028425,0.027114,0.033383,0.028323,0.027504,0.026195,0.026626,0.027359,0.027801,0.02737,0.027401,0.026764,0.034584,0.036643,0.037683,0.042928,0.034863,0.037945,0.036608,0.042757,0.25016,0.91009
BBTS8 (97),Buff,0.23363,0.04257,0.027542,0.044277,0.026486,0.04325,0.027588,0.043777,0.027572,0.029889,0.028512,0.0284,0.029047,0.029176,0.029438,0.029126,0.030013,0.041667,0.027923,0.039106,0.03195,0.043314,0.031237,0.040618,0.031876,0.043456,0.039181,0.043301,0.047797,0.045728,0.041337,0.044019,0.04868,0.041543,0.036664,0.047133,0.039226,0.045651,0.036732,0.047019,0.039381,0.033421,0.033956,0.035455,0.036567,0.035762,0.03642,0.034874,0.03342,0.037124,0.038317,0.041375,0.042642,0.039777,0.03918,0.039191,0.040659,0.25811,0.89367
BBTS8 (98),Buff,0.23773,0.040476,0.029192,0.045109,0.024397,0.040358,0.030134,0.044833,0.025389,0.026482,0.025351,0.024306,0.024554,0.026004,0.025911,0.025581,0.025864,0.032172,0.022763,0.032925,0.027302,0.032354,0.024953,0.03407,0.02934,0.031639,0.031765,0.038098,0.0358,0.032529,0.033101,0.037593,0.038181,0.03263,0.031397,0.038354,0.030221,0.035602,0.031842,0.04051,0.030262,0.02853,0.029437,0.031327,0.031663,0.03156,0.031187,0.030398,0.028929,0.032353,0.037271,0.041241,0.044846,0.036278,0.037982,0.039502,0.041083,0.25555,0.90388
BBTS8 (99),Buff,0.24332,0.038785,0.029962,0.043246,0.024735,0.038219,0.030456,0.044145,0.02585,0.021439,0.021375,0.020975,0.021361,0.021275,0.021894,0.022108,0.022341,0.023733,0.018863,0.027685,0.022775,0.023387,0.018549,0.028373,0.023177,0.024699,0.028058,0.033842,0.028444,0.022763,0.026584,0.033388,0.029657,0.027595,0.028758,0.03229,0.024108,0.02703,0.029332,0.032528,0.025407,0.026286,0.026469,0.026202,0.026774,0.028042,0.027535,0.02583,0.025659,0.031724,0.036988,0.03966,0.043279,0.034893,0.03748,0.038637,0.040022,0.24567,0.9122
CBTS3 (1),Cow,0.17842,0.046422,0.019061,0.04884,0.022753,0.045117,0.018986,0.047085,0.022246,0.038358,0.040205,0.041144,0.039759,0.038923,0.040743,0.042152,0.03952,0.097433,0.056109,0.083333,0.059558,0.10196,0.061764,0.08203,0.056747,0.1257,0.098138,0.099623,0.1323,0.11337,0.090641,0.092039,0.13792,0.10367,0.068942,0.10678,0.085714,0.1026,0.063765,0.10201,0.087232,0.048697,0.05181,0.058619,0.062259,0.058986,0.051383,0.045115,0.046169,0.042401,0.042092,0.043957,0.049648,0.05069,0.036512,0.035928,0.036576,0.24184,0.79596
CBTS3 (10),Cow,0.22756,0.046658,0.026549,0.042535,0.025414,0.041057,0.023846,0.043788,0.028975,0.028775,0.026854,0.024305,0.023014,0.023636,0.025262,0.029296,0.030797,0.044545,0.02861,0.030072,0.026604,0.037774,0.030034,0.041632,0.031739,0.052718,0.038713,0.040729,0.048543,0.040102,0.041648,0.041213,0.048023,0.045967,0.02959,0.040974,0.034908,0.042032,0.034783,0.045687,0.040584,0.026409,0.024639,0.026134,0.03144,0.036251,0.038741,0.036213,0.03159,0.032784,0.034695,0.035187,0.043699,0.046513,0.046845,0.038147,0.037405,0.25761,0.89854
CBTS3 (12),Cow,0.23679,0.044372,0.025362,0.038543,0.027115,0.047521,0.028731,0.039845,0.026278,0.02259,0.021536,0.02362,0.0272,0.027666,0.025228,0.023465,0.023221,0.026046,0.02313,0.032774,0.024701,0.031912,0.024271,0.027637,0.021039,0.031591,0.032445,0.031821,0.030728,0.031248,0.030017,0.02746,0.031242,0.033376,0.029816,0.033847,0.029146,0.033408,0.025428,0.03053,0.026218,0.027487,0.032394,0.033986,0.031729,0.029094,0.026285,0.0239,0.023133,0.038093,0.048367,0.043777,0.040846,0.036332,0.03683,0.031311,0.032971,0.25907,0.90687
CBTS3 (13),Cow,0.16314,0.043952,0.016371,0.04311,0.016225,0.048839,0.020741,0.047427,0.016623,0.034024,0.032452,0.033077,0.038166,0.043823,0.043157,0.039284,0.037073,0.077051,0.046105,0.10249,0.068901,0.11074,0.062244,0.10394,0.057003,0.10243,0.12329,0.15662,0.14847,0.11809,0.12514,0.15396,0.11827,0.094185,0.092019,0.14691,0.09241,0.12238,0.092552,0.11782,0.070237,0.044423,0.058594,0.068987,0.073687,0.064377,0.049167,0.037734,0.03527,0.039518,0.044657,0.057363,0.049519,0.041786,0.031998,0.031781,0.031123,0.23286,0.75913
CBTS3 (14),Cow,0.13223,0.040496,0.012699,0.037829,0.011837,0.043597,0.016356,0.050202,0.014,0.027648,0.025554,0.026126,0.032104,0.034593,0.036896,0.037668,0.034194,0.065999,0.038283,0.11022,0.061207,0.10241,0.058392,0.14021,0.054221,0.09882,0.12669,0.22642,0.15789,0.11672,0.16613,0.22793,0.11826,0.10022,0.10543,0.18484,0.094283,0.16269,0.1339,0.15143,0.065761,0.037719,0.054377,0.06531,0.077744,0.075255,0.055671,0.034423,0.032381,0.032606,0.037532,0.053264,0.051373,0.042841,0.030003,0.027711,0.024693,0.21916,0.69062
CBTS3 (15),Cow,0.14813,0.04365,0.014059,0.038655,0.014176,0.047739,0.018831,0.049447,0.015258,0.030547,0.028243,0.02859,0.033524,0.040239,0.042438,0.03962,0.034735,0.073348,0.042123,0.10266,0.059694,0.11437,0.065448,0.12114,0.049484,0.10826,0.13751,0.16168,0.15108,0.13503,0.15043,0.16944,0.11636,0.09906,0.09638,0.15452,0.10224,0.15423,0.11002,0.12139,0.069929,0.041616,0.056509,0.072697,0.078852,0.071096,0.052303,0.036454,0.033896,0.036491,0.04247,0.057469,0.049039,0.043041,0.032337,0.030461,0.02779,0.22963,0.73404
CBTS3 (16),Cow,0.15058,0.047337,0.01537,0.039608,0.015261,0.055175,0.019049,0.043603,0.01491,0.033046,0.032156,0.034921,0.039498,0.042687,0.042372,0.037051,0.034287,0.086165,0.059661,0.11244,0.052992,0.11628,0.06887,0.10514,0.046447,0.14311,0.15694,0.13552,0.12724,0.15195,0.13968,0.13149,0.10293,0.1358,0.10264,0.13909,0.10349,0.1518,0.093363,0.11155,0.08061,0.055906,0.069715,0.072188,0.073631,0.063292,0.049925,0.042212,0.043757,0.043593,0.04984,0.051729,0.039678,0.039299,0.03429,0.035196,0.031206,0.23064,0.73693
CBTS3 (17),Cow,0.13299,0.04559,0.012533,0.037658,0.013673,0.052321,0.016205,0.04051,0.013195,0.029455,0.028227,0.032503,0.037792,0.040887,0.039661,0.034527,0.032946,0.088649,0.059522,0.12342,0.053861,0.12591,0.075087,0.11999,0.044409,0.16081,0.17902,0.15857,0.14302,0.17852,0.16911,0.14556,0.11285,0.14947,0.11432,0.15359,0.11219,0.18333,0.10805,0.12043,0.084856,0.053431,0.070122,0.076145,0.076523,0.064516,0.049458,0.039172,0.040171,0.04144,0.049434,0.051719,0.037669,0.037837,0.03213,0.029879,0.028561,0.21474,0.68731
CBTS3 (18),Cow,0.14929,0.047599,0.015421,0.040666,0.015638,0.050778,0.016737,0.044031,0.016129,0.034536,0.03483,0.034692,0.038306,0.039324,0.04343,0.040352,0.037321,0.1003,0.060235,0.10438,0.054802,0.12177,0.074202,0.101,0.050529,0.16105,0.14418,0.12957,0.13693,0.17135,0.13074,0.11623,0.13586,0.13691,0.0903,0.12583,0.10743,0.15208,0.08435,0.11655,0.093019,0.049757,0.061864,0.06683,0.073493,0.068406,0.05255,0.043217,0.04328,0.042434,0.04667,0.048473,0.044605,0.04561,0.034928,0.032282,0.030199,0.22503,0.73284
CBTS3 (2),Cow,0.18359,0.042549,0.01817,0.044206,0.020923,0.052344,0.025496,0.050861,0.020187,0.030563,0.031682,0.037637,0.038987,0.046687,0.048735,0.040809,0.034622,0.065308,0.049386,0.089084,0.063567,0.10304,0.06079,0.08216,0.048175,0.1015,0.10857,0.11289,0.12746,0.10968,0.095667,0.10574,0.10339,0.093522,0.080045,0.12238,0.087175,0.10614,0.070624,0.092105,0.063405,0.047125,0.060606,0.071248,0.074887,0.060776,0.041087,0.032648,0.034893,0.044287,0.048076,0.057279,0.054964,0.041606,0.03111,0.029632,0.033714,0.23662,0.80304
CBTS3 (20),Cow,0.13404,0.04397,0.013335,0.03964,0.014147,0.048168,0.015692,0.044074,0.013942,0.031516,0.031327,0.033983,0.03681,0.038164,0.039608,0.036761,0.035307,0.1028,0.054845,0.11802,0.065793,0.12498,0.064695,0.11529,0.05449,0.14342,0.1465,0.17629,0.16874,0.15115,0.14662,0.15228,0.15394,0.13611,0.1031,0.17226,0.10954,0.15501,0.1006,0.14154,0.094168,0.053074,0.064945,0.068758,0.073694,0.066742,0.054283,0.046334,0.043782,0.03973,0.043767,0.04821,0.042033,0.042375,0.034168,0.03434,0.029117,0.21987,0.69223
CBTS3 (21),Cow,0.19857,0.043034,0.022276,0.047537,0.021968,0.049097,0.024666,0.0506,0.021552,0.033299,0.033177,0.036969,0.038432,0.040423,0.041252,0.03688,0.034085,0.060537,0.044259,0.077282,0.054181,0.083439,0.049944,0.07189,0.045074,0.08258,0.087354,0.096329,0.10325,0.085274,0.078177,0.087757,0.095387,0.081589,0.06777,0.099178,0.069876,0.082593,0.057923,0.082593,0.058334,0.047442,0.05377,0.058089,0.058818,0.052791,0.042003,0.035802,0.037908,0.044035,0.045381,0.051327,0.052879,0.043263,0.033597,0.035731,0.03746,0.25046,0.83625
CBTS3 (23),Cow,0.18279,0.038988,0.021044,0.051308,0.019615,0.045543,0.025974,0.055276,0.01863,0.034126,0.039545,0.03995,0.039807,0.045506,0.048506,0.04252,0.035164,0.074445,0.047077,0.093073,0.075818,0.099633,0.053973,0.0838,0.057499,0.083685,0.094158,0.14309,0.14521,0.086793,0.082712,0.12419,0.13563,0.08703,0.081538,0.13959,0.08449,0.09071,0.073207,0.10781,0.069248,0.051207,0.059284,0.06803,0.072356,0.061625,0.042128,0.036931,0.041,0.042134,0.040771,0.056998,0.060683,0.040206,0.027385,0.032828,0.037965,0.23354,0.79111
CBTS3 (25),Cow,0.14082,0.041562,0.01379,0.043325,0.014558,0.046232,0.017282,0.047391,0.013973,0.032363,0.035034,0.036633,0.036364,0.040379,0.042775,0.03715,0.031907,0.095762,0.055295,0.11579,0.067515,0.12689,0.059841,0.10812,0.055527,0.12733,0.14154,0.17114,0.18952,0.12334,0.12067,0.16728,0.15008,0.13403,0.10501,0.17998,0.10959,0.1362,0.096195,0.14216,0.088081,0.058117,0.066502,0.072947,0.081334,0.066843,0.046799,0.040689,0.046785,0.041359,0.040185,0.052101,0.050625,0.039149,0.028534,0.03215,0.033258,0.21726,0.70314
CBTS3 (26),Cow,0.15932,0.039035,0.015965,0.044127,0.016786,0.048655,0.022219,0.050156,0.016474,0.030594,0.033698,0.037813,0.037423,0.046083,0.048731,0.041396,0.03454,0.0807,0.052687,0.10936,0.070829,0.12229,0.065492,0.10358,0.051726,0.11772,0.1313,0.16365,0.16811,0.12889,0.12297,0.14792,0.13357,0.11583,0.10134,0.16005,0.11036,0.13516,0.092478,0.11614,0.078105,0.054158,0.066853,0.075588,0.081988,0.068381,0.0441,0.034244,0.039631,0.042434,0.042161,0.055942,0.05372,0.039484,0.026417,0.029166,0.032087,0.21675,0.73372
CBTS3 (27),Cow,0.14736,0.04284,0.014739,0.04522,0.015808,0.048997,0.01727,0.045897,0.01547,0.0321,0.032541,0.037179,0.036799,0.041789,0.043874,0.036692,0.032991,0.095793,0.053004,0.10624,0.063048,0.13013,0.063374,0.097022,0.048713,0.13859,0.12728,0.15543,0.17658,0.14623,0.12038,0.12756,0.14743,0.12716,0.097301,0.1611,0.11748,0.14249,0.084573,0.11965,0.089751,0.054251,0.065402,0.072852,0.080413,0.066175,0.046013,0.037869,0.042971,0.044455,0.044192,0.05199,0.048288,0.041221,0.030484,0.031861,0.03313,0.22424,0.72482
CBTS3 (28),Cow,0.2306,0.039151,0.024203,0.044718,0.02675,0.043669,0.028058,0.047275,0.02513,0.021202,0.022151,0.023624,0.025545,0.026909,0.027171,0.024811,0.022578,0.030023,0.022875,0.034399,0.030138,0.038948,0.02527,0.030833,0.024861,0.037485,0.03455,0.039951,0.045748,0.033547,0.028827,0.037819,0.043391,0.036159,0.032773,0.042627,0.035184,0.032399,0.027892,0.037682,0.031846,0.028426,0.033586,0.03542,0.036108,0.031688,0.024865,0.021678,0.022684,0.039138,0.043778,0.045502,0.052223,0.036171,0.031706,0.02948,0.037298,0.24904,0.90623
CBTS3 (3),Cow,0.14489,0.045713,0.014745,0.040817,0.016235,0.048183,0.017286,0.044298,0.016137,0.034304,0.03455,0.036309,0.0384,0.040863,0.041549,0.040522,0.038852,0.10373,0.058257,0.10922,0.061799,0.12191,0.073664,0.11351,0.054525,0.15201,0.13752,0.15202,0.16093,0.1507,0.14082,0.13245,0.13839,0.12703,0.093217,0.1442,0.10484,0.14541,0.090528,0.12344,0.091866,0.050286,0.060921,0.068123,0.073831,0.068286,0.054589,0.045231,0.04366,0.040822,0.04379,0.048667,0.045653,0.046942,0.03481,0.032978,0.03119,0.22652,0.72078
CBTS3 (31),Cow,0.12751,0.041494,0.011554,0.039273,0.013478,0.04787,0.015108,0.046733,0.013756,0.026068,0.027433,0.028861,0.032527,0.035809,0.037551,0.034276,0.029986,0.086796,0.058801,0.1037,0.056281,0.13574,0.066113,0.10979,0.042713,0.18149,0.1363,0.15609,0.16281,0.17617,0.14936,0.15745,0.11401,0.1466,0.088778,0.16601,0.11681,0.17776,0.09952,0.12309,0.080646,0.047946,0.065353,0.072533,0.081543,0.068248,0.046533,0.033474,0.036774,0.042633,0.047591,0.052637,0.04657,0.04073,0.029374,0.027701,0.028091,0.22527,0.69765
CBTS3 (32),Cow,0.13662,0.044964,0.012991,0.038564,0.013355,0.050749,0.016144,0.046144,0.013533,0.029797,0.029481,0.031612,0.034378,0.038613,0.039366,0.034112,0.030587,0.092736,0.051829,0.10677,0.052265,0.13068,0.069038,0.10065,0.04367,0.15178,0.14781,0.14686,0.14923,0.17433,0.14799,0.12068,0.12279,0.13372,0.096751,0.15986,0.11703,0.17852,0.090069,0.11777,0.087146,0.049817,0.066514,0.075056,0.080335,0.066675,0.048198,0.038862,0.038853,0.041867,0.04892,0.054374,0.045228,0.040824,0.03065,0.031096,0.027662,0.23096,0.71397
CBTS3 (33),Cow,0.133,0.041339,0.012671,0.040584,0.013896,0.048161,0.014991,0.044658,0.01333,0.029808,0.031605,0.033843,0.034166,0.03474,0.039017,0.035467,0.03003,0.09776,0.059199,0.11407,0.051985,0.13287,0.066973,0.10709,0.047847,0.15963,0.15718,0.13772,0.15527,0.16638,0.14069,0.1468,0.12798,0.15309,0.097539,0.14882,0.11173,0.16703,0.094157,0.12485,0.090079,0.053477,0.06349,0.069654,0.078713,0.065663,0.047232,0.039106,0.041882,0.043328,0.046716,0.052986,0.046859,0.040866,0.030941,0.030883,0.029709,0.22893,0.7069
CBTS3 (34),Cow,0.12607,0.039521,0.01224,0.040178,0.012794,0.049549,0.015758,0.043963,0.011637,0.027339,0.029059,0.031782,0.034263,0.037899,0.037778,0.032202,0.028103,0.091143,0.055293,0.12915,0.052414,0.13249,0.063585,0.11724,0.043772,0.14739,0.17172,0.15181,0.15535,0.14927,0.15962,0.14969,0.11986,0.14468,0.11011,0.16078,0.10971,0.16659,0.10283,0.11685,0.083814,0.055356,0.068417,0.07461,0.077928,0.065013,0.042857,0.034595,0.03733,0.043226,0.04978,0.0591,0.043162,0.037413,0.028688,0.029261,0.02863,0.22645,0.70252
CBTS3 (35),Cow,0.12904,0.041322,0.013107,0.038255,0.012853,0.048569,0.015466,0.043989,0.012787,0.031279,0.031014,0.0335,0.034753,0.03694,0.039575,0.034795,0.030734,0.086674,0.056707,0.1336,0.05471,0.12266,0.066804,0.13453,0.045951,0.13518,0.17513,0.16229,0.14635,0.14164,0.16347,0.17649,0.10867,0.13137,0.11381,0.15548,0.101,0.16719,0.11429,0.12208,0.074735,0.051221,0.066062,0.070981,0.078053,0.072307,0.051049,0.035666,0.036793,0.041705,0.047805,0.056778,0.04502,0.042154,0.029785,0.031345,0.028579,0.23239,0.69688
CBTS3 (36),Cow,0.13896,0.041181,0.013005,0.040088,0.014196,0.048738,0.016916,0.047074,0.013451,0.028088,0.029031,0.032072,0.035364,0.040655,0.040756,0.034503,0.031071,0.081783,0.044243,0.11124,0.061537,0.12233,0.058919,0.10813,0.050053,0.11298,0.13346,0.17982,0.17422,0.13594,0.13009,0.16171,0.13984,0.11722,0.10412,0.18736,0.10957,0.1565,0.099884,0.13921,0.078982,0.051413,0.064471,0.073148,0.079868,0.069201,0.050438,0.036873,0.038565,0.041652,0.042925,0.05418,0.046981,0.040944,0.029198,0.03056,0.030421,0.22645,0.71126
CBTS3 (37),Cow,0.1447,0.041329,0.01321,0.041158,0.016473,0.053026,0.016987,0.042414,0.013639,0.029724,0.031038,0.037115,0.04156,0.042187,0.040466,0.033167,0.030066,0.09664,0.05398,0.1191,0.068598,0.13279,0.058766,0.086202,0.046646,0.13598,0.13114,0.16565,0.17768,0.15586,0.11481,0.12339,0.15661,0.1277,0.104,0.17348,0.11492,0.13472,0.079155,0.11307,0.090309,0.060667,0.07238,0.077793,0.069032,0.050225,0.037356,0.036656,0.0429,0.049749,0.049541,0.052596,0.039908,0.03401,0.027293,0.030796,0.035049,0.2243,0.7209
CBTS3 (38),Cow,0.13711,0.042821,0.013012,0.042082,0.013819,0.049617,0.015606,0.044667,0.013383,0.029426,0.030956,0.030915,0.033631,0.037572,0.037617,0.032642,0.030211,0.096033,0.048093,0.10683,0.055238,0.12187,0.055086,0.094606,0.04613,0.12815,0.13376,0.15642,0.1615,0.13996,0.1261,0.13145,0.13373,0.13735,0.094448,0.177,0.10639,0.14762,0.084518,0.12799,0.087228,0.054937,0.062482,0.072557,0.074109,0.05722,0.046145,0.042094,0.046553,0.045129,0.046236,0.05377,0.043689,0.039348,0.031785,0.035155,0.033003,0.24291,0.72796
CBTS3 (39),Cow,0.16868,0.043818,0.018103,0.044696,0.01896,0.050328,0.021401,0.047721,0.017687,0.033667,0.036456,0.038664,0.040464,0.044712,0.045061,0.039123,0.03506,0.084266,0.05251,0.1027,0.065898,0.11105,0.062003,0.089676,0.051479,0.11323,0.11659,0.13954,0.14078,0.11577,0.10782,0.12297,0.12583,0.10948,0.088914,0.13484,0.091611,0.11781,0.077404,0.10521,0.077244,0.053702,0.063798,0.07157,0.07617,0.059871,0.044094,0.037562,0.041025,0.044952,0.046439,0.056506,0.050281,0.039927,0.03094,0.033624,0.033464,0.23577,0.77169
CBTS3 (4),Cow,0.16265,0.045918,0.016852,0.042898,0.018154,0.052446,0.019825,0.045184,0.016146,0.033438,0.033311,0.038454,0.040743,0.043475,0.042706,0.037536,0.033799,0.084266,0.061141,0.1113,0.056249,0.11624,0.070822,0.09954,0.04155,0.15417,0.14804,0.1255,0.12702,0.15442,0.13781,0.11634,0.10167,0.13346,0.1009,0.12906,0.10489,0.14481,0.088708,0.098216,0.081877,0.055744,0.070545,0.071842,0.072527,0.058359,0.044017,0.03824,0.042424,0.046786,0.048692,0.051626,0.043708,0.037707,0.031521,0.031721,0.033083,0.22267,0.74826
CBTS3 (40),Cow,0.16038,0.041661,0.016727,0.045713,0.017556,0.049453,0.020238,0.046875,0.016649,0.03128,0.034077,0.036171,0.038558,0.042485,0.043496,0.036209,0.03323,0.08582,0.046934,0.099939,0.064899,0.12006,0.059073,0.083943,0.052634,0.11447,0.10984,0.14698,0.16415,0.1259,0.10397,0.11811,0.14188,0.10573,0.087683,0.15591,0.10377,0.12544,0.07134,0.11603,0.081393,0.051286,0.063769,0.072873,0.073935,0.057486,0.042571,0.036654,0.03841,0.045057,0.046679,0.054121,0.049419,0.038468,0.029654,0.031816,0.035108,0.23475,0.76025
CBTS3 (43),Cow,0.12781,0.038313,0.011294,0.041874,0.012847,0.04495,0.014606,0.047202,0.013139,0.028237,0.027957,0.031134,0.030937,0.03526,0.038408,0.034531,0.028574,0.09972,0.04477,0.10159,0.056083,0.1349,0.053641,0.098368,0.050899,0.12087,0.12576,0.16186,0.20846,0.14471,0.11764,0.15536,0.17826,0.12669,0.096216,0.20258,0.12251,0.16394,0.09074,0.16473,0.091016,0.049798,0.060128,0.070718,0.079502,0.071613,0.049555,0.044292,0.041601,0.040646,0.038701,0.052636,0.047957,0.044602,0.029921,0.032146,0.030367,0.22786,0.68717
CBTS3 (44),Cow,0.13771,0.040943,0.012909,0.041404,0.013909,0.046839,0.016523,0.046722,0.013576,0.029816,0.029827,0.03137,0.035283,0.038626,0.041994,0.033365,0.032228,0.089619,0.044636,0.11086,0.064503,0.12582,0.05781,0.10068,0.055328,0.11237,0.12175,0.18835,0.18102,0.13138,0.1203,0.16399,0.15799,0.11078,0.10134,0.18467,0.10622,0.14473,0.088853,0.1447,0.081914,0.049055,0.062776,0.072228,0.078627,0.063042,0.046443,0.038129,0.039426,0.040552,0.043487,0.055322,0.04704,0.039511,0.030555,0.031849,0.032181,0.23096,0.71198
CBTS3 (46),Cow,0.13873,0.042049,0.013026,0.041652,0.014097,0.048683,0.015566,0.044903,0.014417,0.030404,0.031644,0.032968,0.035315,0.037886,0.036891,0.035236,0.032785,0.098444,0.045744,0.10661,0.060839,0.12417,0.052439,0.10085,0.052253,0.11445,0.12114,0.16292,0.18082,0.12915,0.11341,0.14612,0.16141,0.11737,0.093748,0.18028,0.10651,0.13311,0.087257,0.14302,0.086397,0.05195,0.062742,0.070362,0.07231,0.063411,0.050258,0.044168,0.044276,0.044274,0.043355,0.051306,0.046627,0.043387,0.030734,0.035183,0.031949,0.24438,0.72139
CBTS3 (47),Cow,0.20569,0.041826,0.022993,0.044361,0.022323,0.049094,0.028184,0.049995,0.021397,0.031611,0.031776,0.033411,0.036878,0.040938,0.042127,0.036934,0.033309,0.053466,0.036906,0.069249,0.049476,0.07644,0.045719,0.065513,0.040531,0.063644,0.0702,0.089705,0.090996,0.07606,0.069209,0.076625,0.076203,0.064371,0.061475,0.092656,0.067568,0.079962,0.056206,0.074223,0.049648,0.041617,0.050636,0.057176,0.059013,0.052558,0.04064,0.032763,0.034062,0.040417,0.045929,0.05445,0.05106,0.041124,0.033868,0.034666,0.035423,0.25733,0.85227
