CBTS3 (32),Cow,535.6934,14.7307,13.267,13.21189,12.67427,12.00871,11.87331,11.12989,11.06774,10.6373,10.25342,10.2043,9.571406,9.470908,9.38869,8.88614,8.865212,8.454876,8.365848,8.070598,7.995686,7.723902,7.529856,7.259957,6.855023,6.789121,6.663757,6.458378,6.267133,6.17615,5.790063,5.737169,5.697678,5.389421,5.24049,5.165781,5.029382,4.841108,4.72489,4.587279,4.458025,4.374759,4.150265,4.095563,4.035663,3.916624,3.868188,3.694402,3.575567,3.530781,3.403281,3.315431,3.268799,3.149432,3.077132,2.957888,2.846506,2.752054,2.664642,2.629721,2.561,2.515801,2.413761,2.343743,2.250568,2.233417,2.150678,2.116625,2.044675,2.03172,1.951232,1.808309,1.80178,1.754313,1.702654,1.626489,1.605059,1.592113,1.526888,1.491154,1.467037,1.423263,1.39074,1.361548,1.325219,1.301868,1.266349,1.229473,1.209494,1.19251,1.169313,1.144827,1.120177,1.103871,1.081573,1.056838,1.027203,0.9993505,0.969457,0.9555958
CBTS3 (33),Cow,558.3188,14.75984,13.34791,12.72835,11.91014,11.48957,11.23903,10.94826,10.7334,10.26018,9.998115,9.798097,9.275746,9.042326,8.860634,8.547088,8.111999,7.982795,7.753863,7.398083,7.381039,7.271039,6.948296,6.860313,6.669996,6.445594,6.25152,5.922317,5.817456,5.641295,5.515557,5.423941,5.361132,5.139994,5.028289,4.900859,4.793486,4.715024,4.659613,4.544889,4.356286,4.300269,4.17587,4.090012,3.987616,3.895579,3.785725,3.616941,3.512738,3.482365,3.424461,3.209177,3.178427,3.073478,2.952652,2.856941,2.738633,2.697677,2.658305,2.473087,2.452605,2.321904,2.28295,2.216522,2.142802,2.07071,1.998814,1.923905,1.913605,1.829988,1.814419,1.786218,1.732393,1.662772,1.643986,1.598953,1.565463,1.535523,1.466749,1.432405,1.371412,1.335392,1.299403,1.279999,1.214211,1.187285,1.163676,1.130336,1.091264,1.063215,1.039569,1.028608,0.9954089,0.9923678,0.9594106,0.9465703,0.9322185,0.9146142,0.9013509,0.8969563
CBTS3 (34),Cow,547.7374,13.98922,13.15155,12.68756,12.21309,11.86233,11.51194,11.17987,10.91337,10.87283,10.17193,9.752567,9.333363,9.035648,8.81863,8.566316,8.314092,7.983573,7.756404,7.3769,7.275004,6.950283,6.752757,6.582016,6.440166,6.428489,6.180208,5.951535,5.639778,5.486374,5.329804,5.18907,4.992143,4.801048,4.68723,4.564067,4.475191,4.228063,4.186606,4.027032,3.958228,3.870891,3.72401,3.689815,3.567495,3.409011,3.356388,3.32134,3.260927,3.205918,3.092851,2.998905,2.895284,2.832323,2.760788,2.692037,2.576071,2.409327,2.352971,2.324991,2.264491,2.239272,2.141817,2.12329,2.09684,2.044379,1.959524,1.867414,1.733083,1.702149,1.619581,1.593747,1.540627,1.497193,1.441844,1.393645,1.329962,1.309374,1.296244,1.262976,1.23815,1.177259,1.167499,1.121002,1.09474,1.070903,1.042444,1.026807,0.9688872,0.9597619,0.9429483,0.91804,0.8972588,0.8423327,0.8361983,0.8225579,0.8075314,0.7751608,0.7727715,0.7634345
CBTS3 (35),Cow,527.8584,16.14634,15.67282,14.64801,13.3617,12.58775,12.31575,11.46445,10.93474,10.57212,9.917268,9.696644,9.404164,9.191488,8.701153,8.517102,8.346821,8.02976,7.770122,7.669925,7.516981,7.388991,7.186666,7.056028,6.610911,6.466377,6.389652,6.133009,5.922057,5.789604,5.678202,5.393503,5.315843,5.276321,5.123509,5.001797,4.881519,4.729286,4.631381,4.539711,4.315337,4.271255,4.087334,4.012471,3.94439,3.848316,3.780451,3.724542,3.4519,3.361348,3.310828,3.231417,3.087309,2.973541,2.927599,2.791481,2.753935,2.70261,2.615788,2.446849,2.446568,2.36833,2.292472,2.225716,2.201336,2.101388,2.037636,1.995613,1.944507,1.90847,1.805807,1.795307,1.73783,1.7008,1.673836,1.624867,1.56979,1.518386,1.492378,1.445672,1.373585,1.342105,1.315211,1.284657,1.26936,1.241031,1.17186,1.154084,1.109406,1.092428,1.086479,1.060413,1.027919,0.9980871,0.9480047,0.9387891,0.9251048,0.9055837,0.8927424,0.8838138
CBTS3 (36),Cow,513.3209,15.4148,14.59371,14.12015,13.97455,13.39565,12.62605,12.53786,12.19756,11.69021,11.46502,10.79785,10.20739,9.973272,9.770346,9.605134,9.366065,8.722586,8.664136,8.489462,7.9306,7.745429,7.575201,7.284912,6.958902,6.820695,6.707195,6.447312,6.262552,6.108958,6.0402,5.644578,5.578706,5.405081,5.233158,5.017991,4.984221,4.861061,4.663768,4.498177,4.322458,4.255218,4.140918,4.054055,3.776805,3.705661,3.621805,3.490682,3.438679,3.384433,3.217569,3.082362,2.973374,2.898552,2.807558,2.751223,2.685549,2.533159,2.503826,2.419435,2.351784,2.304979,2.258056,2.125355,2.072022,2.059377,2.020762,1.975702,1.950991,1.895494,1.840896,1.776987,1.718499,1.70168,1.661193,1.596154,1.552952,1.513649,1.488075,1.447102,1.415662,1.38611,1.36186,1.324851,1.297277,1.259484,1.216021,1.201045,1.182234,1.1664,1.144132,1.104173,1.093634,1.079416,1.050143,1.035663,1.025785,0.9914767,0.9728509,0.953575
CBTS3 (37),Cow,524.8595,18.74999,17.02835,16.72793,15.37194,14.72801,14.03488,13.80183,13.44344,13.06724,12.08133,11.79347,11.12154,10.91668,10.67382,10.12144,9.786007,9.383648,9.133584,8.593192,8.53617,8.245492,7.813516,7.546053,7.305573,7.261891,7.034709,6.79499,6.596063,6.493219,6.407844,6.030286,5.898769,5.703481,5.617795,5.413024,5.207409,5.00545,4.770045,4.552335,4.543858,4.357974,4.256466,4.20795,4.145904,4.023222,3.947773,3.884208,3.717322,3.543877,3.506406,3.427849,3.30422,3.198489,3.09279,3.035755,2.972747,2.887286,2.844917,2.748776,2.685597,2.634537,2.581986,2.511745,2.459621,2.365688,2.286672,2.248511,2.229857,2.133777,2.117195,2.062632,2.029263,1.956032,1.920674,1.871685,1.868876,1.764902,1.748164,1.671198,1.665569,1.624338,1.594289,1.567762,1.54717,1.516944,1.459304,1.437103,1.366338,1.344677,1.335043,1.295883,1.261833,1.258352,1.237457,1.220835,1.20711,1.185461,1.14469,1.132062
CBTS3 (38),Cow,531.0782,13.99692,13.30929,13.18209,12.75644,11.95542,11.69711,11.22863,10.49803,10.29753,9.802975,9.494455,8.795996,8.423231,8.382637,8.11472,8.029378,7.653494,7.502287,6.888173,6.680155,6.599898,6.260227,6.252174,6.007822,5.978595,5.818454,5.729055,5.513364,5.399424,5.087494,4.929649,4.810751,4.696289,4.48581,4.411876,4.220861,4.00338,3.908825,3.756813,3.722996,3.503284,3.468013,3.423091,3.272605,3.093009,3.036093,2.929316,2.876458,2.778181,2.687385,2.615505,2.544009,2.508157,2.459429,2.385608,2.346654,2.246889,2.22464,2.15923,2.08242,2.00562,1.945503,1.91748,1.868713,1.817734,1.800529,1.771134,1.705206,1.672637,1.656919,1.57802,1.499201,1.479081,1.451197,1.437826,1.389486,1.373336,1.342465,1.319213,1.310723,1.283046,1.230942,1.215049,1.207073,1.189128,1.183421,1.123894,1.085472,1.058132,1.01815,1.009395,0.971867,0.9604789,0.9485412,0.9402271,0.9121503,0.8985103,0.8917452,0.8682012
CBTS3 (39),Cow,505.9274,15.00401,13.38023,12.93487,12.59884,12.36382,12.10557,11.78791,11.58403,11.35219,10.47837,10.22953,10.06189,9.991934,9.588161,9.214876,8.996758,8.605477,8.536646,8.128102,7.976683,7.777427,7.58859,7.402474,7.351151,7.17687,6.704716,6.489188,6.351334,6.285436,6.043089,5.964607,5.783258,5.560285,5.497286,5.460944,5.223567,5.177137,4.995887,4.950527,4.759643,4.693703,4.658076,4.587516,4.460048,4.38298,4.278985,4.145681,4.050262,3.943361,3.881522,3.778783,3.629445,3.594023,3.510309,3.45729,3.441419,3.3465,3.143996,3.1229,3.078161,3.052714,2.930704,2.913335,2.83899,2.762118,2.737687,2.719553,2.658535,2.629444,2.614205,2.507192,2.478301,2.447332,2.400196,2.351095,2.326415,2.282208,2.259562,2.207766,2.191922,2.117524,2.067656,2.01939,1.96032,1.933227,1.909453,1.850692,1.828765,1.801887,1.757267,1.734726,1.6689,1.647149,1.624936,1.612714,1.600349,1.567242,1.550585,1.516571
CBTS3 (4),Cow,547.7897,16.63682,15.7642,14.83579,14.40985,13.39056,12.73854,12.49933,11.88962,11.73729,11.6718,11.14928,10.88798,10.53714,10.12711,9.983837,9.512149,9.263746,9.202554,8.771749,8.751176,8.303727,8.245692,8.094732,8.015166,7.360248,7.301225,6.850955,6.762298,6.657947,6.427731,6.379263,6.279117,6.055604,5.911333,5.760563,5.731626,5.487244,5.335827,5.286478,5.259627,5.068822,4.902806,4.742363,4.66553,4.557086,4.485461,4.434172,4.301095,4.105981,4.050954,3.830709,3.797914,3.691857,3.633223,3.600779,3.463793,3.440694,3.31834,3.203078,3.151164,3.097994,3.079408,2.984648,2.974027,2.90002,2.79451,2.724884,2.719301,2.612847,2.532629,2.483368,2.43701,2.382794,2.367938,2.284543,2.267592,2.256579,2.155565,2.070797,2.054143,2.05076,2.010747,1.955453,1.940232,1.934362,1.897956,1.818222,1.779298,1.75411,1.720602,1.67535,1.64971,1.627337,1.59683,1.553768,1.539527,1.505887,1.497362,1.460964
CBTS3 (40),Cow,521.9181,15.67693,15.02634,14.78671,14.66363,13.10026,12.53837,11.89669,11.66198,11.35889,10.86119,10.40233,10.32039,9.897648,9.728696,9.603549,9.003449,8.861611,8.551039,8.455877,8.203854,7.646259,7.495174,7.280479,6.960175,6.874957,6.739514,6.544494,6.210384,6.096806,5.889766,5.828658,5.630564,5.427451,5.306372,5.054869,5.00232,4.896874,4.851392,4.769965,4.527819,4.505533,4.367303,4.236958,4.094698,4.03126,3.922272,3.858487,3.846099,3.761701,3.677545,3.590774,3.542185,3.407964,3.293791,3.236222,3.215335,3.128876,3.054259,2.920067,2.882096,2.821629,2.746658,2.731684,2.63641,2.60308,2.546717,2.510245,2.465495,2.42877,2.341291,2.332653,2.275296,2.258402,2.185253,2.144764,2.087594,2.025647,1.986379,1.956488,1.947109,1.925544,1.885332,1.817149,1.807665,1.795825,1.766207,1.690792,1.663608,1.655231,1.632885,1.599831,1.577732,1.560951,1.490242,1.480046,1.478476,1.430985,1.404667,1.395698
CBTS3 (43),Cow,500.967,14.58621,13.8999,12.80623,12.1879,11.80167,11.22022,10.35389,10.1332,9.84038,9.409873,9.261265,8.915679,8.790077,8.661119,8.321356,7.989467,7.843552,7.541725,7.212066,7.04494,6.94498,6.657855,6.392354,6.285742,6.020347,5.822432,5.561555,5.261267,5.189923,5.057369,4.80879,4.560168,4.354919,4.174411,4.168074,4.014692,3.883464,3.836168,3.721328,3.537758,3.432509,3.254048,3.174454,3.145251,3.034759,2.958245,2.873435,2.842493,2.728458,2.661146,2.564534,2.483589,2.392381,2.338168,2.249365,2.230588,2.137058,2.068022,2.007681,1.919757,1.870948,1.827853,1.805622,1.653992,1.618782,1.589493,1.55447,1.531193,1.4352,1.393855,1.344831,1.291208,1.269504,1.237557,1.187557,1.164267,1.111903,1.094988,1.066377,1.045879,1.028795,0.9989461,0.9524794,0.9428242,0.9307898,0.8901271,0.8686464,0.857031,0.8288123,0.8190421,0.8047941,0.7803144,0.7669286,0.7515624,0.740722,0.7310601,0.715228,0.699566,0.6920091
CBTS3 (44),Cow,524.8748,15.45031,15.2947,14.40657,13.93341,13.52317,13.03324,12.52732,11.89358,11.07492,10.89796,10.6749,10.56393,10.36446,9.96448,9.473964,8.949418,8.688219,8.277931,7.945216,7.8473,7.474714,7.326083,6.732237,6.603014,6.365618,6.205409,6.064672,5.822968,5.625535,5.385207,5.183963,5.01183,4.923001,4.784125,4.506821,4.401718,4.376625,4.225338,4.066724,3.893852,3.806446,3.740078,3.640094,3.484501,3.453274,3.374252,3.268357,3.138518,3.055173,2.969843,2.891763,2.756327,2.702805,2.659184,2.628241,2.566505,2.455875,2.406881,2.337932,2.290452,2.264462,2.208711,2.040496,1.979018,1.960993,1.906383,1.874414,1.829959,1.764979,1.749865,1.699401,1.655597,1.601998,1.59487,1.57948,1.495332,1.464294,1.437014,1.375012,1.355139,1.32532,1.277276,1.255938,1.22978,1.220771,1.186977,1.175245,1.13022,1.108166,1.098573,1.079954,1.057708,1.011558,0.9948339,0.9788498,0.9697137,0.9393354,0.9022554,0.8885626
CBTS3 (46),Cow,486.9001,13.54113,12.60362,12.10763,12.0202,11.72938,11.20038,11.01011,10.68652,10.47584,9.825883,9.706223,9.269687,9.098456,8.805639,8.652203,8.285849,7.859862,7.664886,7.494265,7.458225,7.318713,6.935183,6.766834,6.559227,6.433421,6.215288,5.965181,5.67682,5.555365,5.521347,5.249158,5.152087,4.901529,4.752144,4.568131,4.501058,4.426809,4.298829,4.163331,4.14267,3.847185,3.774164,3.672324,3.581643,3.477214,3.430863,3.278712,3.221927,3.152495,3.021796,2.920912,2.8458,2.773036,2.720072,2.6212,2.58726,2.519721,2.441571,2.393522,2.30023,2.24587,2.211428,2.130128,2.108767,2.044079,1.962922,1.910768,1.90351,1.836817,1.771812,1.721467,1.69259,1.671115,1.651706,1.589285,1.562351,1.467309,1.425813,1.418503,1.399526,1.382625,1.342058,1.282494,1.277429,1.21966,1.206365,1.16875,1.165505,1.124575,1.096478,1.085528,1.074277,1.050256,1.010642,0.9919353,0.9718555,0.9647093,0.9335299,0.9313897
CBTS3 (47),Cow,491.6063,16.06545,14.63891,14.26287,13.69473,13.09458,12.26207,11.8054,11.55932,11.13191,11.09977,10.64509,10.38085,10.2134,9.942545,9.791138,9.551735,9.238701,9.206693,9.034403,8.726576,8.416145,8.12574,8.054334,7.869923,7.653632,7.449677,7.235405,7.086264,6.948802,6.825743,6.707104,6.65581,6.347154,6.280018,6.135698,6.104226,5.946332,5.721906,5.594552,5.477486,5.383065,5.239799,5.156177,5.007624,4.948945,4.801608,4.725602,4.645136,4.572269,4.484093,4.250319,4.209212,4.1061,4.049998,3.966786,3.92313,3.839778,3.8021,3.753518,3.634091,3.618052,3.519633,3.510147,3.451179,3.417952,3.368591,3.332984,3.243133,3.197257,3.17339,3.042186,2.996962,2.988038,2.880055,2.871687,2.856219,2.778225,2.741366,2.712763,2.676781,2.612507,2.597471,2.565177,2.547121,2.524425,2.462391,2.407284,2.378029,2.318287,2.301927,2.263037,2.211035,2.209255,2.193103,2.174263,2.125432,2.100116,2.086443,2.028422
CBTS3 (48),Cow,539.0785,14.82598,13.94425,13.82213,13.34698,13.01843,12.09182,11.68276,11.37051,11.07122,10.70121,10.49572,10.02127,9.772011,9.168704,8.984462,8.601635,8.471649,8.143531,7.837297,7.469918,7.210027,7.055255,6.783046,6.679831,6.553464,6.366444,6.226958,5.854933,5.678582,5.578298,5.372256,5.142601,4.972826,4.742815,4.590682,4.566976,4.450619,4.296892,4.074871,4.023465,3.756138,3.707615,3.485799,3.454605,3.352235,3.247771,3.049164,2.931059,2.907188,2.839587,2.769169,2.703457,2.628568,2.567444,2.485326,2.308345,2.272432,2.206888,2.121803,2.088476,2.016244,1.977407,1.861698,1.784999,1.761584,1.72778,1.685382,1.597338,1.5613,1.540058,1.479193,1.39961,1.377263,1.355576,1.319393,1.281396,1.254397,1.208296,1.182158,1.167051,1.129271,1.121988,1.074137,1.062781,1.034088,1.032658,1.004148,0.9940598,0.9462293,0.9246082,0.9102706,0.8838274,0.8642071,0.8353845,0.8296601,0.8215048,0.8047349,0.7964776,0.7704128
CBTS3 (5),Cow,524.6851,17.81888,16.80242,15.46948,15.36756,14.38643,13.89483,13.57416,12.67117,12.23821,11.46267,11.27024,11.0005,10.62596,10.3617,9.908288,9.826771,9.398164,9.257317,9.121147,8.849855,8.458536,8.211708,7.988763,7.666583,7.450524,7.229949,7.018278,6.860694,6.651106,6.310962,6.188556,5.928673,5.856813,5.59124,5.475132,5.375037,5.258457,5.2162,5.073758,4.81464,4.702284,4.671987,4.534515,4.408361,4.236122,4.094537,3.979587,3.88274,3.79195,3.712243,3.655844,3.525938,3.461316,3.315447,3.308568,3.246133,3.155093,3.139998,3.015208,2.97544,2.876345,2.730172,2.663861,2.552104,2.53663,2.437404,2.381859,2.346366,2.287686,2.273031,2.194844,2.171684,2.123147,2.11619,2.013175,1.925103,1.907201,1.879027,1.8359,1.817125,1.798274,1.751039,1.701638,1.667863,1.642039,1.610625,1.606597,1.549658,1.508136,1.486109,1.449313,1.430468,1.378574,1.366372,1.336345,1.313994,1.293219,1.267214,1.247198
CBTS3 (50),Cow,533.3737,18.56254,17.70596,17.47639,16.37082,16.03292,15.5627,14.98461,14.44711,13.73399,13.09915,12.69559,12.34145,11.81502,11.29503,11.09632,10.6158,10.52276,10.22666,9.571226,9.451015,9.288936,9.045006,8.673712,8.295714,7.898825,7.725381,7.549931,7.343947,6.970467,6.852141,6.420738,6.283774,6.110589,5.815265,5.557327,5.494139,5.149949,4.960737,4.806097,4.605899,4.505786,4.405347,4.333113,4.013717,3.834255,3.750794,3.600525,3.459403,3.359797,3.221044,3.189779,3.05702,2.935513,2.750165,2.708118,2.601662,2.551628,2.502541,2.463658,2.408519,2.344105,2.258646,2.201611,2.166049,2.095385,2.062778,1.990747,1.887839,1.867449,1.842965,1.72091,1.709808,1.652623,1.587756,1.575189,1.565791,1.510428,1.502449,1.367611,1.325369,1.282507,1.238085,1.22639,1.212044,1.170376,1.129278,1.118804,1.105718,1.087419,1.059033,1.045423,1.022456,0.9734455,0.9678366,0.9541528,0.9337497,0.8960523,0.8804913,0.8697965
CBTS3 (51),Cow,515.1921,16.47601,14.26345,13.1391,12.91697,12.45539,12.36822,11.17758,10.95006,10.72712,10.53328,10.32635,9.701726,9.355586,9.198417,8.879115,8.740385,8.46943,8.304503,8.137477,7.864833,7.588359,7.307869,7.039038,6.877734,6.334572,6.280685,6.214684,6.056124,5.848888,5.541917,5.279121,5.153714,5.098961,4.953824,4.702433,4.597749,4.489353,4.362133,4.277506,4.151586,4.059993,4.000291,3.750318,3.699604,3.53337,3.409806,3.277839,3.222689,3.152124,3.009503,2.902199,2.869855,2.747244,2.68771,2.549519,2.461059,2.425288,2.337077,2.235082,2.150941,2.073432,2.032548,1.997971,1.866999,1.822739,1.794983,1.778229,1.734194,1.666679,1.576562,1.567763,1.548069,1.496562,1.455636,1.399899,1.344792,1.309737,1.247889,1.244965,1.230216,1.180306,1.140758,1.094944,1.062913,1.025215,1.001201,0.9545816,0.9366914,0.8970099,0.8892835,0.8764571,0.8679228,0.8526461,0.847358,0.8187193,0.8109774,0.7997553,0.7830095,0.7643952
CBTS3 (53),Cow,516.2104,12.9034,11.8533,11.54711,10.77529,10.65995,9.829073,9.637292,9.368143,9.122471,8.808295,8.479827,8.198255,7.938462,7.773754,7.455424,7.390463,7.307897,7.085043,6.908954,6.653936,6.510011,6.245685,6.114579,6.01467,5.746577,5.640201,5.464961,5.39747,5.26325,5.057478,5.009063,4.875358,4.721396,4.6819,4.476999,4.423829,4.208213,4.127237,3.987837,3.914787,3.727435,3.66977,3.531742,3.484204,3.448232,3.394682,3.201906,3.189779,3.133959,3.027974,2.925225,2.839354,2.697501,2.577393,2.517633,2.483724,2.329384,2.290107,2.184942,2.174975,2.131783,2.080287,2.029924,1.896219,1.866012,1.773324,1.717457,1.684874,1.613973,1.599723,1.507628,1.498329,1.437711,1.415395,1.374152,1.325667,1.301235,1.26498,1.250466,1.200696,1.174075,1.120742,1.077913,1.043307,1.030761,0.9977275,0.986301,0.9494736,0.9191325,0.9097732,0.9036558,0.8604971,0.8538025,0.8394243,0.8251038,0.8160565,0.8112905,0.7750201,0.7632567
CBTS3 (55),Cow,538.1202,16.23643,15.92947,15.42272,15.14441,14.49849,13.86623,13.74518,13.29178,12.87927,12.48662,12.36043,12.20282,11.3484,11.1405,10.74125,10.5185,10.20837,10.06633,9.662082,9.527248,9.330885,9.244046,8.897006,8.802804,8.661556,8.318848,8.249863,8.042613,7.91777,7.81395,7.437478,7.321999,7.253521,7.106639,7.010119,6.663118,6.585376,6.494078,6.298936,6.094622,5.965402,5.833677,5.710795,5.676441,5.456572,5.311695,5.27661,5.253889,5.086555,4.985312,4.889712,4.802553,4.668452,4.558706,4.551645,4.489465,4.399955,4.205948,4.192727,4.136239,4.020348,3.936101,3.866398,3.806455,3.777071,3.711393,3.63573,3.594895,3.55287,3.478942,3.445052,3.415858,3.385192,3.309366,3.237156,3.193673,3.157134,3.125531,3.060055,3.025188,2.996065,2.927259,2.900201,2.881364,2.845487,2.81569,2.797168,2.782473,2.72155,2.681526,2.674129,2.63495,2.616127,2.608253,2.569801,2.531598,2.514431,2.463812,2.449436
CBTS3 (56),Cow,518.8174,13.55321,12.98062,12.75126,12.27143,11.78437,11.72685,11.37609,11.00043,10.74864,10.68525,10.30494,9.841487,9.468471,9.211726,8.734917,8.720756,8.448168,8.193809,7.89355,7.847751,7.456309,7.399278,7.258359,7.122692,6.830633,6.48559,6.383411,6.301508,6.127884,6.031047,5.76291,5.416656,5.364097,5.206561,5.122757,5.010734,4.73796,4.712618,4.486583,4.427875,4.361041,4.292449,4.040279,4.0036,3.849223,3.696985,3.667384,3.551482,3.368253,3.276882,3.240715,3.141334,3.080301,2.940297,2.868923,2.801477,2.740088,2.681139,2.595415,2.542515,2.481214,2.440996,2.364089,2.294909,2.280551,2.186217,2.101779,2.043996,2.008486,1.998228,1.938216,1.900177,1.810266,1.752972,1.729282,1.696799,1.671371,1.626555,1.568159,1.567129,1.511338,1.486042,1.445733,1.405596,1.394699,1.37718,1.328059,1.310152,1.26667,1.238392,1.21378,1.198037,1.174995,1.14742,1.131496,1.078017,1.059902,1.020555,1.01449
CBTS3 (57),Cow,527.5753,15.37201,14.28461,13.93155,13.0343,13.03071,12.51022,12.14929,11.78632,11.32574,10.77309,10.65779,10.53537,9.920244,9.832338,9.684408,9.509216,8.962347,8.861744,8.43476,8.402169,7.883444,7.747615,7.557337,7.30657,7.118022,6.592065,6.531991,6.210873,6.164135,5.968826,5.86212,5.752514,5.6671,5.413115,5.251391,5.063267,5.005112,4.803991,4.548986,4.374518,4.254752,4.139741,4.042803,3.856544,3.747788,3.569859,3.40401,3.364863,3.207731,3.086205,3.056424,2.916987,2.870676,2.821124,2.685503,2.636536,2.601473,2.544448,2.43819,2.378064,2.291205,2.2295,2.198501,2.116074,2.093972,2.027787,1.973448,1.941997,1.783916,1.736441,1.675262,1.627317,1.587419,1.549721,1.527572,1.480961,1.463253,1.399758,1.366947,1.355597,1.298724,1.288809,1.244929,1.229931,1.213819,1.158674,1.142446,1.104749,1.075628,1.071492,1.038475,1.023826,1.019055,1.005826,0.984415,0.9523586,0.9429616,0.915456,0.8947548
CBTS3 (58),Cow,508.6631,15.25328,13.92812,13.58307,12.8867,12.14918,11.73337,11.42515,11.0433,10.74793,10.54441,10.109,9.885169,9.831122,9.443467,9.18416,8.970379,8.776922,8.476076,8.423876,8.297836,7.834198,7.473844,7.296594,7.140357,6.947969,6.829851,6.575671,6.393513,6.358133,6.230533,6.089447,5.762144,5.706401,5.509041,5.350343,5.264879,5.17767,5.069747,4.984614,4.904092,4.817169,4.49473,4.298566,4.241294,4.170138,4.019415,3.909667,3.864684,3.846717,3.765454,3.724287,3.620876,3.529694,3.432612,3.34554,3.273574,3.191429,3.174049,3.096399,3.091757,2.956586,2.903927,2.857881,2.768812,2.690152,2.648256,2.589627,2.502429,2.453851,2.421814,2.378192,2.340682,2.313213,2.280883,2.195935,2.18306,2.073695,2.057906,2.031316,2.001452,1.956669,1.922575,1.852614,1.790298,1.770246,1.753505,1.721358,1.692892,1.65458,1.624792,1.604219,1.579413,1.551007,1.493784,1.476098,1.4623,1.414434,1.395906,1.373312
CBTS3 (59),Cow,496.8767,15.64562,14.68537,13.72038,13.09409,12.45875,12.19737,11.63914,11.13592,10.94889,10.67371,10.12381,9.945171,9.770277,9.494739,9.125839,9.113393,8.819876,8.241741,7.951476,7.817518,7.461915,7.355298,7.196156,6.975565,6.899553,6.6015,6.28002,5.992123,5.661221,5.549155,5.347125,5.211912,5.074828,4.732544,4.656293,4.525805,4.318647,4.243031,4.067377,3.897298,3.836138,3.652129,3.571729,3.458336,3.35862,3.263095,3.067556,3.028798,2.916481,2.877248,2.805828,2.721688,2.591215,2.537945,2.487424,2.411893,2.358675,2.312064,2.16987,2.129874,2.10988,2.058296,1.978458,1.873355,1.848581,1.804895,1.733749,1.711201,1.657772,1.563681,1.548462,1.512489,1.455175,1.43459,1.393167,1.389269,1.334075,1.283401,1.260353,1.221578,1.206501,1.180036,1.166811,1.136909,1.119725,1.067571,1.045092,1.019215,1.003065,0.9642348,0.9548066,0.9251292,0.921186,0.8955755,0.8614552,0.8503693,0.8409885,0.8268089,0.8110247
CBTS3 (6),Cow,512.7643,15.75502,14.8492,14.36903,13.7042,13.2794,12.9327,12.57028,12.1012,11.94273,11.70595,11.51858,11.21777,10.64688,10.48492,10.20996,9.915454,9.562904,9.304107,8.979295,8.947164,8.418262,8.255894,8.18802,7.911714,7.817552,7.612055,7.389947,7.158651,7.130021,6.790491,6.540854,6.298888,6.164498,5.926798,5.734689,5.58837,5.263912,5.216124,5.17295,5.094431,5.023648,4.877286,4.757778,4.673387,4.411289,4.298509,4.218883,4.19264,4.143013,3.962485,3.878092,3.784502,3.762391,3.596986,3.561579,3.383917,3.326271,3.265697,3.185423,3.13288,3.027331,2.993474,2.991791,2.952933,2.903188,2.81839,2.760549,2.703389,2.668277,2.623114,2.561771,2.503462,2.450408,2.397084,2.352676,2.29866,2.272106,2.213616,2.19458,2.15037,2.130183,2.078953,2.038436,1.978426,1.949954,1.910587,1.887623,1.837462,1.81519,1.77818,1.769843,1.748244,1.728413,1.699099,1.689983,1.645991,1.619386,1.59795,1.590688
CBTS3 (62),Cow,510.9528,14.36761,13.79402,13.32452,12.88345,12.07873,11.66544,11.27057,10.71201,10.38274,10.25765,9.866388,9.616017,9.304089,9.232601,9.008734,8.742694,8.347186,8.135816,8.061196,7.761789,7.23737,7.067146,6.902747,6.811634,6.481384,6.435045,6.193466,5.879899,5.621992,5.373712,5.298659,5.14724,4.771362,4.714835,4.51717,4.456886,4.328354,4.216697,4.018203,3.901396,3.853413,3.729299,3.592497,3.483756,3.46127,3.290386,3.245067,3.141371,3.104501,3.082302,2.93952,2.829009,2.813033,2.752877,2.695495,2.6766,2.549897,2.520055,2.41331,2.330495,2.234512,2.15342,2.127506,2.090098,1.976107,1.953599,1.901153,1.809599,1.727685,1.709115,1.70156,1.594823,1.579234,1.556093,1.516809,1.493377,1.425732,1.39177,1.342444,1.334057,1.313699,1.270859,1.238306,1.205296,1.170522,1.148016,1.129976,1.089349,1.072215,1.055531,1.046699,1.013459,0.9779111,0.9633188,0.9489928,0.916023,0.9069104,0.8734941,0.8537347
CBTS3 (63),Cow,499.9355,13.89731,13.00523,12.68218,12.03317,11.51252,11.20808,10.80983,10.44543,10.38534,10.02037,9.672725,9.19729,8.785907,8.632759,8.255057,8.095966,7.854365,7.417429,6.971954,6.881606,6.670834,6.530653,6.50335,6.237005,6.0736,5.790535,5.715844,5.525297,5.277761,5.161209,5.085322,4.777201,4.709301,4.393732,4.206382,4.127131,4.04472,3.99564,3.906918,3.811174,3.72504,3.583136,3.528361,3.368894,3.327231,3.166438,3.126306,2.968651,2.847335,2.736611,2.668427,2.574394,2.533794,2.46567,2.418701,2.394725,2.327501,2.241984,2.137704,2.045993,2.022389,1.97604,1.914596,1.904058,1.859366,1.823832,1.777086,1.747061,1.684742,1.660176,1.588101,1.517426,1.504795,1.487996,1.423283,1.348635,1.329366,1.318541,1.290697,1.259725,1.243923,1.21064,1.16449,1.136315,1.113582,1.086218,1.055309,1.052597,1.036206,1.010673,0.9795708,0.9563575,0.9200519,0.8943915,0.8882901,0.8777522,0.8687857,0.8425934,0.8402065
