BBTS1 (193),Buff,529.6522,22.75685,19.95115,19.30869,18.74055,17.10529,15.54995,15.02108,13.87021,13.46904,13.16709,12.63081,11.85492,11.24058,10.56384,10.21397,9.685037,9.519125,9.358336,8.764867,8.694092,8.313384,8.231505,7.76496,7.44899,7.392708,7.209366,7.071503,6.944973,6.782895,6.72196,6.636967,6.453302,6.334832,6.282288,6.092062,6.053824,5.946729,5.817637,5.76288,5.714326,5.652963,5.555062,5.451231,5.413144,5.366049,5.26014,5.182939,5.14783,5.068128
BBTS1 (198),Buff,560.5131,17.39536,16.54207,15.17634,14.8043,14.06094,13.7951,13.14623,13.03362,11.81172,11.72411,11.40775,10.96508,10.14442,9.866327,9.185808,8.767458,8.637382,8.258939,7.943476,7.73111,7.705678,7.529549,7.277751,7.163947,6.98013,6.862327,6.713658,6.645042,6.450029,6.378837,6.287286,6.156568,6.064817,6.025526,5.869469,5.829946,5.746808,5.615439,5.555265,5.539453,5.472243,5.390806,5.338319,5.27726,5.249629,5.192277,5.110595,5.071031,5.021986
BBTS1 (2),Buff,605.0151,19.58671,18.85919,17.72455,16.64364,16.06902,14.70619,14.59409,13.88835,13.53324,12.91205,12.0775,11.86786,11.22584,10.70706,10.52896,10.27588,9.967482,9.839784,9.644989,9.138063,9.103033,9.054857,8.723385,8.633747,8.434503,8.340742,8.15518,8.079229,7.950742,7.725487,7.592277,7.443911,7.296578,7.225827,7.097308,6.93152,6.874948,6.732423,6.628451,6.546511,6.495835,6.460973,6.321035,6.26695,6.201509,6.100041,6.075293,5.913956,5.846835
BBTS1 (20),Buff,567.435,14.62992,13.89661,13.74282,13.18884,12.51793,11.30019,11.18734,10.85272,10.15653,10.0072,9.727822,9.614579,9.188942,8.785089,8.487849,8.344976,8.129166,8.091458,7.85447,7.71659,7.478058,7.414401,7.348838,7.138087,7.095486,7.04831,6.956965,6.763933,6.664581,6.569171,6.433005,6.379533,6.235979,6.19669,6.091088,6.036491,5.95272,5.935552,5.890839,5.792391,5.761497,5.700679,5.595304,5.5634,5.452132,5.398332,5.381499,5.359094,5.339236
BBTS1 (21),Buff,575.8748,14.33796,13.86263,13.32597,12.44764,12.28357,11.92503,11.82221,10.50806,9.841461,9.780073,9.509986,9.3406,9.147154,8.694959,8.637605,8.296399,8.10185,7.958413,7.912332,7.656522,7.561472,7.535075,7.438842,7.371913,7.272861,7.086925,7.012843,6.905092,6.870623,6.831889,6.736616,6.643907,6.584165,6.533535,6.392453,6.290069,6.143523,6.094155,5.99478,5.960799,5.905894,5.864278,5.853975,5.749423,5.679597,5.60448,5.519615,5.496646,5.427872
BBTS1 (22),Buff,616.9076,17.51945,17.02966,16.38805,15.59587,13.86849,13.72773,12.22852,11.5435,11.04894,10.82024,10.53345,10.08719,9.347069,8.894673,8.718464,8.456059,8.349254,8.123082,7.750673,7.453707,7.346586,7.317366,7.148613,6.986049,6.852621,6.731966,6.685655,6.594279,6.50078,6.426426,6.354702,6.162853,6.14107,6.067705,5.970132,5.925026,5.794178,5.764156,5.689785,5.636058,5.523986,5.45841,5.418975,5.318706,5.274371,5.207198,5.153595,5.124757,5.094485
BBTS1 (221),Buff,497.5095,16.95461,15.64291,14.14675,13.40137,12.72079,12.14035,11.81052,11.5538,10.90651,10.43495,10.19076,10.01587,9.843136,9.526135,9.113682,8.876059,8.839511,8.645189,8.466832,8.396519,8.090709,7.981543,7.809507,7.684018,7.491292,7.430768,7.245777,7.03136,6.981775,6.8434,6.799405,6.589437,6.51623,6.479386,6.372764,6.281914,6.115652,6.043708,5.998004,5.930826,5.867505,5.787574,5.735616,5.701783,5.58266,5.450503,5.412618,5.361774,5.325064
BBTS1 (224),Buff,533.3359,17.28292,16.99249,16.40077,16.08367,14.77043,14.62157,12.86867,12.29552,11.86832,11.03572,10.97521,10.61606,10.16115,9.818336,9.733457,9.454806,8.793057,8.620661,8.413322,8.25525,8.195662,7.949793,7.870232,7.559004,7.52391,7.371373,7.12353,7.065874,6.863536,6.743207,6.719375,6.642194,6.524177,6.464128,6.426839,6.301518,6.244661,6.091606,6.010893,5.863312,5.847511,5.817258,5.718832,5.601189,5.539024,5.504905,5.433319,5.358645,5.320203
BBTS1 (225),Buff,509.6937,17.57427,15.79685,14.75656,14.66018,13.99281,13.50877,13.16856,12.50588,11.62929,10.62889,10.38907,9.840549,9.662443,9.409272,9.012814,8.617003,8.334285,8.03614,7.726686,7.580736,7.379152,7.327618,7.176388,6.985713,6.814725,6.660939,6.62353,6.569307,6.430794,6.166993,6.145815,6.078501,5.995785,5.803458,5.785982,5.74273,5.630139,5.559936,5.519861,5.458782,5.403322,5.318959,5.2778,5.232355,5.158585,5.114126,5.058749,5.0142,4.957913
BBTS1 (227),Buff,530.4486,19.39563,17.56519,17.4055,15.7036,14.92461,14.48956,13.43802,13.29449,12.99951,11.78779,11.48965,10.12677,9.947603,9.710808,8.993293,8.717806,8.294444,8.066486,7.839584,7.432883,7.301168,7.072244,6.900378,6.77381,6.564004,6.538116,6.398962,6.300235,6.168818,5.999888,5.923588,5.776422,5.683144,5.616307,5.583672,5.479399,5.395653,5.296736,5.195408,5.159487,5.082967,4.995941,4.966013,4.91137,4.893416,4.820254,4.741309,4.651041,4.613789
BBTS1 (229),Buff,540.1817,17.02906,15.93072,14.93543,14.59695,13.35481,13.28796,12.70003,11.92497,11.22013,10.5661,10.1728,9.29718,9.039014,8.654234,8.25644,7.971722,7.829495,7.722235,7.619434,7.46359,7.117554,6.943887,6.860396,6.676236,6.479566,6.366091,6.273893,6.199037,6.014808,6.006913,5.891692,5.834205,5.741714,5.669402,5.656868,5.535197,5.413101,5.361397,5.329022,5.271045,5.194912,5.147988,5.032007,4.95142,4.896952,4.871669,4.844195,4.800323,4.751973
BBTS1 (231),Buff,515.8274,23.29472,21.29182,19.85701,19.21551,18.65007,18.07311,16.66573,15.90318,14.90939,14.62524,13.62109,12.80739,12.15862,11.79914,10.51629,10.26838,9.985463,9.69223,9.116791,8.676795,8.358945,8.038666,7.89068,7.815542,7.556658,7.348843,7.016757,6.932132,6.84997,6.683462,6.640588,6.394966,6.353323,6.244603,6.137857,6.025771,6.018789,5.820697,5.752794,5.642682,5.586028,5.488165,5.41995,5.375868,5.330267,5.30628,5.254665,5.220415,5.149087
BBTS1 (233),Buff,529.943,20.26596,18.37776,18.22773,16.56909,16.03858,15.69361,14.68797,13.36128,12.82592,12.32186,12.15288,11.29529,11.19748,10.78353,10.28239,9.671938,9.467734,9.333784,9.312015,9.023094,8.510564,8.18559,8.078639,7.803612,7.767616,7.481663,7.24755,7.053523,7.035033,6.942088,6.758208,6.713138,6.51714,6.407125,6.330953,6.265719,6.246228,6.171617,6.079696,5.949438,5.902509,5.808817,5.734454,5.681442,5.638565,5.562007,5.479645,5.44581,5.400498
BBTS1 (25),Buff,556.0734,17.71619,17.0757,15.42443,14.44763,13.65257,13.21427,12.72027,12.6717,12.11795,12.07786,11.34881,11.2443,10.83646,10.74093,10.40916,10.34559,10.17051,9.907739,9.609425,9.553473,9.232487,9.07403,8.902257,8.732292,8.682003,8.508483,8.314598,8.028529,7.968938,7.86517,7.849014,7.687252,7.596951,7.473819,7.354161,7.262857,7.207497,7.175109,7.131421,7.059488,6.955319,6.827773,6.752869,6.716709,6.652359,6.542548,6.531806,6.415276,6.344447
BBTS1 (26),Buff,536.4992,15.09007,14.84647,14.45573,13.57775,13.08605,12.26509,11.84025,11.17975,10.6384,10.41265,10.03224,9.770957,9.577438,9.030167,8.82897,8.734336,8.565826,8.430261,8.318365,8.009635,7.800148,7.605093,7.513532,7.489444,7.282577,7.084857,6.975218,6.871339,6.795406,6.698297,6.571106,6.501563,6.361868,6.305751,6.177117,6.154985,5.965829,5.935703,5.832588,5.793318,5.695868,5.607439,5.558073,5.523406,5.452546,5.440661,5.389669,5.255767,5.211116
BBTS1 (27),Buff,575.0431,16.28636,14.78744,13.6745,12.8093,11.92508,11.56955,11.45517,10.48314,9.870011,9.53901,9.362064,9.033158,8.987973,8.652939,8.306236,8.249726,7.729766,7.525412,7.314977,7.182069,7.04589,6.781794,6.679693,6.423931,6.38563,6.263363,6.226861,6.060317,5.969073,5.856457,5.80638,5.720697,5.643454,5.568162,5.548475,5.449628,5.378565,5.33642,5.255616,5.203693,5.131333,5.049449,5.000939,4.964488,4.891312,4.876876,4.820715,4.752288,4.723722
BBTS1 (28),Buff,576.5721,17.19013,15.92554,14.28181,12.8955,12.51534,12.1028,11.57668,10.93686,10.70953,10.23567,9.665131,9.358957,8.9334,8.861573,8.502797,8.20544,8.017065,7.673906,7.467487,7.265774,7.1257,7.100833,6.864975,6.737913,6.663481,6.561239,6.387927,6.324188,6.259797,6.051772,6.01103,5.922464,5.823381,5.688607,5.565769,5.51813,5.409949,5.301403,5.231666,5.211585,5.193798,5.057745,5.035999,4.985021,4.916233,4.906653,4.874485,4.791588,4.75502
BBTS1 (29),Buff,577.4272,16.51856,15.76799,14.61086,14.09546,13.44029,13.29707,12.67886,11.76797,11.30543,10.62953,10.2904,9.590747,9.23198,8.708944,8.414108,7.98809,7.974901,7.789382,7.515319,7.274036,7.029347,6.852497,6.674451,6.487596,6.281069,6.191762,5.988965,5.835468,5.793003,5.75665,5.618031,5.550686,5.469912,5.365549,5.308152,5.237742,5.133618,5.020821,4.911619,4.844664,4.805248,4.784926,4.722299,4.632308,4.619731,4.567851,4.515889,4.468612,4.453351
BBTS1 (30),Buff,589.3871,15.02588,13.65058,13.2125,12.19561,11.78875,10.6398,10.50631,10.25695,9.969979,9.517845,9.431005,9.047317,8.59269,8.228881,8.146181,7.81153,7.696581,7.383645,7.2375,7.166913,7.079238,6.791682,6.727005,6.611561,6.527734,6.461545,6.292561,6.208176,6.057008,5.980013,5.916652,5.805936,5.75651,5.657437,5.616988,5.560503,5.506955,5.423698,5.345979,5.269253,5.257538,5.163109,5.150101,5.04185,4.982408,4.957127,4.93091,4.848136,4.810843
BBTS1 (31),Buff,597.1688,15.60668,13.13549,12.78484,11.84132,10.96369,10.71653,10.55673,9.848444,9.389252,9.260626,9.17723,8.642443,8.391161,8.215696,7.944904,7.783347,7.655274,7.5783,7.440524,7.369008,7.269,7.11142,6.813878,6.79287,6.622199,6.594699,6.558265,6.440735,6.338807,6.264364,6.180564,6.127081,6.03515,5.975697,5.926751,5.809611,5.74931,5.636042,5.591987,5.525357,5.49122,5.477596,5.448991,5.359369,5.313184,5.219514,5.187864,5.146991,5.082408
BBTS1 (34),Buff,575.9082,13.80371,13.76582,12.60295,12.30336,11.16201,11.03449,10.59441,10.46944,9.707785,9.364248,9.043839,8.840717,8.719268,8.165784,8.003134,7.889203,7.468615,7.436155,7.302295,7.285904,6.994436,6.972697,6.884259,6.594985,6.527051,6.515392,6.310573,6.256017,6.157009,5.972602,5.93936,5.868895,5.7218,5.697088,5.625379,5.544245,5.526608,5.35152,5.27696,5.270769,5.19318,5.119901,5.02855,4.959436,4.925833,4.90979,4.821112,4.770557,4.713711
BBTS1 (35),Buff,572.663,14.59074,12.61587,12.19172,11.99997,11.39057,10.91717,10.32785,9.604988,9.38523,9.171577,8.984926,8.386895,8.011003,7.734343,7.466012,7.356927,7.272546,7.203358,6.889042,6.702615,6.680612,6.575317,6.470461,6.361737,6.303264,6.172377,6.0332,5.903773,5.854218,5.799033,5.764213,5.69869,5.602039,5.595063,5.543317,5.443635,5.405364,5.374013,5.330992,5.20623,5.167448,5.123389,5.081925,4.96441,4.930398,4.874425,4.828549,4.775995,4.729681
BBTS1 (36),Buff,557.2099,15.19259,13.30689,12.86229,11.50016,10.86875,10.53262,10.2985,9.994526,9.333547,8.909267,8.52076,8.314774,8.02645,7.778924,7.634328,7.549898,7.292493,7.166093,7.072912,6.85095,6.789141,6.675464,6.529733,6.47731,6.377704,6.346707,6.194925,6.115861,6.018819,5.999448,5.909954,5.878981,5.817337,5.735537,5.64328,5.584958,5.519178,5.48652,5.432249,5.381816,5.366467,5.246159,5.222983,5.149292,5.094981,5.07182,5.062843,4.980438,4.93829
BBTS1 (37),Buff,576.6677,15.24835,13.57731,13.51245,12.42679,12.37181,11.63821,10.30281,10.01323,9.284149,8.964526,8.678238,8.591813,8.211506,7.73092,7.531956,7.357883,7.272903,7.068187,6.954774,6.658048,6.452251,6.412319,6.31868,6.215662,6.139757,6.107635,5.992604,5.847702,5.794236,5.733094,5.722063,5.696087,5.583841,5.475854,5.372701,5.310889,5.289991,5.202289,5.102779,5.086311,5.033262,5.005727,4.971022,4.898673,4.889537,4.86998,4.808231,4.710137,4.651198
BBTS1 (38),Buff,545.2684,20.46828,16.5775,16.30771,15.64941,15.10311,13.93826,13.57875,12.46196,12.16719,11.78074,11.51262,11.2189,10.42164,9.870811,9.820978,9.436746,9.26365,9.057939,8.995269,8.781331,8.614156,8.530815,8.348255,8.328309,8.002194,7.948472,7.770705,7.684983,7.46685,7.420274,7.322328,7.129884,7.073263,7.018663,6.898063,6.89453,6.737273,6.553456,6.529557,6.400035,6.37822,6.253427,6.090775,6.061336,6.020151,5.974051,5.958713,5.80035,5.664848
BBTS1 (42),Buff,630.7065,19.83689,18.22892,17.19488,16.82049,15.1224,14.65813,13.64697,12.94033,11.81395,11.01972,10.22575,9.892907,9.388194,8.734184,8.654928,8.157074,7.857472,7.564417,7.455993,7.217462,6.91581,6.805619,6.474293,6.153932,5.971995,5.936317,5.705239,5.642246,5.573533,5.494431,5.241545,5.204598,5.14825,4.961503,4.828029,4.785708,4.638578,4.601096,4.532671,4.461105,4.399663,4.29057,4.233933,4.220413,4.180161,4.170678,4.110335,4.028362,3.992872
BBTS1 (43),Buff,604.4726,15.20194,12.77619,12.17282,11.69536,11.23368,10.65314,10.31843,9.762738,9.400347,8.780645,8.413148,8.040769,7.648505,7.447236,7.148516,6.945627,6.872149,6.796699,6.703607,6.554825,6.473317,6.357739,6.304199,6.168781,6.140876,6.051241,5.932274,5.887215,5.719107,5.634998,5.627461,5.606511,5.486673,5.449855,5.367511,5.330797,5.241723,5.161004,5.121854,5.073271,4.978802,4.883204,4.833716,4.800343,4.754546,4.715859,4.656269,4.596733,4.579583
BBTS1 (44),Buff,601.8556,15.34198,14.47099,13.30277,12.7241,12.00927,11.45676,10.66873,9.821028,9.707694,9.456047,9.109037,8.811401,8.375725,8.206205,7.996915,7.870497,7.573765,7.498942,7.389997,7.271526,7.113602,6.921335,6.876706,6.685451,6.62457,6.494998,6.369341,6.302158,6.224234,6.153594,6.052986,6.030756,5.984577,5.919421,5.828649,5.808366,5.805519,5.637932,5.628269,5.558215,5.495295,5.436725,5.393745,5.316645,5.1869,5.162973,5.107184,5.085135,5.018827
BBTS1 (45),Buff,654.8019,20.40988,18.12006,17.12776,15.94464,15.30539,14.46091,13.7386,12.86565,12.47258,11.65745,11.16757,10.978,10.39421,9.764047,9.086621,8.604026,8.1541,7.915375,7.819992,7.628848,7.328891,7.031798,6.916998,6.766728,6.743948,6.507393,6.231438,6.046041,6.002117,5.899509,5.74721,5.672932,5.527136,5.471524,5.364936,5.305293,5.173858,5.061928,5.023202,4.926695,4.91263,4.80224,4.710039,4.660427,4.572318,4.541989,4.459239,4.412383,4.379501
BBTS1 (46),Buff,626.4158,18.66301,18.34488,16.79241,15.80559,14.94511,14.06946,13.55699,12.69017,12.20278,11.43288,11.10985,10.41176,10.13251,9.184349,9.0211,8.679959,8.361472,8.00465,7.963504,7.669979,7.55275,7.313005,7.267241,7.033229,6.885615,6.637957,6.514676,6.451789,6.280946,6.216707,6.008296,5.960119,5.919456,5.823891,5.727902,5.692089,5.580255,5.535945,5.483031,5.370302,5.278403,5.240425,5.165024,5.048546,5.036868,4.957333,4.926538,4.88167,4.746435
BBTS1 (48),Buff,610.406,18.50192,15.88972,15.62982,14.9377,14.39576,14.05729,12.45816,12.09254,11.15571,10.67947,10.06873,9.769779,9.375088,9.165986,8.725168,8.389115,8.264273,7.887504,7.796496,7.383135,7.211276,7.138157,7.040551,7.001787,6.686917,6.607047,6.5165,6.453358,6.358774,6.315122,6.182474,6.037961,6.013165,5.937026,5.809006,5.713343,5.666252,5.544866,5.429519,5.385332,5.295997,5.285068,5.219883,5.143505,5.10433,5.076644,4.996565,4.915554,4.815515
BBTS1 (5),Buff,655.8626,16.9351,16.68237,16.09277,15.02301,13.84725,13.38866,12.86009,12.51373,12.01323,10.85747,10.80131,10.23217,9.861286,9.164195,8.96275,8.822087,8.513113,8.04488,7.98293,7.654593,7.507614,7.40629,7.260909,7.140351,7.033584,6.992186,6.784443,6.719621,6.596768,6.464882,6.387336,6.310928,6.151297,6.083849,6.034694,5.96822,5.823022,5.798427,5.716846,5.661584,5.510891,5.479678,5.440514,5.405434,5.266862,5.19775,5.150318,5.079932,4.985794
BBTS1 (50),Buff,587.507,15.82562,15.47248,14.59155,13.72778,12.86169,12.54543,11.96791,11.82262,11.60245,10.73472,10.213,9.929531,9.764545,9.298242,8.934868,8.713106,8.518856,8.481224,8.187426,7.99121,7.947828,7.894579,7.710748,7.491564,7.367519,7.297392,7.196151,6.926697,6.807915,6.69738,6.618513,6.572237,6.463679,6.406291,6.290625,6.185324,6.14358,6.069787,5.981672,5.921886,5.840274,5.772917,5.651068,5.606819,5.573572,5.523206,5.382378,5.375284,5.297319
BBTS1 (52),Buff,592.4908,21.7314,19.45202,18.89944,17.19078,16.76777,16.27892,15.01713,13.98967,13.80893,12.80839,12.20442,11.70205,10.82046,10.75131,9.772926,9.632937,9.296045,8.923845,8.542659,8.34624,8.206064,7.813641,7.553388,7.503363,7.395285,7.186155,7.04426,6.951912,6.792351,6.718104,6.675178,6.564104,6.529307,6.479845,6.387859,6.233008,6.118729,6.068597,5.979412,5.836749,5.792819,5.762051,5.677185,5.577135,5.571222,5.471488,5.334428,5.278834,5.215085
BBTS1 (55),Buff,572.8647,16.69839,15.57125,15.07441,13.70147,13.42006,12.38253,12.11345,11.89323,11.77759,11.24543,11.10218,10.61488,10.41419,10.06809,9.787044,9.331668,9.017713,8.787479,8.682229,8.571548,8.372444,8.28508,8.102153,7.838161,7.798034,7.671883,7.502322,7.443689,7.313204,7.24187,7.193431,6.976433,6.925953,6.905613,6.870849,6.795008,6.570125,6.544426,6.455169,6.372496,6.311788,6.291072,6.275653,6.144663,6.054455,5.968873,5.888708,5.834619,5.772866
BBTS1 (56),Buff,632.4657,21.09057,18.79043,17.65914,16.96397,15.60464,15.33043,14.85857,13.66144,12.81562,12.46828,11.60943,10.61304,10.09523,9.803356,9.458681,8.828432,8.455264,7.879736,7.766221,7.297343,7.241415,7.017759,6.802178,6.658865,6.476336,6.302301,6.256196,6.092806,6.026057,5.925915,5.807987,5.781144,5.719144,5.616725,5.515875,5.443314,5.395192,5.314578,5.222614,5.126108,5.113302,5.100911,5.026387,4.940614,4.867402,4.835101,4.787743,4.763415,4.71583
BBTS1 (57),Buff,559.5331,21.1484,18.77574,18.62457,17.46257,16.62848,15.66063,14.5237,13.7328,13.21398,12.70297,12.62639,12.32527,11.64505,11.17701,10.59704,9.898018,9.739464,9.543414,9.403429,8.808334,8.640607,8.534102,8.366934,8.070646,7.943706,7.683997,7.503105,7.352374,7.155994,7.033677,6.882091,6.817745,6.761167,6.595251,6.541886,6.493807,6.266881,6.094188,6.055823,6.00395,5.97424,5.790292,5.763717,5.71738,5.641504,5.573084,5.460406,5.401444,5.309471
BBTS1 (58),Buff,577.1153,17.2549,14.93531,14.76513,13.89344,13.23392,12.98775,12.80857,11.83334,11.07973,10.58803,10.44469,10.00506,9.531409,9.398446,9.081989,8.861597,8.647486,8.466571,8.391257,8.258973,8.028392,7.836148,7.693394,7.625407,7.385816,7.27516,7.122015,6.995672,6.887403,6.659919,6.573795,6.536836,6.396225,6.376256,6.265561,6.233154,6.193724,6.00844,5.882094,5.857488,5.846801,5.824575,5.768138,5.701301,5.612995,5.49851,5.417169,5.370564,5.292967
BBTS1 (59),Buff,533.5661,19.45119,17.72584,15.64998,15.03328,14.0105,13.53332,12.71774,12.17887,10.99761,10.89216,10.83824,10.11138,9.934018,9.747897,9.2046,9.179802,9.028945,8.751684,8.531497,8.306352,8.170705,7.948818,7.890258,7.691706,7.492172,7.381185,7.314281,7.182852,7.099345,6.994562,6.877496,6.676849,6.654565,6.539592,6.482708,6.4385,6.379991,6.315087,6.249671,6.127515,6.046912,5.93759,5.902747,5.817854,5.777876,5.736522,5.626559,5.586761,5.572429
BBTS1 (6),Buff,640.1292,16.88491,16.71307,16.05264,14.96405,13.848,13.3923,12.84299,12.49846,11.99807,10.82681,10.71673,10.22858,9.912594,9.150814,8.906982,8.752026,8.556672,8.054717,7.901959,7.660234,7.501973,7.432604,7.318986,7.099181,7.012403,6.985224,6.829937,6.75772,6.610721,6.436775,6.420107,6.339694,6.223776,6.18048,6.041112,5.963871,5.878226,5.818523,5.720385,5.670299,5.518109,5.490637,5.439012,5.409098,5.305661,5.256602,5.170748,5.09375,5.016038
BBTS1 (61),Buff,590.9713,20.96768,19.79542,17.98405,16.49194,15.33855,14.99069,14.53405,13.49187,13.1578,12.57091,11.59854,11.28901,10.46507,9.864504,9.753883,8.926443,8.715044,8.371272,8.073913,7.621578,7.313619,7.192451,7.108075,7.024957,6.887135,6.708055,6.581933,6.508406,6.414928,6.340524,6.23592,6.163386,6.010422,5.996539,5.909209,5.866421,5.831317,5.785396,5.692403,5.583729,5.535583,5.46807,5.404817,5.379485,5.285486,5.2455,5.190666,5.160408,4.978323
BBTS1 (62),Buff,661.9482,25.24414,23.34663,22.87659,21.02217,19.9795,19.05592,18.75781,18.2249,16.88701,15.24641,14.77826,13.83975,12.86077,12.30908,11.7454,11.26739,10.55919,10.37993,9.739428,9.520413,9.402496,8.991408,8.916544,8.098224,7.94115,7.839739,7.633426,7.431921,7.278452,7.155008,7.114352,6.898149,6.714578,6.695823,6.670027,6.534838,6.487828,6.25567,6.18481,6.059056,5.974843,5.943139,5.831923,5.793304,5.709317,5.611865,5.520083,5.402747,5.384882
BBTS1 (63),Buff,605.8638,24.70023,23.72167,21.50584,20.84855,18.98914,18.61456,17.75721,15.73174,15.42573,14.88925,13.6933,13.04477,11.51121,11.2816,10.9374,10.17484,9.945332,9.197652,8.796321,8.261126,7.915361,7.869888,7.591968,7.456409,7.190578,7.047478,6.926154,6.711497,6.584669,6.420818,6.364185,6.280926,6.250161,6.174693,6.094072,5.992359,5.928984,5.827193,5.752825,5.597293,5.556773,5.544021,5.493868,5.480529,5.406285,5.310854,5.238522,5.140193,5.0096
BBTS1 (64),Buff,561.515,20.03716,16.89003,16.56215,15.29509,14.59957,14.18148,13.44203,12.99613,12.39036,11.91499,11.36349,10.72607,10.41969,9.93286,9.648851,9.198852,9.129399,8.798597,8.606687,8.432747,8.284056,8.165039,7.812845,7.754552,7.691639,7.548278,7.426313,7.369184,7.136268,7.091873,7.023042,6.987538,6.797097,6.741728,6.666001,6.564878,6.396421,6.329427,6.30867,6.270064,6.134907,6.018085,5.945275,5.861498,5.823628,5.75322,5.670205,5.653951,5.551396
BBTS1 (70),Buff,558.7831,18.78332,17.62686,14.81033,14.77144,14.25989,12.88972,12.64058,11.96546,11.8249,11.11995,11.04652,10.90424,10.75611,10.29406,10.17921,9.845256,9.565247,9.485346,9.347711,9.147105,9.064129,8.858817,8.702844,8.584227,8.425553,8.26301,8.167017,8.060454,7.846154,7.707677,7.638476,7.58068,7.460366,7.306054,7.228815,7.168803,7.155513,7.0801,6.950227,6.90123,6.77853,6.711319,6.586091,6.519325,6.477127,6.337602,6.276196,6.225855,6.153966
BBTS1 (76),Buff,599.598,16.05064,14.25203,13.47401,12.77455,12.4311,11.85053,11.6268,10.97164,10.13862,9.840591,9.555616,9.526055,9.28557,8.655228,8.330149,8.168377,7.962229,7.875675,7.653673,7.524563,7.444901,7.24243,7.195705,7.101153,7.05635,6.821902,6.698869,6.690657,6.604908,6.570773,6.429272,6.350491,6.273616,6.205427,6.068963,6.043389,5.965511,5.938527,5.88899,5.824764,5.744968,5.708168,5.597762,5.483154,5.447477,5.385405,5.298083,5.248464,5.231578
BBTS1 (77),Buff,614.185,16.61421,15.22363,14.98842,13.74941,12.66965,11.7964,11.1547,10.53153,10.324,10.15375,9.847388,9.312234,8.706375,8.414762,8.266402,7.860107,7.47781,7.433657,7.315036,7.260497,7.101227,6.902626,6.698159,6.531843,6.29368,6.278808,6.136773,6.085202,5.941559,5.914158,5.776393,5.75553,5.699126,5.587354,5.525022,5.483369,5.396409,5.292985,5.18595,5.099809,5.060233,4.990414,4.942272,4.889023,4.850762,4.764707,4.714729,4.670858,4.644391
BBTS1 (8),Buff,571.199,16.25814,15.50065,14.72388,14.08154,13.31257,12.48196,11.73906,11.25647,10.70229,9.956955,9.743289,9.51731,9.060263,8.893719,8.600562,8.451138,8.173185,7.965992,7.722914,7.567048,7.441271,7.319533,7.296033,7.119835,7.058147,6.840882,6.720524,6.684766,6.559604,6.533617,6.403535,6.315258,6.235139,6.148779,6.075223,5.961838,5.875601,5.836018,5.692562,5.630015,5.544667,5.479333,5.415994,5.408165,5.338023,5.261035,5.243156,5.171391,5.131944
BBTS1 (81),Buff,593.4098,15.55839,14.98684,13.7338,12.86507,12.52356,11.76376,11.69982,11.29629,10.95723,10.34892,9.868461,9.674474,9.463347,9.270089,8.849154,8.657794,8.40777,8.339675,8.086937,7.956773,7.609191,7.56193,7.419999,7.340115,7.226183,7.195148,7.038432,6.888918,6.83204,6.675435,6.548984,6.511078,6.446389,6.383534,6.316187,6.21093,6.135554,6.004072,5.945396,5.887713,5.802155,5.768847,5.721485,5.605458,5.576581,5.549331,5.479318,5.39687,5.363627
BBTS1 (88),Buff,554.5334,15.79042,14.10226,12.25105,12.13071,11.65908,11.28062,10.49716,10.23885,9.836895,9.642545,9.381845,8.949129,8.72774,8.662673,8.479306,8.249356,8.186401,8.084919,7.792791,7.678065,7.567779,7.374239,7.307993,7.267967,7.110296,7.055449,6.952287,6.919198,6.884594,6.730347,6.637072,6.5611,6.54377,6.486543,6.445978,6.307351,6.262332,6.179905,6.09659,6.01612,5.973022,5.889741,5.831229,5.750339,5.683267,5.589789,5.498559,5.46343,5.411327
BBTS1 (89),Buff,549.0376,15.79513,13.81357,13.19136,11.69969,11.53782,11.17188,10.68493,10.60568,10.33791,9.818125,9.735918,9.500972,9.074568,8.93337,8.700804,8.474158,8.210183,8.100039,7.898389,7.881036,7.677488,7.572457,7.509263,7.353896,7.291704,7.157737,7.032158,7.003743,6.95424,6.869621,6.836984,6.692732,6.591154,6.52959,6.425578,6.325107,6.291748,6.241353,6.102233,6.043095,5.987493,5.93383,5.921848,5.846191,5.781526,5.712895,5.668147,5.640982,5.565551
BBTS1 (95),Buff,591.1563,16.3402,14.98382,14.92034,13.93298,13.48515,12.67187,12.13759,11.78707,10.69258,10.27495,9.753986,9.531565,9.042477,8.931778,8.725731,8.459544,7.794852,7.652512,7.494018,7.397448,7.269499,7.15694,6.959382,6.807097,6.741935,6.620665,6.503166,6.473847,6.346951,6.162248,6.037604,5.999498,5.935787,5.810916,5.702022,5.679278,5.58253,5.577089,5.514484,5.450879,5.41468,5.329821,5.200777,5.150231,5.061672,4.985158,4.959258,4.951921,4.879098
BBTS1 (98),Buff,487.3353,13.89673,12.51853,11.17484,10.81551,10.43189,10.11341,9.580772,9.418805,9.085002,8.981138,8.800648,8.647123,8.14446,7.88618,7.806241,7.563337,7.411577,7.37017,7.244281,6.954004,6.849921,6.800896,6.680335,6.649247,6.472019,6.39644,6.336902,6.23562,6.094072,6.046791,5.99889,5.980654,5.895313,5.860197,5.818692,5.735327,5.662572,5.564742,5.484748,5.43929,5.385493,5.352114,5.306156,5.204732,5.172123,5.164769,5.030672,5.013587,4.922952
